valid_time_gmt,uv_index
2012-06-13 09:53:00,-246
2012-06-14 09:53:00,-330
2012-06-14 10:53:00,-362
2012-06-14 11:00:00,-246
2012-06-15 09:53:00,-330
2012-06-15 10:53:00,-485
2012-06-15 11:53:00,-299
2012-06-20 09:53:00,-327
2012-06-21 09:26:00,-258
2012-06-21 09:53:00,-327
2012-06-22 09:29:00,-265
2012-06-22 09:53:00,-326
