valid_time_gmt,pressure
2016-02-25 00:37:00,29.3
2016-02-25 00:51:00,29.29
2016-02-25 01:51:00,29.27
2016-02-25 02:24:00,29.27
2016-02-25 02:51:00,29.25
2016-02-25 03:33:00,29.24
2016-02-25 03:40:00,29.25
2016-02-25 03:51:00,29.25
2016-02-25 04:46:00,29.23
2016-02-25 04:47:00,29.23
2016-02-25 04:51:00,29.23
2016-02-25 05:06:00,29.23
2016-02-25 05:51:00,29.22
2016-02-25 06:38:00,29.22
2016-02-25 06:51:00,29.22
2016-02-25 07:51:00,29.22
2016-02-25 08:51:00,29.21
2016-02-25 09:51:00,29.21
2016-02-25 10:37:00,29.23
2016-02-25 10:51:00,29.23
2016-02-25 11:15:00,29.24
2016-02-25 11:51:00,29.25
2016-02-25 12:46:00,29.25
2016-02-25 12:51:00,29.26
2016-02-25 13:51:00,29.25
2016-02-25 14:51:00,29.3
2016-04-02 23:40:00,29.28
2016-04-02 23:51:00,29.27
2016-04-03 00:51:00,29.21
2016-04-03 01:19:00,29.24
2016-04-03 01:51:00,29.25
2016-04-03 02:41:00,29.27
2016-04-03 02:51:00,29.26
2016-04-03 03:51:00,29.26
2016-04-03 03:59:00,29.26
2016-04-03 04:51:00,29.27
2016-04-03 05:20:00,29.29
2016-12-19 07:51:00,30.69
2016-12-19 08:51:00,30.72
2016-12-19 09:51:00,30.73
2016-12-19 10:51:00,30.71
2016-12-19 18:51:00,30.69
2016-12-26 01:51:00,30.69
2016-12-26 02:51:00,30.72
2016-12-26 03:51:00,30.71
2016-12-26 04:51:00,30.7
2016-12-26 05:51:00,30.71
2016-12-26 06:51:00,30.71
2016-12-26 07:51:00,30.7
2016-12-26 08:51:00,30.7
2016-12-26 09:51:00,30.7
2017-01-09 08:51:00,30.72
2017-01-09 09:51:00,30.75
2017-01-09 10:51:00,30.73
2017-01-09 11:51:00,30.69
2017-01-14 02:51:00,30.69
2017-01-24 11:51:00,29.3
2017-01-24 12:10:00,29.29
2017-01-24 12:51:00,29.29
2017-01-24 13:51:00,29.29
2017-01-24 14:51:00,29.29
2017-01-26 13:51:00,29.3
2017-02-15 14:51:00,29.3
2017-02-15 15:51:00,29.28
2017-02-15 16:51:00,29.29
2017-03-14 12:51:00,29.23
2017-03-14 12:58:00,29.23
2017-03-14 13:45:00,29.12
2017-03-14 13:51:00,29.11
2017-03-14 14:51:00,29.09
2017-03-14 15:11:00,29.1
2017-03-14 15:51:00,29.13
2017-03-14 16:37:00,29.16
2017-03-14 16:51:00,29.18
2017-03-14 17:32:00,29.2
2017-03-14 17:51:00,29.22
2017-03-14 18:25:00,29.26
2017-03-14 18:51:00,29.29
2017-04-06 15:47:00,29.29
2017-04-06 15:51:00,29.28
2017-04-06 16:04:00,29.27
2017-04-06 16:06:00,29.27
2017-04-06 16:17:00,29.25
2017-04-06 16:34:00,29.24
2017-04-06 16:48:00,29.21
2017-04-06 16:51:00,29.21
2017-04-06 17:13:00,29.2
2017-04-06 17:21:00,29.23
2017-04-06 17:48:00,29.22
2017-04-06 17:51:00,29.22
2017-04-06 18:51:00,29.18
2017-04-06 19:28:00,29.18
2017-04-06 19:51:00,29.19
2017-04-06 20:51:00,29.22
2017-04-06 21:51:00,29.25
2017-04-06 22:51:00,29.26
2017-04-06 23:51:00,29.26
2017-04-07 00:51:00,29.26
2017-04-07 01:51:00,29.27
2017-04-07 02:51:00,29.27
2017-04-07 03:51:00,29.29
2017-04-07 04:51:00,29.28
2017-04-07 05:51:00,29.28
2017-04-07 06:51:00,29.3
