,uv_index
-147.0,0.00023260933677262852
-130.0,0.00023260933677262852
-168.0,0.00022430186045932038
-153.0,0.00022430186045932038
-155.0,0.00022430186045932038
-159.0,0.0002201481223026663
-165.0,0.0002201481223026663
-124.0,0.0002201481223026663
-164.0,0.0002201481223026663
-222.0,0.0002159943841460122
-215.0,0.0002159943841460122
-158.0,0.0002159943841460122
-149.0,0.0002159943841460122
-135.0,0.0002159943841460122
-284.0,0.00021184064598935812
-171.0,0.00021184064598935812
-143.0,0.00020353316967604995
-340.0,0.00020353316967604995
-163.0,0.00020353316967604995
-218.0,0.00020353316967604995
-160.0,0.0001993794315193959
-196.0,0.0001993794315193959
-191.0,0.0001952256933627418
-189.0,0.0001952256933627418
-227.0,0.00019107195520608772
-157.0,0.00019107195520608772
-161.0,0.00019107195520608772
-145.0,0.00018691821704943363
-216.0,0.00018691821704943363
-209.0,0.00018691821704943363
-170.0,0.00018276447889277954
-193.0,0.00018276447889277954
-270.0,0.00018276447889277954
-437.0,0.00018276447889277954
-181.0,0.00018276447889277954
-180.0,0.00018276447889277954
-169.0,0.00018276447889277954
-208.0,0.00017861074073612549
-207.0,0.00017861074073612549
-146.0,0.00017861074073612549
-166.0,0.0001744570025794714
-204.0,0.0001744570025794714
-179.0,0.0001703032644228173
-257.0,0.0001703032644228173
-200.0,0.00016614952626616323
-283.0,0.00016614952626616323
-219.0,0.00016614952626616323
-226.0,0.00016614952626616323
-182.0,0.00016614952626616323
-199.0,0.00016199578810950914
-212.0,0.00015784204995285508
-269.0,0.000153688311796201
-393.0,0.000153688311796201
-174.0,0.000153688311796201
-175.0,0.000153688311796201
-224.0,0.000153688311796201
-323.0,0.0001495345736395469
-197.0,0.0001495345736395469
-259.0,0.0001495345736395469
-211.0,0.0001495345736395469
-333.0,0.00014538083548289282
-238.0,0.00014538083548289282
-228.0,0.00014538083548289282
-213.0,0.00014122709732623874
-392.0,0.00014122709732623874
-225.0,0.00014122709732623874
-184.0,0.00014122709732623874
-173.0,0.00014122709732623874
-250.0,0.00013707335916958468
-290.0,0.00013707335916958468
-185.0,0.00013707335916958468
-231.0,0.00013707335916958468
-206.0,0.00013707335916958468
-190.0,0.00013707335916958468
-178.0,0.00013707335916958468
-247.0,0.00013707335916958468
-202.0,0.0001329196210129306
-281.0,0.0001329196210129306
-288.0,0.0001329196210129306
-287.0,0.0001329196210129306
-214.0,0.0001329196210129306
-236.0,0.0001329196210129306
-470.0,0.0001329196210129306
-330.0,0.0001287658828562765
-186.0,0.0001287658828562765
-348.0,0.0001287658828562765
-205.0,0.0001287658828562765
-220.0,0.0001287658828562765
-230.0,0.0001287658828562765
-268.0,0.00012461214469962242
-183.0,0.00012461214469962242
-195.0,0.00012461214469962242
-187.0,0.00012461214469962242
-176.0,0.00012461214469962242
-254.0,0.00012461214469962242
-389.0,0.00012045840654296835
-251.0,0.00012045840654296835
-256.0,0.00012045840654296835
-317.0,0.00012045840654296835
-320.0,0.00012045840654296835
-232.0,0.00012045840654296835
-488.0,0.00012045840654296835
-264.0,0.00011630466838631426
-336.0,0.00011630466838631426
-265.0,0.00011630466838631426
-194.0,0.00011630466838631426
-331.0,0.00011215093022966019
-223.0,0.00011215093022966019
-217.0,0.00011215093022966019
-398.0,0.00011215093022966019
-261.0,0.00011215093022966019
-339.0,0.00011215093022966019
-273.0,0.00011215093022966019
-384.0,0.00011215093022966019
-307.0,0.00011215093022966019
-277.0,0.00011215093022966019
-240.0,0.00011215093022966019
-295.0,0.0001079971920730061
-402.0,0.0001079971920730061
-391.0,0.0001079971920730061
-260.0,0.0001079971920730061
-311.0,0.0001079971920730061
-245.0,0.0001079971920730061
-314.0,0.00010384345391635202
-297.0,0.00010384345391635202
-285.0,0.00010384345391635202
-294.0,0.00010384345391635202
-263.0,0.00010384345391635202
-298.0,0.00010384345391635202
-266.0,0.00010384345391635202
-233.0,0.00010384345391635202
-282.0,0.00010384345391635202
-435.0,0.00010384345391635202
-395.0,0.00010384345391635202
-278.0,0.00010384345391635202
-201.0,0.00010384345391635202
-192.0,0.00010384345391635202
-274.0,0.00010384345391635202
-249.0,0.00010384345391635202
-246.0,9.968971575969794e-05
-229.0,9.968971575969794e-05
-276.0,9.968971575969794e-05
-188.0,9.968971575969794e-05
-328.0,9.968971575969794e-05
-352.0,9.968971575969794e-05
-252.0,9.968971575969794e-05
-258.0,9.968971575969794e-05
-248.0,9.968971575969794e-05
-436.0,9.968971575969794e-05
-255.0,9.553597760304386e-05
-280.0,9.553597760304386e-05
-267.0,9.553597760304386e-05
-253.0,9.553597760304386e-05
-279.0,9.553597760304386e-05
-431.0,9.553597760304386e-05
-426.0,9.553597760304386e-05
-243.0,9.553597760304386e-05
-198.0,9.553597760304386e-05
-371.0,9.553597760304386e-05
-302.0,9.553597760304386e-05
-289.0,9.138223944638977e-05
-469.0,9.138223944638977e-05
-221.0,9.138223944638977e-05
-354.0,9.138223944638977e-05
-244.0,9.138223944638977e-05
-235.0,9.138223944638977e-05
-242.0,9.138223944638977e-05
-396.0,9.138223944638977e-05
-291.0,9.138223944638977e-05
-322.0,9.138223944638977e-05
-338.0,8.72285012897357e-05
-296.0,8.72285012897357e-05
-334.0,8.72285012897357e-05
-293.0,8.72285012897357e-05
-203.0,8.72285012897357e-05
-210.0,8.72285012897357e-05
-429.0,8.72285012897357e-05
-309.0,8.72285012897357e-05
-326.0,8.72285012897357e-05
-241.0,8.72285012897357e-05
-239.0,8.307476313308161e-05
-301.0,8.307476313308161e-05
-306.0,8.307476313308161e-05
-271.0,8.307476313308161e-05
-357.0,8.307476313308161e-05
-487.0,8.307476313308161e-05
-350.0,8.307476313308161e-05
-310.0,8.307476313308161e-05
-304.0,8.307476313308161e-05
-303.0,7.892102497642754e-05
-491.0,7.892102497642754e-05
-404.0,7.892102497642754e-05
-313.0,7.892102497642754e-05
-412.0,7.892102497642754e-05
-292.0,7.892102497642754e-05
-327.0,7.892102497642754e-05
-343.0,7.892102497642754e-05
-329.0,7.892102497642754e-05
-419.0,7.892102497642754e-05
-358.0,7.476728681977346e-05
-308.0,7.476728681977346e-05
-237.0,7.476728681977346e-05
-447.0,7.476728681977346e-05
-443.0,7.476728681977346e-05
-467.0,7.476728681977346e-05
-344.0,7.476728681977346e-05
-353.0,7.476728681977346e-05
-300.0,7.476728681977346e-05
-441.0,7.061354866311937e-05
-316.0,7.061354866311937e-05
-406.0,7.061354866311937e-05
-345.0,7.061354866311937e-05
-299.0,7.061354866311937e-05
-477.0,7.061354866311937e-05
-450.0,7.061354866311937e-05
-486.0,7.061354866311937e-05
-342.0,7.061354866311937e-05
-359.0,7.061354866311937e-05
-445.0,7.061354866311937e-05
-341.0,6.64598105064653e-05
-325.0,6.64598105064653e-05
-234.0,6.64598105064653e-05
-368.0,6.64598105064653e-05
-262.0,6.64598105064653e-05
-417.0,6.64598105064653e-05
-410.0,6.64598105064653e-05
-372.0,6.64598105064653e-05
-405.0,6.64598105064653e-05
-321.0,6.64598105064653e-05
-399.0,6.64598105064653e-05
-400.0,6.64598105064653e-05
-490.0,6.64598105064653e-05
-434.0,6.230607234981121e-05
-355.0,6.230607234981121e-05
-381.0,6.230607234981121e-05
-480.0,6.230607234981121e-05
-356.0,6.230607234981121e-05
-366.0,6.230607234981121e-05
-468.0,6.230607234981121e-05
-305.0,6.230607234981121e-05
-394.0,6.230607234981121e-05
-375.0,6.230607234981121e-05
-489.0,5.815233419315713e-05
-423.0,5.815233419315713e-05
-432.0,5.815233419315713e-05
-529.0,5.815233419315713e-05
-337.0,5.815233419315713e-05
-416.0,5.815233419315713e-05
-386.0,5.815233419315713e-05
-407.0,5.815233419315713e-05
-387.0,5.815233419315713e-05
-286.0,5.815233419315713e-05
-401.0,5.815233419315713e-05
-421.0,5.815233419315713e-05
-315.0,5.815233419315713e-05
-420.0,5.399859603650305e-05
-382.0,5.399859603650305e-05
-351.0,5.399859603650305e-05
-451.0,5.399859603650305e-05
-482.0,5.399859603650305e-05
-377.0,5.399859603650305e-05
-485.0,5.399859603650305e-05
-473.0,5.399859603650305e-05
-347.0,5.399859603650305e-05
-463.0,5.399859603650305e-05
-408.0,5.399859603650305e-05
-475.0,5.399859603650305e-05
-275.0,5.399859603650305e-05
-362.0,5.399859603650305e-05
-448.0,5.399859603650305e-05
-411.0,5.399859603650305e-05
-349.0,4.984485787984897e-05
-335.0,4.984485787984897e-05
-324.0,4.984485787984897e-05
-312.0,4.984485787984897e-05
-370.0,4.984485787984897e-05
-472.0,4.984485787984897e-05
-466.0,4.984485787984897e-05
-385.0,4.984485787984897e-05
-433.0,4.984485787984897e-05
-388.0,4.984485787984897e-05
-439.0,4.984485787984897e-05
-409.0,4.984485787984897e-05
-272.0,4.984485787984897e-05
-453.0,4.984485787984897e-05
-446.0,4.984485787984897e-05
-364.0,4.984485787984897e-05
-428.0,4.5691119723194886e-05
-376.0,4.5691119723194886e-05
-367.0,4.5691119723194886e-05
-319.0,4.5691119723194886e-05
-413.0,4.5691119723194886e-05
-455.0,4.5691119723194886e-05
-478.0,4.5691119723194886e-05
-526.0,4.5691119723194886e-05
-465.0,4.5691119723194886e-05
-458.0,4.5691119723194886e-05
-484.0,4.5691119723194886e-05
-379.0,4.5691119723194886e-05
-332.0,4.5691119723194886e-05
-373.0,4.5691119723194886e-05
-346.0,4.153738156654081e-05
-374.0,4.153738156654081e-05
-430.0,4.153738156654081e-05
-442.0,4.153738156654081e-05
-440.0,4.153738156654081e-05
-380.0,4.153738156654081e-05
-534.0,4.153738156654081e-05
-452.0,4.153738156654081e-05
-537.0,4.153738156654081e-05
-397.0,4.153738156654081e-05
-438.0,3.738364340988673e-05
-498.0,3.738364340988673e-05
-361.0,3.738364340988673e-05
-444.0,3.738364340988673e-05
-516.0,3.738364340988673e-05
-471.0,3.738364340988673e-05
-360.0,3.738364340988673e-05
-462.0,3.738364340988673e-05
-464.0,3.738364340988673e-05
-318.0,3.738364340988673e-05
-474.0,3.738364340988673e-05
-481.0,3.738364340988673e-05
-425.0,3.738364340988673e-05
-427.0,3.322990525323265e-05
-496.0,3.322990525323265e-05
-456.0,3.322990525323265e-05
-483.0,3.322990525323265e-05
-460.0,3.322990525323265e-05
-461.0,3.322990525323265e-05
-424.0,3.322990525323265e-05
-523.0,3.322990525323265e-05
-449.0,3.322990525323265e-05
-524.0,2.9076167096578565e-05
-494.0,2.9076167096578565e-05
-363.0,2.9076167096578565e-05
-390.0,2.9076167096578565e-05
-454.0,2.9076167096578565e-05
-414.0,2.9076167096578565e-05
-383.0,2.9076167096578565e-05
-512.0,2.9076167096578565e-05
-527.0,2.9076167096578565e-05
-403.0,2.9076167096578565e-05
-378.0,2.9076167096578565e-05
-497.0,2.9076167096578565e-05
-369.0,2.9076167096578565e-05
-415.0,2.9076167096578565e-05
-528.0,2.9076167096578565e-05
-365.0,2.4922428939924486e-05
-418.0,2.4922428939924486e-05
-509.0,2.4922428939924486e-05
-513.0,2.4922428939924486e-05
-510.0,2.4922428939924486e-05
-543.0,2.4922428939924486e-05
-495.0,2.4922428939924486e-05
-521.0,2.4922428939924486e-05
-515.0,2.4922428939924486e-05
-535.0,2.0768690783270403e-05
-504.0,2.0768690783270403e-05
-457.0,2.0768690783270403e-05
-522.0,2.0768690783270403e-05
-506.0,2.0768690783270403e-05
-492.0,2.0768690783270403e-05
-476.0,2.0768690783270403e-05
-499.0,2.0768690783270403e-05
-530.0,2.0768690783270403e-05
-542.0,2.0768690783270403e-05
-422.0,2.0768690783270403e-05
-517.0,1.6614952626616324e-05
-533.0,1.6614952626616324e-05
-531.0,1.6614952626616324e-05
-514.0,1.6614952626616324e-05
-540.0,1.6614952626616324e-05
-501.0,1.6614952626616324e-05
-508.0,1.6614952626616324e-05
-503.0,1.6614952626616324e-05
-502.0,1.2461214469962243e-05
-652.0,1.2461214469962243e-05
-538.0,1.2461214469962243e-05
-536.0,1.2461214469962243e-05
-541.0,1.2461214469962243e-05
-589.0,1.2461214469962243e-05
-479.0,1.2461214469962243e-05
-518.0,1.2461214469962243e-05
-553.0,1.2461214469962243e-05
-505.0,1.2461214469962243e-05
-532.0,1.2461214469962243e-05
-493.0,1.2461214469962243e-05
-459.0,1.2461214469962243e-05
-658.0,1.2461214469962243e-05
-610.0,1.2461214469962243e-05
-579.0,8.307476313308162e-06
-581.0,8.307476313308162e-06
-500.0,8.307476313308162e-06
-615.0,8.307476313308162e-06
-548.0,8.307476313308162e-06
-585.0,8.307476313308162e-06
-571.0,8.307476313308162e-06
-511.0,8.307476313308162e-06
-591.0,8.307476313308162e-06
-525.0,8.307476313308162e-06
-667.0,8.307476313308162e-06
-655.0,8.307476313308162e-06
-556.0,8.307476313308162e-06
-645.0,8.307476313308162e-06
-662.0,8.307476313308162e-06
-606.0,8.307476313308162e-06
-549.0,8.307476313308162e-06
-715.0,8.307476313308162e-06
-557.0,8.307476313308162e-06
-551.0,8.307476313308162e-06
-703.0,8.307476313308162e-06
-701.0,8.307476313308162e-06
-539.0,8.307476313308162e-06
-564.0,8.307476313308162e-06
-555.0,8.307476313308162e-06
-554.0,8.307476313308162e-06
-572.0,8.307476313308162e-06
-547.0,8.307476313308162e-06
-629.0,4.153738156654081e-06
-603.0,4.153738156654081e-06
-596.0,4.153738156654081e-06
-668.0,4.153738156654081e-06
-584.0,4.153738156654081e-06
-605.0,4.153738156654081e-06
-617.0,4.153738156654081e-06
-627.0,4.153738156654081e-06
-649.0,4.153738156654081e-06
-519.0,4.153738156654081e-06
-639.0,4.153738156654081e-06
-613.0,4.153738156654081e-06
-647.0,4.153738156654081e-06
-698.0,4.153738156654081e-06
-552.0,4.153738156654081e-06
-580.0,4.153738156654081e-06
-607.0,4.153738156654081e-06
-545.0,4.153738156654081e-06
-661.0,4.153738156654081e-06
-616.0,4.153738156654081e-06
-684.0,4.153738156654081e-06
-600.0,4.153738156654081e-06
-544.0,4.153738156654081e-06
-618.0,4.153738156654081e-06
-707.0,4.153738156654081e-06
-630.0,4.153738156654081e-06
-565.0,4.153738156654081e-06
-602.0,4.153738156654081e-06
-568.0,4.153738156654081e-06
-588.0,4.153738156654081e-06
-686.0,4.153738156654081e-06
-640.0,4.153738156654081e-06
-595.0,4.153738156654081e-06
-573.0,4.153738156654081e-06
-507.0,4.153738156654081e-06
-570.0,4.153738156654081e-06
-566.0,4.153738156654081e-06
-598.0,4.153738156654081e-06
-626.0,4.153738156654081e-06
-586.0,4.153738156654081e-06
-710.0,4.153738156654081e-06
-671.0,4.153738156654081e-06
-654.0,4.153738156654081e-06
-576.0,4.153738156654081e-06
-546.0,4.153738156654081e-06
