,osmid,geometry,fclass,name
35,357547151,POINT (-73.855413 40.6778811),grave_yard,Bayside Cemetery
36,357548187,POINT (-73.8984698 40.7070471),park,Benninger Playground
37,357548361,POINT (-73.9825978 40.732711),school,High School for Health Profesion and Human Services
38,357548368,POINT (-73.963484 40.7097874),school,Beth Jacob Seminary
39,357548449,POINT (-74.2347103 40.5155565),place_of_worship,Bethel Church
40,357549890,POINT (-73.9121693 40.7587617),hospital,Boulevard Hospital
41,357549973,POINT (-73.8257737 40.7474578),hospital,New York Hospital Medical Center of Queens
42,357550025,POINT (-73.9479156 40.6848253),school,Boys High School
43,357550727,POINT (-73.8756854 40.8567421),park,Bronx Park
44,357550733,POINT (-73.8395859 40.8487339),hospital,Bronx Psychiatric Center
45,357550821,POINT (-73.9106088 40.5915064),park,Brooklyn Marine Park
46,357550827,POINT (-73.9523602 40.6667701),school,Brooklyn Preparatory School
47,357550955,POINT (-73.7445766 40.6614925),park,Brookville Park
48,357551778,POINT (-73.9116987 40.6971081),school,Bushwick High School
49,357551782,POINT (-73.9240261 40.7028806),park,Maria Hernandez Park
50,357551916,POINT (-73.9318041 40.73288),grave_yard,Calvary Cemetery
51,357552223,POINT (-73.9040255 40.6367708),grave_yard,Canarsie Cemetery
52,357552232,POINT (-73.8912474 40.6281598),park,Canarsie Park
53,357552375,POINT (-73.8407131 40.8833714),school,Cardinal Spellman High School
54,357552769,POINT (-73.8312457 40.7356579),grave_yard,Cedar Grove Cemetery
55,357552875,POINT (-73.9001366 40.6862142),grave_yard,Cemetery of the Evergreens
56,357553723,POINT (-74.092928 40.6434361),place_of_worship,Christ Church
57,357553956,POINT (-73.81917 40.73694),school,City University of New York Queens College
58,357554167,POINT (-73.9109702 40.7109359),park,Grover Cleveland Park
59,357554659,POINT (-73.9423116 40.7704141),hospital,Coler - Goldwater Memorial Hospital Coler Campus
60,357554996,POINT (-74.0893399 40.6288151),school,Notre Dame Academy
61,357555174,POINT (-73.9906947 40.7295465),school,Cooper Union Institute
62,357555434,POINT (-74.1640324 40.6095484),school,Moore Catholic High School
63,357555977,POINT (-73.7687439 40.7359357),park,Cunningham Park
64,357556068,POINT (-73.8756914 40.6956586),grave_yard,Cypress Hills Cemetery
65,357556376,POINT (-73.9445819 40.839267),hospital,Delafield Hospital
66,357556824,POINT (-73.9115255 40.8178785),school,Dodge Vocational High School
67,357556956,POINT (-74.134587 40.5637161),grave_yard,Douglass Cemetery
68,357556999,POINT (-73.8826359 40.8103787),park,Joseph Rodman Drake Park
69,357557722,POINT (-73.908228 40.6933246),school,Public School 151
70,357557991,POINT (-73.8463668 40.8500349),school,Albert Einstein College of Medicine of Yeshiva University
71,357557995,POINT (-73.86083 40.82306),school,Intermediate School 131
72,357558203,POINT (-73.8858149 40.7451204),hospital,Elmhurst Hospital Center
73,357558505,POINT (-73.9559714 40.6495482),school,Erasmus Hall High School
74,357558852,POINT (-73.8968031 40.6976029),park,Evergreen Park
75,357558856,POINT (-73.9101364 40.8817663),park,Ewen Park
76,357558861,POINT (-73.9570783 40.7645704),hospital,Ewing Memorial Hospital
77,357559093,POINT (-74.1251426 40.6109374),grave_yard,Fairview Cemetery
78,357559324,POINT (-74.1602997 40.6370441),place_of_worship,Fellowship Baptist Church
79,357559473,POINT (-73.9069831 40.8891988),school,Fieldston Upper School
80,357560012,POINT (-73.7990225 40.7523243),grave_yard,Flushing Cemetery
81,357560019,POINT (-73.8166286 40.7555651),hospital,Flushing Hospital Medical Center
82,357560064,POINT (-74.0364565 40.61351),school,Fontbonne Hall Academy
83,357560081,POINT (-73.8817263 40.8589979),hospital,Fordham Hospital (historical)
84,357560085,POINT (-73.8859691 40.8612111),school,Fordham University
85,357560089,POINT (-73.9845834 40.7712124),university,
86,357560168,POINT (-73.8504129 40.7034362),park,Forest Park
87,357560274,POINT (-73.8943025 40.882044),park,Fort Independence Park
88,357560491,POINT (-73.9329151 40.7942678),school,Franklin High School
89,357560729,POINT (-73.8954142 40.7248246),park,Frontera Park
90,357560780,POINT (-73.9329152 40.6795476),park,Fulton Park
91,357561095,POINT (-74.00472 40.74528),school,General Theological Seminary
92,357561540,POINT (-73.94972 40.68139),school,Brooklyn Adult Training Center
93,357561600,POINT (-73.8915251 40.7070471),park,Joseph F Mafera Park
94,357561633,POINT (-73.8818027 40.704825),park,Glendale Playground
95,357561857,POINT (-73.9076366 40.8103786),school,Gompers Vocational High School
96,357561914,POINT (-73.9401376 40.6042714),school,Good Shepherd School
97,357562147,POINT (-74.1322416 40.6351124),place_of_worship,Faith United Methodist Church
98,357562187,POINT (-73.7351319 40.7148249),school,Grace School
99,357562394,POINT (-73.974583 40.5945493),grave_yard,Gravesend Cemetery
100,357562455,POINT (-74.1262534 40.548161),park,Great Kills Park
101,357563098,POINT (-73.9881946 40.7703792),school,John Jay College of Criminal Justice
102,357563150,POINT (-73.8395788 40.8734332),park,Haffen Park
103,357563214,POINT (-73.9803098 40.6838155),school,Sarah J Hale High School (historical)
104,357563570,POINT (-73.9399754 40.8143054),hospital,Harlem Hospital Center
105,357563646,POINT (-73.8918025 40.8762108),park,Harris Park
106,357563924,POINT (-73.92556 40.82028),school,Cardinal Hayes High School
107,357564028,POINT (-73.9887501 40.6331597),school,Hebrew Academy
108,357564037,POINT (-73.9973616 40.7392686),school,Hebrew Center
109,357564041,POINT (-73.9184704 40.6623258),hospital,Hebrew Home and Hospital
110,357564044,POINT (-73.9044904 40.8461396),hospital,Hebrew Hospital (historical)
111,357564051,POINT (-73.8345869 40.7187473),school,Mesorah Academy
112,357564183,POINT (-73.7754107 40.7181583),school,Henley School
113,357564243,POINT (-74.0873639 40.6303816),park,Hero Park
114,357564491,POINT (-73.8898585 40.686492),park,Highland Park
115,357565028,POINT (-73.9537492 40.6501038),school,Holy Cross School
116,357565033,POINT (-73.8612572 40.8178827),school,Holy Cross School
117,357565060,POINT (-73.9898613 40.6670478),school,Holy Family School
118,357565063,POINT (-73.9540269 40.7234356),school,Holy Family School
119,357565453,POINT (-73.8977096 40.8931047),school,Horace Mann High School
120,357566070,POINT (-74.1629266 40.5984437),place_of_worship,Immanuel Lutheran Church
121,357566327,POINT (-73.9879168 40.7356576),school,Washington Irving High School
122,357566526,POINT (-73.8706912 40.5678831),park,Jacob Riis Park
123,357566553,POINT (-73.8163824 40.7001485),hospital,Jamaica Hospital Medical Center
124,357566607,POINT (-73.8935051 40.6645101),park,Jefferson Field
125,357566747,POINT (-73.95944 40.67556),hospital,Jewish Hospital Medical Center of Brooklyn
126,357566750,POINT (-73.9338549 40.6596895),hospital,Kingsbrook Jewish Medical Center
127,357566882,POINT (-73.9787499 40.6692701),school,John Jay High School
128,357567177,POINT (-73.9251373 40.6895474),school,Junior Academy
129,357567191,POINT (-73.8294928 40.8269911),school,Middle School X101 Edward R Byrne
130,357567194,POINT (-73.9273596 40.7009361),school,Intermediate School 347
131,357567201,POINT (-73.8984982 40.8567789),school,Junior High School 115
132,357567207,POINT (-73.9711706 40.7915466),school,Junior High School 118 JOAN OF ARC (historical)
133,357567217,POINT (-73.9437488 40.8026009),school,Junior High School 120
134,357567226,POINT (-73.8740885 40.8251089),school,Junior High School X123 James M Kiernan
135,357567249,POINT (-73.9951392 40.6048269),school,Public School 128
136,357567260,POINT (-73.9470821 40.8173228),school,Junior High School 136
137,357567262,POINT (-73.8979139 40.8312116),school,Junior High School 136
138,357567265,POINT (-73.9401375 40.8176007),school,Junior High School 139
139,357567290,POINT (-73.9138515 40.8276083),school,Junior High School 145
140,357567302,POINT (-73.9095186 40.811201),school,Foreign Language Academy of Global Studies
141,357567312,POINT (-73.860691 40.7492687),school,Junior High School 16
142,357567319,POINT (-73.9370817 40.8370447),school,Intermediate School 164 (historical)
143,357567339,POINT (-73.82583 40.58417),school,Middle School 180
144,357567347,POINT (-73.977488 40.7197963),school,Public School M188 The Island School
145,357567368,POINT (-73.7867485 40.5944465),school,Middle School 198
146,357567380,POINT (-73.8478291 40.6847001),school,Middle School 210
147,357567390,POINT (-73.8245788 40.7373245),school,Junior High School 218
148,357567410,POINT (-73.7593996 40.6646242),school,Intermediate School 231
149,357567413,POINT (-73.9287485 40.6587147),school,Intermediate School 232
150,357567433,POINT (-73.9809668 40.6979009),school,Intermediate/High School 265
151,357567436,POINT (-73.9066391 40.6558249),school,Junior High School 275 Thelma Hamilton (historical)
152,357567449,POINT (-73.8934104 40.6718768),school,Intermediate School 292
153,357567459,POINT (-73.9184702 40.8101008),school,Junior High School 30
154,357567468,POINT (-73.9184702 40.8131564),school,Junior High School 37
155,357567474,POINT (-73.9537491 40.5834384),school,Junior High School 43
156,357567484,POINT (-73.9338421 40.7991413),school,Junior High School M045 John S Roberts
157,357567491,POINT (-73.9448392 40.7099137),school,Intermediate School 49
158,357567499,POINT (-74.1448653 40.6228816),school,Intermediate School 51
159,357567502,POINT (-73.9845968 40.6722483),school,Middle School 51
160,357567504,POINT (-73.9065253 40.8203785),school,Junior High School 51
161,357567511,POINT (-73.9248011 40.8656163),school,Intermediate School 52
162,357567532,POINT (-73.9334866 40.6913175),school,Junior High School K057 Whitelaw Reid
163,357567542,POINT (-73.982639 40.7295465),school,Twelfth Street Academy
164,357567590,POINT (-73.9518045 40.8059341),school,Junior High School 81
165,357567600,POINT (-73.9151366 40.8495446),school,Junior High School 82
166,357567605,POINT (-73.9418042 40.7931567),school,Public School 83
167,357567628,POINT (-73.9420183 40.785175),school,Junior High School 99
168,357568100,POINT (-73.934782 40.5775938),school,Kingsborough Community College
169,357568197,POINT (-73.8043004 40.7448244),park,Kissena Park
170,357568300,POINT (-73.898192 40.6917697),grave_yard,Knollwood Park Cemetery
171,357568384,POINT (-74.1426429 40.5823268),park,La Tourette Park
172,357568436,POINT (-73.98625 40.5934382),school,Lafayette High School
173,357568755,POINT (-73.8534681 40.8817664),school,Lavelle School for the Blind
174,357568763,POINT (-73.9056922 40.7773236),grave_yard,Lawrence Cemetery
175,357568901,POINT (-74.200144 40.5156613),park,Lemon Creek Park
176,357568917,POINT (-73.9616613 40.7732745),hospital,Lenox Hill Hospital
177,357569003,POINT (-73.7842999 40.702603),park,Detective Keith L Williams Park
178,357569063,POINT (-73.9098589 40.8070453),hospital,Lincoln Hospital
179,357569118,POINT (-73.8893029 40.6634369),hospital,Linden General Hospital (historical)
180,357569120,POINT (-73.9129147 40.7106582),grave_yard,Linden Hill Cemetery
181,357569123,POINT (-73.8620799 40.7487131),park,Park of the Americas
182,357569579,POINT (-73.70861 40.7543388),hospital,Long Island Jewish Medical Center
183,357569585,POINT (-73.981395 40.6900855),school,Long Island University Brooklyn Campus
184,357569920,POINT (-73.8876362 40.7123248),grave_yard,Lutheran Cemetery
185,357570012,POINT (-74.1001418 40.5867714),park,MacArthur Park
186,357570175,POINT (-73.9431932 40.5764941),park,Manhattan Beach Park
187,357570178,POINT (-73.9013111 40.8894545),school,Manhattan College
188,357570252,POINT (-73.8234677 40.7092695),grave_yard,Maple Grove Cemetery
189,357570573,POINT (-73.83333 40.58),school,Stella Maris High School
190,357570639,POINT (-73.802356 40.7548242),park,Martin Field
191,357570803,POINT (-73.9046859 40.7274493),park,Frank Principe Park
192,357570943,POINT (-73.9362487 40.7056583),park,Ramirez Playground
193,357571389,POINT (-73.9448133 40.7849033),hospital,Metropolitan Hospital Center
194,357571512,POINT (-73.9734719 40.6323263),school,Midwood High School Annex (historical)
195,357571621,POINT (-74.0993083 40.5684384),park,Miller Field
196,357571821,POINT (-73.8201147 40.7111044),school,Archbishop Molloy High School
197,357571885,POINT (-73.878256 40.831714),school,Monroe High School
198,357571906,POINT (-73.7415209 40.6856588),grave_yard,Montefiore Cemetery
199,357571909,POINT (-73.8800424 40.8801056),hospital,Montefiore Medical Center West Campus Moses Division Hospital
200,357572026,POINT (-74.1170866 40.5823269),grave_yard,Moravian Cemetery
201,357572100,POINT (-73.9041939 40.8271089),school,Morris High School (historical)
202,357572123,POINT (-73.9191348 40.836285),hospital,Morrisania Hospital (historical)
203,357572242,POINT (-73.9376373 40.8359337),hospital,Mother Cabrini Memorial Hospital
204,357572301,POINT (-73.8806915 40.6948252),grave_yard,Mount Carmel Cemetery
205,357572431,POINT (-73.8920808 40.6912141),grave_yard,Mount Judah Cemetery
206,357572456,POINT (-73.8840249 40.6959362),grave_yard,Mount Nebon Cemetery
207,357572551,POINT (-74.143754 40.5681605),grave_yard,Mount Richmond Cemetery
208,357572577,POINT (-73.8424647 40.8982726),school,Mount Saint Michael Academy
209,357572587,POINT (-73.953714 40.7897367),hospital,Mount Sinai Medical Center
210,357572630,POINT (-73.907359 40.7314911),grave_yard,Mount Zion Cemetery
211,357572771,POINT (-73.9740275 40.7301021),park,Murphy Park
212,357572904,POINT (-73.8315352 40.8887347),school,Nativity of Our Blessed Lady School
213,357573121,POINT (-73.9140258 40.7351021),grave_yard,New Calary Cemetery
214,357573157,POINT (-74.1069962 40.5700167),school,New Dorp High School
215,357573219,POINT (-74.1715325 40.5964931),park,New Springville Park
216,357573242,POINT (-73.9595827 40.6984361),school,New York Community College of Applied Arts and Sciences
217,357573246,POINT (-73.9550117 40.7643775),hospital,New York Presbyterian Hospital
218,357573257,POINT (-73.9509376 40.7938013),school,New York Medical College (historical)
219,357573408,POINT (-73.8740247 40.7409354),school,Newtown High School
220,357574570,POINT (-74.0911136 40.6213917),university,Saint John's University Staten Island Campus
221,357575017,POINT (-74.138476 40.5606607),grave_yard,Ocean View Cemetery
222,357575194,POINT (-73.9001361 40.8742665),park,Old Fort Park
223,357575307,POINT (-73.74791 40.68677),grave_yard,Old Springfield Cemetery
224,357575336,POINT (-73.8602137 40.8807637),school,Public School 113
225,357575558,POINT (-73.94486 40.6676034),hospital,Orthopedic Hospital
226,357575725,POINT (-73.8329124 40.6614925),school,Our Lady of Grace School
227,357575737,POINT (-73.8866697 40.7209875),school,Our Lady of Hope School
228,357575789,POINT (-73.9340262 40.7948233),school,Our Lady of Mount Carmel School
229,357575800,POINT (-74.0141554 40.6387596),school,Our Lady of Perpetual Help School
230,357575832,POINT (-74.1909772 40.5334387),school,Our Lady Star of the Sea School
231,357575912,POINT (-74.0320846 40.6403816),park,Owls Head Park
232,357576242,POINT (-73.7770775 40.7214915),school,Parkway School
233,357576248,POINT (-73.8584682 40.8742665),school,Parkway School
234,357576271,POINT (-73.824301 40.7656574),hospital,Parsons Hospital (historical)
235,357576523,POINT (-73.8079112 40.8656557),park,Pelham Bay Park
236,357576741,POINT (-73.95167 40.68944),school,Brooklyn College of Pharmacy
237,357576745,POINT (-73.9812499 40.7753791),school,Pharmacy College
238,357577581,POINT (-73.8944349 40.8650033),park,Poe Park
239,357577677,POINT (-73.9876391 40.7634348),hospital,Polyclinic Hospital (historical)
240,357577730,POINT (-73.81389 40.81528),place_of_worship,Monastery of Saint Clare
241,357578093,POINT (-74.1973602 40.5209513),place_of_worship,Princes Bay Church
242,357578304,POINT (-74.1265313 40.5759381),school,Public School 10
243,357578310,POINT (-73.9856945 40.6609368),school,Public School 10
244,357578315,POINT (-73.9533334 40.8041719),school,Public School 10
245,357578317,POINT (-73.9073587 40.8234339),school,Public School 10
246,357578325,POINT (-73.82222 40.67972),school,Public School 100
247,357578349,POINT (-73.9426376 40.8020453),school,Public School 103
248,357578352,POINT (-73.8622492 40.8920212),school,Public School 103
249,357578377,POINT (-73.9089851 40.6937007),school,Public School 106
250,357578380,POINT (-73.9665874 40.7987433),school,Public School 106
251,357578390,POINT (-73.9465266 40.7920455),school,Public School 107 (historical)
252,357578402,POINT (-73.8845805 40.6812143),school,Public School 108
253,357578424,POINT (-74.0004172 40.7442685),school,Public School 11
254,357578428,POINT (-73.9097395 40.7456318),school,Public School 11
255,357578442,POINT (-73.7695773 40.6823255),school,Public School 110
256,357578452,POINT (-73.9005743 40.8351335),school,Public School 110
257,357578458,POINT (-73.939218 40.7585466),school,Public School 111
258,357578476,POINT (-73.907359 40.6856587),school,Public School 113
259,357578508,POINT (-73.9587493 40.6923251),school,Intermediate School 117
260,357578516,POINT (-74.0181953 40.6414928),school,Public School 118
261,357578519,POINT (-73.76583 40.70333),school,Public School 118
262,357578528,POINT (-73.9463791 40.815141),school,Public School 119
263,357578538,POINT (-73.8529974 40.8299467),school,Public School 119
264,357578541,POINT (-74.0867946 40.6108161),school,Public School 12
265,357578548,POINT (-73.89361 40.74222),school,Public School 12
266,357578572,POINT (-73.9448145 40.7886772),school,Public School 38
267,357578598,POINT (-73.9906946 40.6673256),school,Public School 124
268,357578602,POINT (-73.9045809 40.8201007),school,Public School 124
269,357578608,POINT (-73.9559713 40.8106563),school,Public School 125
270,357578612,POINT (-74.0187509 40.6234375),school,Public School 127
271,357578626,POINT (-73.9384706 40.8409336),school,Public School 128
272,357578642,POINT (-73.8651351 40.8814886),school,Public School 13
273,357578659,POINT (-73.9931063 40.6405277),school,Public School 131
274,357578668,POINT (-73.90722 40.83194),school,Public School 132
275,357578671,POINT (-73.9334705 40.8506557),school,Public School 132
276,357578693,POINT (-73.89889 40.82306),school,Junior High School 133
277,357578697,POINT (-73.7548753 40.7078007),school,Public School 134
278,357578713,POINT (-73.9170815 40.6823254),school,Public School 137
279,357578733,POINT (-74.0790302 40.6223262),school,Public School 14
280,357578738,POINT (-73.9801389 40.741213),school,Public School 14
281,357578758,POINT (-73.9857557 40.7703023),school,Public School 141
282,357578787,POINT (-73.83472 40.66028),school,Public School 146
283,357578807,POINT (-73.9393043 40.7048249),school,Public School 147
284,357578836,POINT (-73.9834722 40.687603),school,Public School 15
285,357578871,POINT (-73.9535155 40.632632),school,Public School 152
286,357578875,POINT (-73.9007989 40.7527883),school,Public School 152
287,357578879,POINT (-73.927629 40.8602243),school,Public School 152
288,357578906,POINT (-73.9260959 40.808068),school,Public School 154
289,357578910,POINT (-73.9484711 40.8103786),school,Public School 154
290,357578919,POINT (-73.8104117 40.67927),school,Public School 155
291,357578923,POINT (-73.9359708 40.7973232),school,Public School 155
292,357578927,POINT (-73.9181926 40.6656591),school,Public School 156
293,357578960,POINT (-73.9518044 40.8117674),school,Public School 157
294,357578963,POINT (-73.9090254 40.8192674),school,Public School 157
295,357578973,POINT (-73.9506935 40.7703792),school,Public School 158
296,357579076,POINT (-73.9659718 40.7551017),school,United Nations School
297,357579083,POINT (-73.946249 40.7012139),school,Public School 168 (historical)
298,357579087,POINT (-73.9419502 40.7890867),school,Public School 168
299,357579092,POINT (-74.0015668 40.6459),school,Public School 169
300,357579097,POINT (-73.77889 40.78222),school,Public School 169
301,357579110,POINT (-73.9573604 40.7153803),school,Public School 17
302,357579113,POINT (-73.9886369 40.7614414),school,Junior High School 17 (historical)
303,357579124,POINT (-73.78528 40.84722),school,Public School 17 (historical)
304,357579137,POINT (-73.9502675 40.7985237),school,Public School 170
305,357579172,POINT (-73.85306 40.73083),school,Public School 175
306,357579175,POINT (-73.9424842 40.8143357),school,Public School 175
307,357579189,POINT (-73.9940281 40.7112136),school,Public School 177
308,357579211,POINT (-74.1162535 40.6356592),school,Public School 18
309,357579214,POINT (-73.9470823 40.7109359),school,Public School 18
310,357579218,POINT (-73.9723609 40.7567683),school,Public School 18
311,357579234,POINT (-73.9895995 40.6266673),school,Public School 180 Homewood
312,357579237,POINT (-73.9558954 40.8075684),school,Public School M180 Hugo Newman
313,357579259,POINT (-73.9494494 40.7983551),school,Public School 185
314,357579262,POINT (-73.9945836 40.6109379),school,Public School 186
315,357579266,POINT (-73.9487488 40.8262116),school,Public School 186
316,357579294,POINT (-73.86694 40.74861),school,Public School 19
317,357579297,POINT (-73.8675 40.89917),school,Public School 19
318,357579307,POINT (-73.9526983 40.7751107),school,Public School 190
319,357579334,POINT (-73.9409446 40.8212167),school,Public School 194
320,357579360,POINT (-73.9501379 40.7848234),school,Public School 198
321,357579363,POINT (-73.962916 40.6164933),school,Public School 199
322,357579367,POINT (-73.9275 40.73972),school,Public School 199
323,357579377,POINT (-74.0120841 40.6492704),school,Public School 2
324,357579394,POINT (-73.9028754 40.8339229),school,Public School 2
325,357579430,POINT (-73.8931916 40.8262117),school,Public School 20
326,357579460,POINT (-73.9387486 40.8070452),school,Intermediate School 201
327,357579623,POINT (-73.9698607 40.6020491),school,Public School 215
328,357579656,POINT (-73.82528 40.73556),school,Public School 219
329,357579666,POINT (-73.81139 40.76194),school,Public School 22
330,357579697,POINT (-73.9562289 40.5799243),school,Public School K225 Eileen E Zaglin
331,357579702,POINT (-73.83167 40.58083),school,Public School 225
332,357579719,POINT (-74.1326426 40.5706605),school,Public School 23
333,357579732,POINT (-73.9987505 40.7162135),school,Public School 23
334,357579738,POINT (-73.82819 40.7659351),school,Public School 23
335,357579746,POINT (-73.9015252 40.8248228),school,Public School 23
336,357579806,POINT (-73.9362487 40.6992695),school,Public School 24
337,357579817,POINT (-73.9399129 40.8077587),school,Public School 24
338,357579848,POINT (-73.9529157 40.6481594),school,Public School 246
339,357579869,POINT (-73.9884724 40.7262133),school,Public School 25
340,357579872,POINT (-73.905692 40.8126008),school,Public School 25
341,357579889,POINT (-73.9198593 40.6578814),school,Intermediate School 252
342,357579911,POINT (-73.9126366 40.8542668),school,Public School 26
343,357579935,POINT (-73.84639 40.78556),school,Public School 27 (historical)
344,357579975,POINT (-74.1443618 40.5708017),school,Public School 28
345,357579998,POINT (-73.9809719 40.6978029),school,Public School 287
346,357580026,POINT (-74.2115331 40.5203834),school,Public School 3
347,357580041,POINT (-73.91667 40.82139),school,Public School/Middle School 3
348,357580063,POINT (-74.0134731 40.6781587),school,Public School 30
349,357580124,POINT (-73.9914885 40.6803659),school,Public School K032 Samuels Mills Sprole
350,357580216,POINT (-73.9498602 40.7262134),school,Public School 34
351,357580248,POINT (-74.0995863 40.6134374),school,Public School 35
352,357580254,POINT (-73.91806 40.8275),school,Public School 35
353,357580263,POINT (-73.76444 40.69111),school,Public School 36
354,357580266,POINT (-73.9395821 40.7101026),school,Public School 36
355,357580277,POINT (-73.9562492 40.779268),school,Public School 37
356,357580304,POINT (-73.9340262 40.8034342),school,Public School 39
357,357580308,POINT (-73.897914 40.8176007),school,Public School 39
358,357580314,POINT (-74.2368116 40.5398273),school,Public School 4
359,357580320,POINT (-73.9832316 40.718396),school,Formerly: Public School 4
360,357580323,POINT (-73.9373599 40.7539906),school,Public School 4
361,357580348,POINT (-74.0951419 40.6409369),school,Public School 40
362,357580361,POINT (-74.109085 40.5738881),school,Public School 41
363,357580371,POINT (-73.86806 40.87444),school,Public School 41
364,357580384,POINT (-73.96028 40.67694),school,Public School 22
365,357580396,POINT (-73.92194 40.80639),school,Public School 43
366,357580415,POINT (-74.1070866 40.6281594),school,Public School 45
367,357580429,POINT (-74.0806562 40.5941438),school,Public School 46
368,357580442,POINT (-73.9826389 40.685103),school,Public School 47
369,357580446,POINT (-73.9823612 40.738713),school,Public School 47
370,357580456,POINT (-74.0906971 40.6026044),school,Public School 48
371,357580479,POINT (-73.9228849 40.8098698),school,Public School 49
372,357580493,POINT (-73.9081921 40.8134341),school,Public School 5
373,357580509,POINT (-73.8075 40.695),school,Public School 50
374,357580526,POINT (-74.1248646 40.561494),school,Public School 50
375,357580540,POINT (-74.088197 40.582327),school,Public School 52
376,357580543,POINT (-73.7667461 40.6614841),school,Public School 52
377,357580566,POINT (-73.8943027 40.8298227),school,Public School 54
378,357580573,POINT (-74.1637543 40.5362166),school,Public School 55
379,357580608,POINT (-73.8481254 40.6852857),school,Public School 58
380,357580621,POINT (-73.9666402 40.7591213),school,Public School 59
381,357580631,POINT (-73.9181926 40.7606573),school,Public School 6
382,357580635,POINT (-73.9601382 40.7776013),school,Public School 6
383,357580638,POINT (-73.8825939 40.8406796),school,Public School 6
384,357580651,POINT (-73.9790277 40.7276022),school,Public School 196
385,357580666,POINT (-73.845 40.84028),school,Public School 615
386,357580682,POINT (-74.0040284 40.7278799),school,Public School 621
387,357580717,POINT (-73.9795833 40.7262133),school,Public School 64 (historical)
388,357580731,POINT (-73.8770803 40.6831588),school,Public School 65K
389,357580734,POINT (-73.8640245 40.6906588),school,Public School 65
390,357580766,POINT (-73.94611 40.80972),school,Public School 68
391,357580780,POINT (-73.9795833 40.7634348),school,Public School 69
392,357580794,POINT (-73.92556 40.7725),school,Public School 7
393,357580797,POINT (-73.9391667 40.8005556),school,Public School 7
394,357580802,POINT (-73.90611 40.88111),school,Public School 7
395,357580812,POINT (-74.002407 40.7426361),school,Public School 70 (historical)
396,357580825,POINT (-73.90556 40.71139),school,Public School 71
397,357580836,POINT (-73.9065256 40.7228802),school,Public School 72
398,357580841,POINT (-73.94736 40.7912122),school,Public School 72
399,357580844,POINT (-73.8181895 40.8231564),school,Public School 72
400,357580859,POINT (-73.8823579 40.8551001),school,Public School 74
401,357580868,POINT (-73.9115257 40.7056583),school,Public School 75
402,357580883,POINT (-73.9417779 40.7606314),school,Public School 76
403,357580906,POINT (-73.9948615 40.687603),school,Public School 78 (historical)
404,357580909,POINT (-73.8970809 40.7351022),school,Public School 78
405,357580912,POINT (-73.9312484 40.7970454),school,Public School 78
406,357580961,POINT (-73.9323595 40.7984343),school,Public School 80 (historical)
407,357580991,POINT (-73.91278 40.70361),school,Public School 81
408,357581029,POINT (-73.9681635 40.789455),school,Public School M084 Lilian Weber
409,357581046,POINT (-73.9181926 40.7006584),school,Public School 86
410,357581052,POINT (-73.9499962 40.7851696),school,Public School 86
