valid_time_gmt,pressure
2013-11-27 08:52:00,29.59
2013-11-27 09:41:00,29.55
2013-11-27 09:52:00,29.56
2013-11-27 10:52:00,29.56
2013-11-27 11:52:00,29.55
2013-11-27 12:52:00,29.57
2013-11-27 13:10:00,29.55
2013-11-27 13:52:00,29.58
2013-11-27 14:05:00,29.56
2013-11-28 20:52:00,30.46
2013-11-28 21:52:00,30.47
2013-11-28 22:52:00,30.47
2013-11-28 23:52:00,30.47
2013-11-29 00:52:00,30.46
2013-11-29 01:52:00,30.46
2013-11-29 02:52:00,30.47
2013-11-29 03:52:00,30.47
2013-11-29 04:52:00,30.48
2013-11-29 05:52:00,30.5
2013-11-29 06:52:00,30.53
2013-11-29 07:52:00,30.56
2013-11-29 08:52:00,30.59
2013-11-29 09:52:00,30.61
2013-11-29 10:52:00,30.62
2013-11-29 11:52:00,30.6
2013-11-29 12:52:00,30.59
2013-11-29 13:52:00,30.58
2013-11-29 14:52:00,30.6
2013-11-29 15:52:00,30.62
2013-11-29 16:52:00,30.64
2013-11-29 17:52:00,30.65
2013-11-29 18:52:00,30.68
2013-11-29 19:52:00,30.69
2013-11-29 20:52:00,30.69
2013-11-29 21:52:00,30.7
2013-11-29 22:52:00,30.72
2013-11-29 23:52:00,30.72
2013-11-30 00:52:00,30.71
2013-11-30 01:52:00,30.71
2013-11-30 02:52:00,30.71
2013-11-30 03:52:00,30.71
2013-11-30 04:52:00,30.7
2013-11-30 05:52:00,30.71
2013-11-30 06:52:00,30.71
2013-11-30 07:52:00,30.71
2013-11-30 08:52:00,30.71
2013-11-30 09:52:00,30.7
2013-11-30 10:52:00,30.68
2013-11-30 11:52:00,30.64
2013-11-30 12:52:00,30.61
2013-11-30 13:52:00,30.58
2013-11-30 14:52:00,30.55
2013-11-30 15:52:00,30.52
2013-11-30 16:52:00,30.5
2013-11-30 17:04:00,30.5
2013-11-30 17:52:00,30.49
2013-11-30 18:52:00,30.48
2013-12-07 18:52:00,30.49
2013-12-07 19:52:00,30.5
2013-12-07 20:52:00,30.51
2013-12-07 21:52:00,30.54
2013-12-07 22:52:00,30.53
2013-12-07 23:52:00,30.54
2013-12-08 00:52:00,30.54
2013-12-08 01:52:00,30.54
2013-12-08 02:52:00,30.54
2013-12-08 03:52:00,30.53
2013-12-08 04:52:00,30.54
2013-12-08 05:52:00,30.56
2013-12-08 06:40:00,30.57
2013-12-08 06:52:00,30.56
2013-12-08 07:52:00,30.54
2013-12-08 08:52:00,30.56
2013-12-08 09:02:00,30.56
2013-12-08 09:13:00,30.56
2013-12-08 09:30:00,30.57
2013-12-08 09:52:00,30.57
2013-12-08 10:52:00,30.55
2013-12-08 11:11:00,30.54
2013-12-08 11:29:00,30.53
2013-12-08 11:31:00,30.52
2013-12-08 11:36:00,30.53
2013-12-08 11:43:00,30.55
2013-12-08 11:52:00,30.54
2013-12-08 12:52:00,30.5
2013-12-08 13:30:00,30.47
2013-12-08 13:44:00,30.47
2013-12-08 13:52:00,30.47
2013-12-08 15:29:00,30.46
2013-12-08 15:52:00,30.47
2013-12-08 15:59:00,30.47
2013-12-08 16:01:00,30.46
2013-12-24 21:52:00,30.46
2013-12-24 22:52:00,30.46
2013-12-24 23:52:00,30.48
2013-12-25 00:52:00,30.48
2013-12-25 01:52:00,30.49
2013-12-25 02:52:00,30.51
2013-12-25 03:52:00,30.5
2013-12-25 04:52:00,30.5
2013-12-25 05:52:00,30.53
2013-12-25 06:52:00,30.55
2013-12-25 07:52:00,30.56
2013-12-25 08:52:00,30.57
2013-12-25 09:52:00,30.57
2013-12-25 10:52:00,30.57
2013-12-25 11:52:00,30.55
2013-12-25 12:52:00,30.5
2013-12-25 13:52:00,30.49
2013-12-25 14:52:00,30.48
2013-12-25 15:52:00,30.47
2013-12-25 16:52:00,30.47
2013-12-25 17:52:00,30.46
2013-12-25 18:52:00,30.46
2013-12-25 19:52:00,30.46
2013-12-29 13:35:00,29.56
2013-12-29 13:52:00,29.53
2013-12-29 14:50:00,29.55
2013-12-29 14:52:00,29.54
2013-12-29 15:13:00,29.55
2013-12-29 15:18:00,29.55
2013-12-29 15:52:00,29.56
2013-12-29 16:14:00,29.58
2014-01-03 19:52:00,30.47
2014-01-03 20:52:00,30.48
2014-01-03 21:52:00,30.49
2014-01-03 22:52:00,30.5
2014-01-03 23:52:00,30.5
2014-01-04 00:52:00,30.48
2014-01-04 01:52:00,30.5
2014-01-04 02:52:00,30.48
2014-01-04 03:52:00,30.48
2014-01-04 04:52:00,30.48
2014-01-04 05:52:00,30.5
2014-01-04 06:52:00,30.52
2014-01-04 07:52:00,30.53
2014-01-04 08:52:00,30.52
2014-01-04 09:52:00,30.51
2014-01-04 10:52:00,30.48
2014-01-06 02:52:00,29.59
2014-01-06 03:43:00,29.54
2014-01-06 03:52:00,29.54
2014-01-06 04:29:00,29.52
2014-01-06 04:43:00,29.5
2014-01-06 04:52:00,29.49
2014-01-06 04:58:00,29.49
2014-01-06 05:05:00,29.49
2014-01-06 05:26:00,29.5
2014-01-06 05:28:00,29.5
2014-01-06 05:52:00,29.5
2014-01-06 06:11:00,29.51
2014-01-06 06:29:00,29.51
2014-01-06 06:52:00,29.52
2014-01-06 06:59:00,29.53
2014-01-06 07:11:00,29.55
2014-01-06 07:19:00,29.55
2014-01-06 07:40:00,29.55
2014-01-06 07:52:00,29.56
2014-01-06 08:07:00,29.56
2014-01-06 08:29:00,29.57
2014-01-06 08:52:00,29.59
2014-01-07 23:52:00,30.46
2014-01-08 00:52:00,30.47
2014-01-08 01:52:00,30.48
2014-01-08 02:52:00,30.51
2014-01-08 03:52:00,30.51
2014-01-08 04:52:00,30.52
2014-01-08 05:52:00,30.53
2014-01-08 06:52:00,30.55
2014-01-08 07:52:00,30.56
2014-01-08 08:52:00,30.6
2014-01-08 09:52:00,30.61
2014-01-08 10:52:00,30.6
2014-01-08 11:52:00,30.55
2014-01-08 12:52:00,30.52
2014-01-08 13:52:00,30.5
2014-01-08 14:52:00,30.5
2014-01-08 15:52:00,30.49
2014-01-08 16:52:00,30.5
2014-01-08 17:52:00,30.51
2014-01-08 18:52:00,30.52
2014-01-08 19:52:00,30.52
2014-01-08 20:52:00,30.52
2014-01-08 21:52:00,30.52
2014-01-08 22:14:00,30.52
2014-01-08 22:52:00,30.5
2014-01-08 23:52:00,30.49
2014-01-09 00:52:00,30.49
2014-01-09 01:52:00,30.5
2014-01-09 02:52:00,30.51
2014-01-09 03:52:00,30.52
2014-01-09 04:52:00,30.53
2014-01-09 05:52:00,30.54
2014-01-09 06:11:00,30.54
2014-01-09 06:52:00,30.55
2014-01-09 07:52:00,30.59
2014-01-09 08:52:00,30.63
2014-01-09 09:52:00,30.64
2014-01-09 10:52:00,30.64
2014-01-09 11:52:00,30.61
2014-01-09 12:52:00,30.58
2014-01-09 13:52:00,30.57
2014-01-09 14:52:00,30.57
2014-01-09 15:52:00,30.59
2014-01-09 16:52:00,30.6
2014-01-09 18:52:00,30.57
2014-01-09 19:52:00,30.59
2014-01-09 20:52:00,30.6
2014-01-09 21:52:00,30.6
2014-01-09 22:52:00,30.57
2014-01-09 23:52:00,30.54
2014-01-10 00:35:00,30.54
2014-01-10 00:52:00,30.53
2014-01-10 01:52:00,30.5
2014-01-10 02:52:00,30.5
2014-01-10 03:52:00,30.47
2014-01-10 08:44:00,30.46
2014-01-11 12:33:00,29.59
2014-01-11 12:52:00,29.57
2014-01-11 12:58:00,29.56
2014-01-11 13:02:00,29.56
2014-01-11 13:06:00,29.56
2014-01-11 13:12:00,29.55
2014-01-11 13:46:00,29.55
2014-01-11 13:48:00,29.55
2014-01-11 13:52:00,29.55
2014-01-11 13:58:00,29.54
2014-01-11 14:00:00,29.54
2014-01-11 14:52:00,29.52
2014-01-11 15:52:00,29.56
2014-01-11 16:20:00,29.54
2014-01-11 16:28:00,29.53
2014-01-11 16:41:00,29.49
2014-01-11 16:48:00,29.48
2014-01-11 16:52:00,29.47
2014-01-11 17:04:00,29.47
2014-01-11 17:17:00,29.46
2014-01-11 17:33:00,29.46
2014-01-11 17:42:00,29.41
2014-01-11 17:52:00,29.41
2014-01-11 18:06:00,29.41
2014-01-11 18:52:00,29.46
2014-01-11 19:52:00,29.47
2014-01-11 20:52:00,29.47
2014-01-11 21:52:00,29.51
2014-01-11 22:00:00,29.51
2014-01-11 22:52:00,29.52
2014-01-11 23:52:00,29.54
2014-01-12 00:52:00,29.57
2014-01-24 03:52:00,30.46
2014-01-24 04:52:00,30.48
2014-01-24 05:52:00,30.5
2014-01-24 06:52:00,30.52
2014-01-24 07:52:00,30.53
2014-01-24 08:52:00,30.54
2014-01-24 09:52:00,30.54
2014-01-24 10:52:00,30.53
2014-01-24 11:52:00,30.49
2014-01-25 12:52:00,29.55
2014-01-25 13:52:00,29.52
2014-01-25 14:52:00,29.48
2014-01-25 15:52:00,29.47
2014-01-25 16:52:00,29.48
2014-01-25 17:52:00,29.49
2014-01-25 18:52:00,29.52
2014-01-25 19:52:00,29.53
2014-01-25 20:52:00,29.54
2014-01-25 21:52:00,29.57
2014-01-25 22:08:00,29.59
2014-01-30 07:52:00,30.46
2014-01-30 09:52:00,30.47
2014-02-04 09:52:00,30.46
2014-02-04 10:52:00,30.48
2014-02-11 21:52:00,30.46
2014-02-11 22:52:00,30.47
2014-02-11 23:52:00,30.47
2014-02-12 00:52:00,30.48
2014-02-12 01:52:00,30.48
2014-02-12 02:52:00,30.49
2014-02-12 03:52:00,30.5
2014-02-12 04:52:00,30.5
2014-02-12 05:52:00,30.52
2014-02-12 06:52:00,30.52
2014-02-12 07:52:00,30.52
2014-02-12 08:52:00,30.52
2014-02-12 09:52:00,30.5
2014-02-12 10:52:00,30.52
2014-02-12 11:52:00,30.49
2014-02-13 09:52:00,29.59
2014-02-13 10:29:00,29.56
2014-02-13 10:52:00,29.54
2014-02-13 11:52:00,29.52
2014-02-13 12:01:00,29.5
2014-02-13 12:10:00,29.49
2014-02-13 12:33:00,29.47
2014-02-13 12:52:00,29.45
2014-02-13 13:52:00,29.39
2014-02-13 14:44:00,29.36
2014-02-13 14:52:00,29.35
2014-02-13 14:58:00,29.33
2014-02-13 15:11:00,29.33
2014-02-13 15:47:00,29.3
2014-02-13 15:52:00,29.3
2014-02-13 16:05:00,29.31
2014-02-13 16:18:00,29.3
2014-02-13 16:30:00,29.31
2014-02-13 16:52:00,29.33
2014-02-13 17:16:00,29.31
2014-02-13 17:21:00,29.31
2014-02-13 17:31:00,29.31
2014-02-13 17:40:00,29.31
2014-02-13 17:52:00,29.31
2014-02-13 18:03:00,29.31
2014-02-13 18:15:00,29.3
2014-02-13 18:33:00,29.29
2014-02-13 18:52:00,29.3
2014-02-13 19:06:00,29.3
2014-02-13 19:30:00,29.3
2014-02-13 19:52:00,29.3
2014-02-13 19:54:00,29.3
2014-02-13 20:02:00,29.3
2014-02-13 20:31:00,29.3
2014-02-13 20:46:00,29.3
2014-02-13 20:52:00,29.3
2014-02-13 21:22:00,29.31
2014-02-13 21:43:00,29.32
2014-02-13 21:52:00,29.32
2014-02-13 22:44:00,29.34
2014-02-13 22:52:00,29.34
2014-02-13 23:52:00,29.34
2014-02-14 00:52:00,29.37
2014-02-14 01:52:00,29.42
2014-02-14 02:52:00,29.45
2014-02-14 03:52:00,29.47
2014-02-14 04:52:00,29.49
2014-02-14 05:52:00,29.53
2014-02-14 06:52:00,29.55
2014-02-14 07:52:00,29.58
2014-02-14 08:52:00,29.59
2014-02-14 09:52:00,29.58
2014-02-14 10:52:00,29.59
2014-02-14 11:52:00,29.59
2014-02-14 12:52:00,29.58
2014-03-06 04:52:00,30.46
2014-03-06 05:52:00,30.48
2014-03-06 06:52:00,30.51
2014-03-06 07:52:00,30.55
2014-03-06 08:52:00,30.56
2014-03-06 09:52:00,30.54
2014-03-06 10:17:00,30.56
2014-03-06 10:52:00,30.55
2014-03-06 11:20:00,30.55
2014-03-06 11:52:00,30.54
2014-03-06 12:52:00,30.5
2014-03-06 13:52:00,30.46
2014-03-12 02:52:00,29.58
2014-03-12 03:52:00,29.53
2014-03-12 04:52:00,29.52
2014-03-12 05:52:00,29.5
2014-03-12 06:52:00,29.49
2014-03-12 07:52:00,29.46
2014-03-12 08:52:00,29.43
2014-03-12 09:52:00,29.4
2014-03-12 10:52:00,29.35
2014-03-12 11:52:00,29.29
2014-03-12 12:52:00,29.26
2014-03-12 13:52:00,29.18
2014-03-12 14:52:00,29.13
2014-03-12 15:38:00,29.11
2014-03-12 15:52:00,29.11
2014-03-12 16:52:00,29.08
2014-03-12 17:52:00,29.05
2014-03-12 18:31:00,29.06
2014-03-12 18:52:00,29.06
2014-03-12 19:29:00,29.11
2014-03-12 19:47:00,29.14
2014-03-12 19:52:00,29.14
2014-03-12 20:18:00,29.2
2014-03-12 20:52:00,29.26
2014-03-12 21:39:00,29.36
2014-03-12 21:52:00,29.39
2014-03-12 22:52:00,29.43
2014-03-12 23:52:00,29.47
2014-03-13 00:52:00,29.52
2014-03-13 01:52:00,29.54
2014-03-13 02:52:00,29.59
2014-03-29 20:13:00,29.59
2014-03-29 20:16:00,29.59
2014-03-29 20:27:00,29.59
2014-03-29 20:37:00,29.58
2014-03-29 20:52:00,29.57
2014-03-29 21:13:00,29.56
2014-03-29 21:19:00,29.56
2014-03-29 21:26:00,29.55
2014-03-29 21:52:00,29.55
2014-03-29 22:27:00,29.54
2014-03-29 22:37:00,29.55
2014-03-29 22:52:00,29.55
2014-03-29 23:28:00,29.55
2014-03-29 23:52:00,29.55
2014-03-30 00:07:00,29.55
2014-03-30 00:52:00,29.54
2014-03-30 01:18:00,29.53
2014-03-30 01:52:00,29.52
2014-03-30 01:59:00,29.52
2014-03-30 02:35:00,29.52
2014-03-30 02:52:00,29.53
2014-03-30 03:07:00,29.52
2014-03-30 03:36:00,29.51
2014-03-30 03:52:00,29.5
2014-03-30 04:52:00,29.49
2014-03-30 05:05:00,29.49
2014-03-30 05:16:00,29.48
2014-03-30 05:52:00,29.51
2014-03-30 06:04:00,29.51
2014-03-30 06:52:00,29.55
2014-03-30 07:52:00,29.55
2014-03-30 08:52:00,29.57
2014-03-30 09:30:00,29.58
2014-03-30 09:40:00,29.59
2014-03-30 09:52:00,29.59
2014-04-08 01:37:00,29.58
2014-04-08 01:52:00,29.58
2014-04-08 02:14:00,29.57
2014-04-08 02:52:00,29.55
2014-04-08 03:52:00,29.52
2014-04-08 04:52:00,29.49
2014-04-08 05:52:00,29.48
2014-04-08 06:44:00,29.47
2014-04-08 06:50:00,29.47
2014-04-08 06:52:00,29.47
2014-04-08 07:46:00,29.48
2014-04-08 07:52:00,29.49
2014-04-08 08:40:00,29.5
2014-04-08 08:52:00,29.5
2014-04-08 09:02:00,29.5
2014-04-08 09:19:00,29.51
2014-04-08 09:52:00,29.52
2014-04-08 10:11:00,29.53
2014-04-08 10:22:00,29.53
2014-04-08 10:52:00,29.54
2014-04-08 11:52:00,29.55
2014-04-08 12:52:00,29.56
2014-04-08 13:52:00,29.57
2014-04-08 14:52:00,29.57
2014-04-08 15:52:00,29.58
2014-04-08 16:52:00,29.59
2014-04-15 09:24:00,29.59
2014-04-15 09:35:00,29.59
2014-04-15 09:52:00,29.59
2014-04-15 09:56:00,29.59
2014-04-15 10:15:00,29.58
2014-04-15 10:33:00,29.59
2014-04-15 10:44:00,29.57
2014-04-15 10:52:00,29.56
2014-04-15 11:43:00,29.56
2014-04-15 11:52:00,29.56
2014-04-15 12:11:00,29.56
2014-04-15 12:52:00,29.53
2014-04-15 13:30:00,29.53
2014-04-15 13:52:00,29.55
2014-04-15 13:57:00,29.57
2014-04-15 14:04:00,29.59
2014-04-16 20:52:00,30.48
2014-04-16 21:52:00,30.5
2014-04-16 22:52:00,30.52
2014-04-16 23:52:00,30.53
2014-04-17 00:52:00,30.53
2014-04-17 01:52:00,30.54
2014-04-17 02:52:00,30.54
2014-04-17 03:52:00,30.54
2014-04-17 04:52:00,30.56
2014-04-17 05:52:00,30.58
2014-04-17 06:52:00,30.6
2014-04-17 07:52:00,30.62
2014-04-17 08:52:00,30.64
2014-04-17 09:52:00,30.65
2014-04-17 10:52:00,30.65
2014-04-17 11:52:00,30.64
2014-04-17 12:52:00,30.62
2014-04-17 13:52:00,30.6
2014-04-17 14:52:00,30.58
2014-04-17 15:52:00,30.56
2014-04-17 16:52:00,30.55
2014-04-17 17:52:00,30.55
2014-04-17 18:52:00,30.55
2014-04-17 19:52:00,30.55
2014-04-17 20:52:00,30.55
2014-04-17 21:52:00,30.57
2014-04-17 22:52:00,30.58
2014-04-17 23:52:00,30.59
2014-04-18 00:52:00,30.56
2014-04-18 01:52:00,30.53
2014-04-18 02:52:00,30.5
2014-04-18 03:52:00,30.5
2014-04-18 04:52:00,30.49
2014-04-18 05:52:00,30.5
2014-04-18 06:52:00,30.49
2014-04-18 07:48:00,30.49
2014-04-18 07:52:00,30.49
2014-04-18 08:52:00,30.49
2014-04-18 09:33:00,30.5
2014-04-18 09:52:00,30.49
2014-04-18 10:37:00,30.48
2014-04-18 10:52:00,30.48
2014-04-18 11:52:00,30.46
2014-04-22 16:52:00,29.59
2014-04-22 17:52:00,29.58
2014-04-22 18:16:00,29.59
2014-04-22 18:29:00,29.58
2014-04-22 18:52:00,29.58
2014-04-22 19:52:00,29.58
2014-04-22 20:52:00,29.59
2014-06-05 03:52:00,29.59
2014-06-05 04:08:00,29.59
2014-06-05 04:26:00,29.58
2014-06-05 04:37:00,29.58
2014-06-05 04:52:00,29.58
2014-07-28 00:52:00,29.59
2014-07-28 01:52:00,29.59
2014-07-28 02:52:00,29.58
2014-07-28 03:52:00,29.58
2014-07-28 04:52:00,29.57
2014-07-28 05:52:00,29.58
2014-07-28 06:52:00,29.59
2014-10-04 05:27:00,29.58
2014-10-04 05:41:00,29.59
2014-10-04 05:49:00,29.59
2014-10-04 05:52:00,29.59
2014-11-17 13:47:00,29.57
2014-11-17 13:52:00,29.57
2014-11-17 14:21:00,29.55
2014-11-17 14:38:00,29.54
2014-11-17 14:52:00,29.54
2014-11-17 15:00:00,29.55
2014-11-17 15:15:00,29.54
2014-11-17 15:22:00,29.54
2014-11-17 15:28:00,29.54
2014-11-17 15:42:00,29.57
2014-11-17 15:45:00,29.57
2014-11-17 15:52:00,29.58
2014-11-17 15:55:00,29.58
2014-11-17 16:46:00,29.58
2014-11-17 16:52:00,29.58
2014-11-17 16:57:00,29.58
2014-11-17 17:00:00,29.58
2014-11-21 14:52:00,30.46
2014-11-21 15:52:00,30.48
2014-11-21 16:52:00,30.5
2014-11-21 17:52:00,30.52
2014-11-21 18:52:00,30.54
2014-11-21 19:52:00,30.54
2014-11-21 20:52:00,30.54
2014-11-21 21:52:00,30.56
2014-11-21 22:52:00,30.54
2014-11-21 23:52:00,30.54
2014-11-22 00:52:00,30.54
2014-11-22 01:52:00,30.55
2014-11-22 02:52:00,30.55
2014-11-22 03:52:00,30.54
2014-11-22 04:52:00,30.53
2014-11-22 05:52:00,30.52
2014-11-22 06:52:00,30.52
2014-11-22 07:52:00,30.52
2014-11-22 08:52:00,30.51
2014-11-22 09:52:00,30.5
2014-11-22 10:52:00,30.47
2014-12-01 23:52:00,30.46
2014-12-02 00:52:00,30.47
2014-12-02 01:52:00,30.48
2014-12-02 02:52:00,30.5
2014-12-02 03:52:00,30.5
2014-12-02 04:52:00,30.52
2014-12-02 05:52:00,30.53
2014-12-02 06:52:00,30.54
2014-12-02 07:32:00,30.56
2014-12-02 07:52:00,30.57
2014-12-02 08:52:00,30.57
2014-12-02 09:52:00,30.56
2014-12-02 10:30:00,30.56
2014-12-02 10:52:00,30.55
2014-12-02 11:52:00,30.52
2014-12-02 12:31:00,30.5
2014-12-02 12:35:00,30.5
2014-12-02 12:52:00,30.49
2014-12-02 13:52:00,30.46
2014-12-04 09:52:00,30.46
2014-12-04 10:52:00,30.46
2014-12-04 18:52:00,30.46
2014-12-04 20:52:00,30.46
2014-12-04 21:52:00,30.48
2014-12-04 22:34:00,30.48
2014-12-04 22:52:00,30.48
2014-12-04 23:52:00,30.49
2014-12-05 00:52:00,30.48
2014-12-05 01:52:00,30.48
2014-12-05 02:52:00,30.48
2014-12-05 03:52:00,30.47
2014-12-05 04:52:00,30.48
2014-12-05 05:52:00,30.49
2014-12-05 06:52:00,30.5
2014-12-05 07:52:00,30.51
2014-12-05 08:52:00,30.51
2014-12-05 09:52:00,30.53
2014-12-05 10:52:00,30.52
2014-12-05 11:52:00,30.49
2014-12-05 12:52:00,30.47
2014-12-05 13:52:00,30.46
2014-12-07 08:52:00,30.46
2014-12-07 09:52:00,30.48
2014-12-07 10:52:00,30.48
2014-12-07 11:52:00,30.47
2014-12-07 12:52:00,30.46
2014-12-07 15:52:00,30.47
2014-12-07 16:52:00,30.48
2014-12-07 17:52:00,30.5
2014-12-07 18:52:00,30.51
2014-12-07 19:52:00,30.52
2014-12-07 20:52:00,30.54
2014-12-07 21:52:00,30.53
2014-12-07 22:52:00,30.55
2014-12-07 23:52:00,30.54
2014-12-08 00:52:00,30.53
2014-12-08 01:52:00,30.54
2014-12-08 02:52:00,30.55
2014-12-08 03:52:00,30.55
2014-12-08 04:52:00,30.55
2014-12-08 05:52:00,30.55
2014-12-08 06:52:00,30.57
2014-12-08 07:52:00,30.57
2014-12-08 08:52:00,30.57
2014-12-08 09:52:00,30.58
2014-12-08 10:05:00,30.58
2014-12-08 10:18:00,30.57
2014-12-08 10:52:00,30.57
2014-12-08 11:45:00,30.53
2014-12-08 11:52:00,30.53
2014-12-08 12:08:00,30.53
2014-12-08 12:52:00,30.5
2014-12-08 13:52:00,30.46
2014-12-24 19:44:00,29.59
2014-12-24 19:52:00,29.59
2014-12-24 19:57:00,29.59
2014-12-24 20:08:00,29.59
2014-12-24 20:18:00,29.59
2014-12-24 20:37:00,29.58
2014-12-24 20:45:00,29.58
2014-12-24 20:52:00,29.57
2014-12-24 20:57:00,29.56
2014-12-24 21:05:00,29.55
2014-12-24 21:12:00,29.55
2014-12-24 21:21:00,29.55
2014-12-24 21:36:00,29.55
2014-12-24 21:43:00,29.55
2014-12-24 21:52:00,29.55
2014-12-24 21:58:00,29.55
2014-12-24 22:15:00,29.54
2014-12-24 22:30:00,29.54
2014-12-24 22:41:00,29.54
2014-12-24 22:52:00,29.54
2014-12-24 22:58:00,29.55
2014-12-24 23:52:00,29.55
2014-12-25 00:24:00,29.55
2014-12-25 00:52:00,29.57
2014-12-25 01:05:00,29.57
2015-01-03 02:52:00,30.47
2015-01-03 03:07:00,30.46
2015-01-03 03:52:00,30.46
2015-01-03 04:52:00,30.47
2015-01-03 05:52:00,30.46
2015-01-03 06:52:00,30.48
2015-01-03 07:52:00,30.5
2015-01-03 08:52:00,30.5
2015-01-03 09:52:00,30.49
2015-01-03 10:52:00,30.48
2015-01-05 20:52:00,30.46
2015-01-05 22:52:00,30.46
2015-01-07 23:52:00,30.47
2015-01-08 00:52:00,30.49
2015-01-08 01:52:00,30.5
2015-01-08 02:52:00,30.52
2015-01-08 03:52:00,30.52
2015-01-08 04:52:00,30.53
2015-01-08 05:52:00,30.55
2015-01-08 06:52:00,30.56
2015-01-08 07:52:00,30.57
2015-01-08 08:52:00,30.59
2015-01-08 09:52:00,30.59
2015-01-08 10:52:00,30.56
2015-01-08 11:52:00,30.54
2015-01-08 12:52:00,30.5
2015-01-08 13:52:00,30.47
2015-01-08 14:52:00,30.46
2015-01-10 05:52:00,30.48
2015-01-10 06:52:00,30.52
2015-01-10 07:52:00,30.55
