valid_time_gmt,pressure
2013-11-12 22:51:00,29.97
2013-11-12 23:51:00,29.95
2013-11-13 00:51:00,29.94
2013-11-13 01:51:00,29.95
2013-11-13 02:51:00,29.94
2013-11-13 03:51:00,29.93
2013-11-13 04:51:00,29.93
2013-11-13 05:51:00,29.92
2013-11-13 06:51:00,29.92
2013-11-13 07:51:00,29.91
2013-11-13 08:51:00,29.89
2013-11-13 09:51:00,29.86
2013-11-13 10:51:00,29.82
2013-11-17 01:51:00,28.9
2013-11-17 02:51:00,28.9
2013-11-17 03:51:00,28.87
2013-11-17 04:07:00,28.87
2013-11-17 04:28:00,28.87
2013-11-17 04:51:00,28.85
2013-11-17 05:51:00,28.81
2013-11-17 06:24:00,28.81
2013-11-17 06:29:00,28.81
2013-11-17 06:51:00,28.78
2013-11-17 07:51:00,28.76
2013-11-17 08:51:00,28.75
2013-11-17 09:51:00,28.72
2013-11-17 10:51:00,28.64
2013-11-17 11:51:00,28.58
2013-11-17 12:35:00,28.63
2013-11-17 12:42:00,28.64
2013-11-17 12:51:00,28.61
2013-11-17 13:02:00,28.58
2013-11-17 13:33:00,28.56
2013-11-17 13:51:00,28.6
2013-11-17 13:56:00,28.59
2013-11-17 14:51:00,28.55
2013-11-17 15:18:00,28.6
2013-11-17 15:51:00,28.67
2013-11-17 16:51:00,28.76
2013-11-17 17:51:00,28.83
2013-11-17 18:51:00,28.87
2013-11-22 15:51:00,29.81
2013-11-22 16:51:00,29.82
2013-11-22 17:51:00,29.81
2013-11-22 18:51:00,29.8
2013-11-22 19:51:00,29.8
2013-11-22 20:51:00,29.8
2013-11-22 21:51:00,29.81
2013-11-22 22:51:00,29.81
2013-11-22 23:51:00,29.8
2013-11-23 00:51:00,29.79
2013-11-23 01:51:00,29.79
2013-11-23 02:51:00,29.79
2013-11-23 04:51:00,29.79
2013-11-23 05:51:00,29.81
2013-11-23 06:51:00,29.82
2013-11-23 07:51:00,29.84
2013-11-23 08:51:00,29.87
2013-11-23 09:51:00,29.91
2013-11-23 10:51:00,29.92
2013-11-23 11:51:00,29.92
2013-11-23 12:51:00,29.92
2013-11-23 13:51:00,29.93
2013-11-23 14:51:00,29.95
2013-11-23 15:51:00,29.98
2013-11-23 16:51:00,29.99
2013-11-23 17:51:00,30.02
2013-11-23 18:51:00,30.04
2013-11-23 19:51:00,30.04
2013-11-23 20:51:00,30.05
2013-11-23 21:51:00,30.05
2013-11-23 22:51:00,30.04
2013-11-23 23:51:00,30.05
2013-11-24 00:51:00,30.05
2013-11-24 01:51:00,30.06
2013-11-24 02:51:00,30.05
2013-11-24 03:51:00,30.04
2013-11-24 04:51:00,30.03
2013-11-24 05:51:00,30.04
2013-11-24 06:51:00,30.06
2013-11-24 07:51:00,30.08
2013-11-24 08:51:00,30.09
2013-11-24 09:51:00,30.08
2013-11-24 10:51:00,30.06
2013-11-24 11:51:00,30.02
2013-11-24 12:51:00,29.96
2013-11-24 13:51:00,29.94
2013-11-24 14:51:00,29.92
2013-11-24 15:51:00,29.9
2013-11-24 16:51:00,29.89
2013-11-24 17:51:00,29.88
2013-11-24 18:51:00,29.86
2013-11-24 19:51:00,29.84
2013-11-24 20:51:00,29.81
2013-11-24 21:51:00,29.79
2013-11-28 20:51:00,29.8
2013-11-28 21:51:00,29.82
2013-11-28 22:51:00,29.84
2013-11-28 23:51:00,29.85
2013-11-29 00:51:00,29.86
2013-11-29 01:51:00,29.88
2013-11-29 02:51:00,29.89
2013-11-29 03:51:00,29.9
2013-11-29 04:51:00,29.93
2013-11-29 05:51:00,29.96
2013-11-29 06:51:00,29.97
2013-11-29 07:51:00,29.98
2013-11-29 08:51:00,29.99
2013-11-29 09:51:00,29.99
2013-11-29 10:51:00,29.97
2013-11-29 11:51:00,29.94
2013-11-29 12:51:00,29.92
2013-11-29 13:51:00,29.9
2013-11-29 14:51:00,29.89
2013-11-29 15:51:00,29.89
2013-11-29 16:51:00,29.88
2013-11-29 17:51:00,29.87
2013-11-29 18:51:00,29.86
2013-11-29 19:51:00,29.84
2013-11-29 20:51:00,29.81
2013-11-29 21:51:00,29.8
2013-12-04 13:00:00,28.9
2013-12-04 13:35:00,28.89
2013-12-04 13:51:00,28.89
2013-12-04 14:08:00,28.89
2013-12-04 14:43:00,28.88
2013-12-04 14:51:00,28.87
2013-12-04 15:51:00,28.87
2013-12-04 16:43:00,28.87
2013-12-04 16:51:00,28.88
2013-12-04 17:23:00,28.88
2013-12-04 17:51:00,28.88
2013-12-04 18:51:00,28.9
2013-12-06 18:51:00,29.8
2013-12-06 19:51:00,29.82
2013-12-06 20:51:00,29.85
2013-12-06 21:51:00,29.86
2013-12-06 22:51:00,29.88
2013-12-06 23:51:00,29.91
2013-12-07 00:51:00,29.92
2013-12-07 01:51:00,29.93
2013-12-07 02:51:00,29.95
2013-12-07 03:51:00,29.95
2013-12-07 04:51:00,29.97
2013-12-07 05:51:00,29.99
2013-12-07 06:51:00,30.01
2013-12-07 07:51:00,30.03
2013-12-07 08:51:00,30.05
2013-12-07 09:51:00,30.06
2013-12-07 10:51:00,30.06
2013-12-07 11:51:00,30.03
2013-12-07 12:51:00,30.02
2013-12-07 13:51:00,30.01
2013-12-07 14:51:00,29.99
2013-12-07 15:51:00,30.0
2013-12-07 16:51:00,30.0
2013-12-07 17:51:00,30.0
2013-12-07 18:51:00,29.99
2013-12-07 19:51:00,29.97
2013-12-07 20:51:00,29.97
2013-12-07 21:51:00,29.95
2013-12-07 22:51:00,29.94
2013-12-07 23:51:00,29.95
2013-12-08 00:51:00,29.95
2013-12-08 01:51:00,29.91
2013-12-08 02:27:00,29.84
2013-12-08 02:51:00,29.88
2013-12-08 03:51:00,29.86
2013-12-08 04:11:00,29.79
2013-12-08 04:51:00,29.86
2013-12-08 05:51:00,29.82
2013-12-11 14:51:00,29.8
2013-12-11 15:51:00,29.82
2013-12-11 16:51:00,29.87
2013-12-11 17:51:00,29.9
2013-12-11 18:51:00,29.92
2013-12-11 19:51:00,29.92
2013-12-11 20:51:00,29.92
2013-12-11 21:51:00,29.92
2013-12-11 22:51:00,29.95
2013-12-11 23:51:00,29.95
2013-12-12 00:51:00,29.92
2013-12-12 01:51:00,29.92
2013-12-12 02:51:00,29.91
2013-12-12 03:51:00,29.89
2013-12-12 04:51:00,29.88
2013-12-12 05:51:00,29.86
2013-12-12 06:51:00,29.84
2013-12-12 07:51:00,29.81
2013-12-12 08:51:00,29.79
2013-12-23 17:51:00,29.8
2013-12-23 18:51:00,29.83
2013-12-23 19:51:00,29.84
2013-12-23 20:51:00,29.84
2013-12-23 21:51:00,29.84
2013-12-23 22:51:00,29.84
2013-12-23 23:51:00,29.84
2013-12-24 00:51:00,29.83
2013-12-24 01:51:00,29.85
2013-12-24 02:51:00,29.86
2013-12-24 03:51:00,29.86
2013-12-24 04:51:00,29.88
2013-12-24 05:51:00,29.89
2013-12-24 06:51:00,29.9
2013-12-24 07:43:00,29.83
2013-12-24 07:51:00,29.91
2013-12-24 08:14:00,29.83
2013-12-24 08:51:00,29.93
2013-12-24 09:51:00,29.94
2013-12-24 10:51:00,29.94
2013-12-24 11:51:00,29.92
2013-12-24 12:51:00,29.89
2013-12-24 13:51:00,29.88
2013-12-24 14:51:00,29.88
2013-12-24 15:51:00,29.87
2013-12-24 16:51:00,29.86
2013-12-24 17:51:00,29.86
2013-12-24 18:51:00,29.84
2013-12-24 19:51:00,29.83
2013-12-24 20:51:00,29.83
2013-12-24 21:51:00,29.79
2014-01-03 01:51:00,29.79
2014-01-03 02:51:00,29.81
2014-01-03 03:51:00,29.8
2014-01-03 04:51:00,29.8
2014-01-03 05:51:00,29.81
2014-01-03 06:51:00,29.81
2014-01-03 07:51:00,29.82
2014-01-03 08:51:00,29.82
2014-01-03 09:51:00,29.8
2014-01-03 10:51:00,29.79
2014-01-08 09:51:00,29.79
2014-01-08 10:51:00,29.79
2014-01-08 14:51:00,29.8
2014-01-08 15:51:00,29.82
2014-01-08 16:51:00,29.83
2014-01-08 17:51:00,29.85
2014-01-08 18:51:00,29.87
2014-01-08 19:51:00,29.88
2014-01-08 20:51:00,29.89
2014-01-08 21:51:00,29.9
2014-01-08 22:51:00,29.9
2014-01-08 23:51:00,29.89
2014-01-09 00:51:00,29.89
2014-01-09 01:51:00,29.9
2014-01-09 02:51:00,29.9
2014-01-09 03:51:00,29.88
2014-01-09 04:51:00,29.88
2014-01-09 05:51:00,29.87
2014-01-09 06:51:00,29.87
2014-01-09 07:51:00,29.86
2014-01-09 08:51:00,29.85
2014-01-09 09:51:00,29.83
2014-01-09 10:51:00,29.8
2014-01-10 22:51:00,28.89
2014-01-10 23:51:00,28.88
2014-01-11 00:26:00,28.83
2014-01-11 00:37:00,28.83
2014-01-11 00:51:00,28.84
2014-01-11 01:51:00,28.82
2014-01-11 02:26:00,28.8
2014-01-11 02:51:00,28.8
2014-01-11 03:51:00,28.8
2014-01-11 04:51:00,28.79
2014-01-11 05:18:00,28.77
2014-01-11 05:32:00,28.77
2014-01-11 05:51:00,28.79
2014-01-11 06:14:00,28.78
2014-01-11 06:31:00,28.78
2014-01-11 06:51:00,28.8
2014-01-11 07:51:00,28.82
2014-01-11 08:51:00,28.85
2014-01-11 09:51:00,28.86
2014-01-11 10:23:00,28.84
2014-01-11 10:51:00,28.87
2014-01-11 11:51:00,28.87
2014-01-11 12:51:00,28.87
2014-01-11 13:35:00,28.85
2014-01-11 13:51:00,28.88
2014-01-16 12:11:00,28.86
2014-01-16 12:51:00,28.89
2014-01-16 13:12:00,28.84
2014-01-16 13:19:00,28.84
2014-01-16 13:51:00,28.87
2014-01-16 14:19:00,28.83
2014-01-16 14:51:00,28.87
2014-01-16 15:51:00,28.88
2014-01-16 16:48:00,28.86
2014-01-16 16:51:00,28.89
2014-01-16 17:06:00,28.87
2014-01-16 17:32:00,28.89
2014-01-16 17:42:00,28.9
2014-01-23 07:51:00,29.81
2014-01-23 08:51:00,29.83
2014-01-23 09:51:00,29.85
2014-01-23 10:51:00,29.87
2014-01-23 11:51:00,29.87
2014-01-23 12:51:00,29.88
2014-01-23 13:51:00,29.89
2014-01-23 14:51:00,29.91
2014-01-23 15:51:00,29.94
2014-01-23 16:51:00,29.96
2014-01-23 17:51:00,29.97
2014-01-23 18:51:00,29.98
2014-01-23 19:51:00,29.98
2014-01-23 20:51:00,29.97
2014-01-23 21:51:00,29.97
2014-01-23 22:51:00,29.96
2014-01-23 23:51:00,29.94
2014-01-24 00:51:00,29.91
2014-01-24 01:51:00,29.9
2014-01-24 02:51:00,29.88
2014-01-24 03:51:00,29.84
2014-01-24 04:51:00,29.81
2014-01-24 22:06:00,28.88
2014-01-24 22:12:00,28.87
2014-01-24 22:21:00,28.87
2014-01-24 22:51:00,28.9
2014-01-24 23:51:00,28.85
2014-01-25 00:20:00,28.81
2014-01-25 00:36:00,28.8
2014-01-25 00:51:00,28.82
2014-01-25 01:28:00,28.77
2014-01-25 01:51:00,28.8
2014-01-25 02:07:00,28.76
2014-01-25 02:23:00,28.76
2014-01-25 02:51:00,28.78
2014-01-25 03:20:00,28.74
2014-01-25 03:44:00,28.74
2014-01-25 03:51:00,28.78
2014-01-25 04:23:00,28.75
2014-01-25 04:51:00,28.79
2014-01-25 05:51:00,28.81
2014-01-25 06:51:00,28.83
2014-01-25 07:51:00,28.87
2014-01-26 05:21:00,28.89
2014-01-26 05:32:00,28.88
2014-01-26 07:51:00,28.9
2014-01-26 08:51:00,28.84
2014-01-26 09:51:00,28.8
2014-01-26 10:51:00,28.82
2014-01-26 11:51:00,28.82
2014-01-26 12:14:00,28.78
2014-01-26 12:51:00,28.8
2014-01-26 13:20:00,28.75
2014-01-26 13:51:00,28.81
2014-01-26 14:51:00,28.82
2014-01-26 15:51:00,28.86
2014-01-26 16:51:00,28.86
2014-01-26 17:51:00,28.87
2014-01-26 18:55:00,28.84
2014-01-26 19:11:00,28.85
2014-01-26 19:19:00,28.87
2014-01-26 19:29:00,28.88
2014-01-26 19:36:00,28.88
2014-01-26 19:42:00,28.88
2014-01-27 18:51:00,29.8
2014-01-27 19:51:00,29.81
2014-01-27 20:51:00,29.81
2014-01-27 21:51:00,29.83
2014-01-27 22:51:00,29.83
2014-01-27 23:51:00,29.83
2014-01-28 00:51:00,29.83
2014-01-28 01:51:00,29.83
2014-01-28 02:51:00,29.83
2014-01-28 03:51:00,29.82
2014-01-28 04:51:00,29.82
2014-01-28 05:51:00,29.84
2014-01-28 06:51:00,29.84
2014-01-28 07:51:00,29.84
2014-01-28 08:51:00,29.84
2014-01-28 09:51:00,29.84
2014-01-28 10:51:00,29.83
2014-01-28 11:51:00,29.79
2014-02-04 03:51:00,29.79
2014-02-05 19:51:00,29.79
2014-02-05 20:51:00,29.8
2014-02-05 21:51:00,29.8
2014-02-05 22:51:00,29.8
2014-02-05 23:51:00,29.79
2014-02-06 00:51:00,29.79
2014-02-06 03:51:00,29.79
2014-02-06 04:51:00,29.79
2014-02-06 06:51:00,29.79
2014-02-06 07:51:00,29.81
2014-02-06 08:51:00,29.82
2014-02-06 09:51:00,29.83
2014-02-06 10:51:00,29.84
2014-02-06 11:51:00,29.82
2014-02-06 12:51:00,29.8
2014-02-06 13:51:00,29.79
2014-02-06 17:51:00,29.79
2014-02-06 18:51:00,29.8
2014-02-06 19:51:00,29.81
2014-02-06 20:51:00,29.8
2014-02-06 21:51:00,29.8
2014-02-06 22:51:00,29.8
2014-02-06 23:51:00,29.79
2014-02-07 06:51:00,29.79
2014-02-07 07:51:00,29.79
2014-02-07 08:51:00,29.8
2014-02-07 09:51:00,29.79
2014-02-07 10:51:00,29.8
2014-02-07 11:51:00,29.79
2014-02-10 08:51:00,29.79
2014-02-10 09:51:00,29.79
2014-02-10 10:51:00,29.8
2014-02-10 11:51:00,29.79
2014-02-10 16:51:00,29.79
2014-02-10 17:51:00,29.82
2014-02-10 18:51:00,29.83
2014-02-10 19:51:00,29.84
2014-02-10 20:51:00,29.84
2014-02-10 21:51:00,29.84
2014-02-10 22:51:00,29.87
2014-02-10 23:51:00,29.87
2014-02-11 00:51:00,29.85
2014-02-11 01:51:00,29.85
2014-02-11 02:51:00,29.85
2014-02-11 03:51:00,29.85
2014-02-11 04:51:00,29.86
2014-02-11 05:51:00,29.87
2014-02-11 06:51:00,29.89
2014-02-11 07:51:00,29.91
2014-02-11 08:51:00,29.91
2014-02-11 09:51:00,29.91
2014-02-11 10:51:00,29.9
2014-02-11 11:51:00,29.89
2014-02-11 12:51:00,29.87
2014-02-11 13:51:00,29.85
2014-02-11 14:51:00,29.83
2014-02-11 15:51:00,29.83
2014-02-11 16:51:00,29.82
2014-02-11 17:51:00,29.82
2014-02-11 18:51:00,29.82
2014-02-11 19:51:00,29.81
2014-02-11 20:51:00,29.81
2014-02-11 21:51:00,29.81
2014-02-11 22:51:00,29.79
2014-02-13 18:16:00,28.89
2014-02-13 19:51:00,28.9
2014-02-13 20:14:00,28.86
2014-02-20 11:32:00,28.89
2014-02-20 11:45:00,28.88
2014-02-20 11:51:00,28.9
2014-02-20 12:22:00,28.84
2014-02-20 12:51:00,28.87
2014-02-20 12:57:00,28.84
2014-02-20 13:14:00,28.82
2014-02-20 13:51:00,28.8
2014-02-20 14:51:00,28.76
2014-02-20 15:13:00,28.72
2014-02-20 15:51:00,28.7
2014-02-20 16:27:00,28.65
2014-02-20 16:51:00,28.65
2014-02-20 17:32:00,28.59
2014-02-20 17:51:00,28.6
2014-02-20 18:13:00,28.58
2014-02-20 18:39:00,28.59
2014-02-20 18:51:00,28.61
2014-02-20 19:16:00,28.62
2014-02-20 19:51:00,28.67
2014-02-20 20:51:00,28.72
2014-02-20 21:51:00,28.74
2014-02-20 22:51:00,28.75
2014-02-20 23:51:00,28.76
2014-02-21 00:51:00,28.74
2014-02-21 01:51:00,28.78
2014-02-21 02:51:00,28.8
2014-02-21 03:51:00,28.82
2014-02-21 04:51:00,28.85
2014-02-21 05:10:00,28.83
2014-02-21 05:51:00,28.87
2014-02-21 06:04:00,28.86
2014-02-21 06:51:00,28.89
2014-02-21 07:19:00,28.9
2014-02-21 07:29:00,28.9
2014-02-21 07:33:00,28.9
2014-03-02 19:51:00,29.79
2014-03-02 20:51:00,29.79
2014-03-02 21:51:00,29.82
2014-03-02 22:51:00,29.81
2014-03-02 23:51:00,29.82
2014-03-03 00:51:00,29.81
2014-03-03 01:51:00,29.81
2014-03-03 02:51:00,29.8
2014-03-03 03:51:00,29.8
2014-03-03 04:51:00,29.82
2014-03-03 05:51:00,29.83
2014-03-03 06:51:00,29.85
2014-03-03 07:51:00,29.86
2014-03-03 08:09:00,29.79
2014-03-03 08:51:00,29.88
2014-03-03 09:17:00,29.8
2014-03-03 09:40:00,29.81
2014-03-03 09:51:00,29.88
2014-03-03 10:07:00,29.81
2014-03-03 10:51:00,29.89
2014-03-03 11:51:00,29.89
2014-03-03 12:39:00,29.81
2014-03-03 12:51:00,29.88
2014-03-03 13:51:00,29.86
2014-03-03 14:51:00,29.85
2014-03-03 15:51:00,29.84
2014-03-03 16:51:00,29.84
2014-03-03 17:51:00,29.83
2014-03-03 18:51:00,29.82
2014-03-03 19:51:00,29.81
2014-03-03 20:51:00,29.79
2014-03-05 18:51:00,29.79
2014-03-05 19:51:00,29.79
2014-03-05 20:51:00,29.8
2014-03-05 21:51:00,29.8
2014-03-05 22:51:00,29.79
2014-03-06 00:51:00,29.79
2014-03-27 17:51:00,28.9
2014-03-27 18:32:00,28.89
2014-03-27 18:51:00,28.89
2014-03-27 19:46:00,28.87
2014-03-27 19:51:00,28.87
2014-03-27 20:14:00,28.86
2014-03-27 20:31:00,28.84
2014-03-27 20:51:00,28.83
2014-03-27 21:51:00,28.83
2014-03-27 22:51:00,28.81
2014-03-27 23:33:00,28.79
2014-03-27 23:51:00,28.8
2014-03-28 00:51:00,28.78
2014-03-28 01:51:00,28.79
2014-03-28 02:51:00,28.85
2014-03-28 03:51:00,28.87
2014-03-28 04:51:00,28.89
2014-03-28 05:06:00,28.9
2014-04-04 03:51:00,28.88
2014-04-04 04:21:00,28.85
2014-04-04 04:51:00,28.83
2014-04-04 05:51:00,28.83
2014-04-04 06:51:00,28.82
2014-04-04 07:02:00,28.82
2014-04-04 07:19:00,28.83
2014-04-04 07:42:00,28.83
2014-04-04 07:51:00,28.83
2014-04-04 08:05:00,28.83
2014-04-04 08:51:00,28.82
2014-04-04 09:24:00,28.82
2014-04-04 09:51:00,28.83
2014-04-04 10:11:00,28.84
2014-04-04 10:34:00,28.86
2014-04-04 10:51:00,28.86
2014-04-04 11:26:00,28.86
2014-04-04 11:51:00,28.87
2014-04-13 18:51:00,28.9
2014-04-13 20:13:00,28.88
2014-04-13 20:51:00,28.85
2014-04-13 21:51:00,28.84
2014-04-13 22:51:00,28.83
2014-04-13 23:51:00,28.81
2014-04-14 00:51:00,28.78
2014-04-14 01:08:00,28.75
2014-04-14 01:40:00,28.72
2014-04-14 01:51:00,28.72
2014-04-14 02:51:00,28.71
2014-04-14 03:51:00,28.72
2014-04-14 04:04:00,28.72
2014-04-14 04:18:00,28.73
2014-04-14 04:51:00,28.76
2014-04-14 05:21:00,28.81
2014-04-14 05:41:00,28.85
2014-04-14 05:51:00,28.87
2014-04-28 16:51:00,28.9
2014-04-28 17:47:00,28.9
2014-04-28 17:51:00,28.9
2014-04-28 22:51:00,28.9
2014-04-28 23:19:00,28.9
2014-04-28 23:51:00,28.89
2014-04-29 00:51:00,28.87
2014-04-29 01:51:00,28.87
2014-04-29 02:51:00,28.83
2014-04-29 03:51:00,28.83
2014-04-29 03:57:00,28.83
2014-04-29 04:51:00,28.83
2014-04-29 05:40:00,28.83
2014-04-29 05:51:00,28.83
2014-04-29 06:51:00,28.83
2014-04-29 07:35:00,28.83
2014-04-29 07:47:00,28.84
2014-04-29 07:48:00,28.84
2014-04-29 07:51:00,28.84
2014-04-29 08:03:00,28.84
2014-04-29 08:51:00,28.84
2014-04-29 09:19:00,28.83
2014-04-29 09:51:00,28.83
2014-04-29 10:51:00,28.82
2014-04-29 11:51:00,28.8
2014-04-29 12:51:00,28.83
2014-04-29 13:51:00,28.87
2014-04-29 14:51:00,28.89
2014-04-29 15:51:00,28.9
2014-07-01 01:29:00,28.88
2014-09-10 09:25:00,28.9
2014-09-10 09:51:00,28.89
2014-09-10 10:12:00,28.89
2014-09-10 10:30:00,28.89
2014-09-10 10:51:00,28.89
2014-09-10 11:51:00,28.9
2014-09-10 12:51:00,28.9
2014-09-10 13:22:00,28.9
2014-09-10 13:51:00,28.89
2014-09-10 14:23:00,28.9
2014-09-10 14:51:00,28.89
2014-09-10 15:51:00,28.9
2014-10-03 01:27:00,28.9
2014-10-03 01:53:00,28.86
2014-10-03 02:17:00,28.85
2014-10-03 02:53:00,28.83
2014-10-03 03:53:00,28.82
2014-10-03 04:13:00,28.82
2014-10-03 04:42:00,28.81
2014-10-03 04:53:00,28.81
2014-10-03 05:53:00,28.81
2014-10-03 06:08:00,28.83
2014-10-03 06:42:00,28.85
2014-10-03 06:53:00,28.85
2014-10-03 07:13:00,28.85
2014-10-03 07:53:00,28.89
2014-10-03 08:20:00,28.9
2014-10-13 21:53:00,28.9
2014-10-13 22:31:00,28.9
2014-10-13 22:41:00,28.9
2014-10-13 22:47:00,28.9
2014-10-13 22:53:00,28.89
2014-10-13 23:53:00,28.86
2014-10-14 00:47:00,28.87
2014-10-14 00:53:00,28.86
2014-10-14 01:53:00,28.86
2014-10-14 02:16:00,28.86
2014-10-14 02:33:00,28.86
2014-10-14 02:53:00,28.86
2014-10-14 03:42:00,28.85
2014-10-14 03:53:00,28.84
2014-10-14 04:34:00,28.84
2014-10-14 04:53:00,28.85
2014-10-14 04:56:00,28.85
2014-10-14 05:10:00,28.85
2014-10-14 05:53:00,28.85
2014-10-14 06:07:00,28.84
2014-10-14 06:46:00,28.84
2014-10-14 06:53:00,28.83
2014-10-14 07:53:00,28.85
2014-10-14 08:53:00,28.86
2014-10-14 09:38:00,28.85
2014-10-14 09:53:00,28.8
2014-10-14 10:27:00,28.84
2014-10-14 10:53:00,28.83
2014-10-14 11:53:00,28.83
2014-10-14 12:53:00,28.82
2014-10-14 13:43:00,28.83
2014-10-14 13:53:00,28.83
2014-10-14 13:58:00,28.83
2014-10-14 14:31:00,28.83
2014-10-14 14:44:00,28.83
2014-10-14 14:53:00,28.83
2014-10-14 15:42:00,28.85
2014-10-14 15:53:00,28.85
2014-10-14 16:12:00,28.86
2014-10-14 16:27:00,28.86
2014-10-14 16:53:00,28.86
2014-10-14 17:15:00,28.88
2014-10-14 17:26:00,28.89
2014-10-14 17:51:00,28.89
2014-10-14 17:53:00,28.89
2014-10-14 18:02:00,28.9
2014-10-17 04:53:00,28.9
2014-11-10 14:53:00,28.89
2014-11-10 15:53:00,28.87
2014-11-10 16:53:00,28.9
2014-11-21 08:53:00,29.79
2014-11-21 09:53:00,29.79
2014-11-23 13:53:00,28.87
2014-11-23 14:42:00,28.84
2014-11-23 14:53:00,28.83
2014-11-23 15:24:00,28.83
2014-11-23 15:53:00,28.81
2014-11-23 16:53:00,28.77
2014-11-23 17:53:00,28.72
2014-11-23 18:53:00,28.66
2014-11-23 19:53:00,28.61
2014-11-23 20:53:00,28.56
2014-11-23 21:53:00,28.51
2014-11-23 22:53:00,28.46
2014-11-23 23:53:00,28.44
2014-11-24 00:53:00,28.43
2014-11-24 01:53:00,28.43
2014-11-24 02:53:00,28.44
2014-11-24 03:53:00,28.44
2014-11-24 04:53:00,28.43
2014-11-24 05:53:00,28.43
2014-11-24 06:04:00,28.43
2014-11-24 06:53:00,28.43
2014-11-24 07:39:00,28.45
2014-11-24 07:53:00,28.46
2014-11-24 08:34:00,28.5
2014-11-24 08:53:00,28.5
2014-11-24 09:18:00,28.53
2014-11-24 09:53:00,28.57
2014-11-24 10:18:00,28.6
2014-11-24 10:29:00,28.62
2014-11-24 10:46:00,28.63
2014-11-24 10:53:00,28.64
2014-11-24 11:51:00,28.68
2014-11-24 11:53:00,28.69
2014-11-24 12:12:00,28.71
2014-11-24 12:30:00,28.73
2014-11-24 12:42:00,28.74
2014-11-24 12:53:00,28.75
2014-11-24 13:23:00,28.77
2014-11-24 13:53:00,28.79
2014-11-24 14:53:00,28.85
2014-11-24 15:32:00,28.89
2014-11-24 15:53:00,28.9
2014-12-01 04:53:00,29.8
2014-12-01 05:53:00,29.83
2014-12-01 06:53:00,29.87
2014-12-01 07:53:00,29.89
2014-12-01 08:53:00,29.92
2014-12-01 09:53:00,29.94
2014-12-01 10:53:00,29.95
2014-12-01 11:53:00,29.94
2014-12-01 12:53:00,29.94
2014-12-01 13:53:00,29.95
2014-12-01 14:53:00,29.96
2014-12-01 15:04:00,29.96
2014-12-01 15:53:00,29.97
2014-12-01 16:53:00,29.95
2014-12-01 17:53:00,29.95
2014-12-01 18:53:00,29.94
2014-12-01 19:53:00,29.93
2014-12-01 20:53:00,29.92
2014-12-01 21:53:00,29.89
2014-12-01 22:53:00,29.87
2014-12-01 23:21:00,29.87
2014-12-01 23:53:00,29.85
2014-12-02 00:53:00,29.84
2014-12-02 01:53:00,29.83
2014-12-02 02:53:00,29.8
2014-12-06 09:53:00,29.8
2014-12-06 10:53:00,29.81
2014-12-06 11:53:00,29.81
2014-12-06 12:53:00,29.82
2014-12-06 13:53:00,29.84
2014-12-06 14:53:00,29.87
2014-12-06 15:53:00,29.88
2014-12-06 16:53:00,29.9
2014-12-06 17:53:00,29.92
2014-12-06 18:53:00,29.94
2014-12-06 19:53:00,29.95
2014-12-06 20:53:00,29.95
2014-12-06 21:53:00,29.95
