valid_time_gmt,uv_index
2013-07-08 12:51:00,-579
2013-07-08 13:51:00,-407
2013-07-08 14:51:00,-106
2013-07-08 15:51:00,-238
2013-07-08 16:51:00,-93
2013-07-09 08:51:00,-127
2013-07-09 09:51:00,-221
2013-07-09 10:51:00,-319
2013-07-09 11:51:00,-533
2013-07-09 12:51:00,-578
2013-07-09 13:51:00,-545
2013-07-09 14:51:00,-448
2013-07-09 15:51:00,-318
2013-07-09 16:51:00,-142
2013-07-10 09:51:00,-220
2013-07-10 10:51:00,-209
2013-07-10 11:51:00,-261
2013-07-10 12:51:00,-283
2013-07-10 13:51:00,-406
2013-07-10 14:51:00,-333
2013-07-10 15:51:00,-237
2013-07-10 16:51:00,-93
2013-07-11 10:51:00,-100
2013-07-11 11:51:00,-125
2013-07-12 10:51:00,-100
2013-07-12 11:51:00,-125
2013-07-12 12:51:00,-136
2013-07-12 13:51:00,-128
2013-07-12 14:51:00,-105
2013-07-13 09:51:00,-143
2013-07-13 10:51:00,-100
2013-07-13 11:51:00,-259
2013-07-13 12:51:00,-281
2013-07-13 13:51:00,-266
2013-07-13 14:51:00,-105
2013-07-14 10:51:00,-99
2013-07-14 11:51:00,-258
2013-07-14 12:51:00,-280
2013-07-14 13:51:00,-265
2013-07-14 14:51:00,-105
2013-07-15 09:51:00,-141
2013-07-15 10:51:00,-312
2013-07-15 11:51:00,-391
2013-07-15 12:51:00,-425
2013-07-15 13:51:00,-401
2013-07-15 14:51:00,-330
2013-07-15 15:51:00,-234
2013-07-15 16:51:00,-139
2013-07-16 09:51:00,-141
2013-07-16 10:51:00,-311
2013-07-16 11:51:00,-256
2013-07-16 12:51:00,-423
2013-07-16 13:51:00,-264
2013-07-16 14:51:00,-329
2013-07-16 15:51:00,-153
2013-07-16 16:51:00,-91
2013-07-17 09:51:00,-140
2013-07-17 10:51:00,-204
2013-07-17 11:51:00,-256
2013-07-17 12:51:00,-278
2013-07-17 13:51:00,-263
2013-07-17 14:51:00,-328
2013-07-17 15:51:00,-232
2013-07-17 16:51:00,-138
2013-07-18 10:51:00,-203
2013-07-18 11:51:00,-123
2013-07-18 12:51:00,-133
2013-07-18 13:51:00,-126
2013-07-18 14:51:00,-215
2013-07-18 15:51:00,-152
2013-07-18 16:51:00,-90
2013-07-18 17:29:00,-87
2013-07-19 11:51:00,-122
2013-07-19 12:51:00,-133
2013-07-19 13:51:00,-126
2013-07-19 14:51:00,-215
2013-07-19 15:51:00,-152
2013-07-19 16:51:00,-90
2013-07-20 09:51:00,-138
2013-07-20 10:51:00,-201
2013-07-20 11:51:00,-253
2013-07-20 12:51:00,-275
2013-07-20 13:51:00,-260
2013-07-20 14:51:00,-214
2013-07-20 15:51:00,-151
2013-07-20 16:51:00,-89
2013-07-21 08:51:00,-117
2013-07-21 09:51:00,-208
2013-07-21 10:51:00,-305
2013-07-21 11:51:00,-383
2013-07-21 12:51:00,-274
2013-07-21 13:51:00,-394
2013-07-21 14:51:00,-324
2013-07-21 15:51:00,-229
2013-07-21 16:51:00,-135
2013-07-22 09:51:00,-136
2013-07-22 10:51:00,-200
2013-07-22 11:51:00,-121
2013-07-22 12:51:00,-273
2013-07-22 13:51:00,-124
2013-07-22 14:51:00,-212
2013-07-22 15:51:00,-150
2013-07-22 16:51:00,-88
2013-07-23 09:51:00,-135
2013-07-23 10:10:00,-237
2013-07-23 10:51:00,-405
2013-07-23 11:51:00,-380
2013-07-23 12:10:00,-396
2013-07-23 12:51:00,-414
2013-07-23 13:51:00,-391
2013-07-23 14:51:00,-321
2013-07-23 15:51:00,-226
2013-07-23 16:51:00,-133
2013-07-24 10:51:00,-95
2013-07-24 11:51:00,-249
2013-07-24 12:51:00,-271
2013-07-24 13:51:00,-257
2013-07-24 14:51:00,-320
2013-07-24 15:51:00,-225
2013-07-24 16:51:00,-132
2013-07-25 10:51:00,-95
2013-07-25 11:51:00,-248
2013-07-25 12:51:00,-270
2013-07-25 13:51:00,-256
2013-07-25 14:51:00,-210
2013-07-25 15:51:00,-147
2013-07-25 16:51:00,-131
2013-07-26 08:51:00,-151
2013-07-26 09:51:00,-271
2013-07-26 10:51:00,-399
2013-07-26 11:51:00,-503
2013-07-26 12:51:00,-549
2013-07-26 13:51:00,-519
2013-07-26 14:51:00,-425
2013-07-26 15:51:00,-299
2013-07-26 16:51:00,-175
2013-07-26 17:06:00,-147
2013-07-27 08:43:00,-101
2013-07-27 08:51:00,-111
2013-07-27 09:51:00,-269
2013-07-27 10:14:00,-319
2013-07-27 10:51:00,-296
2013-07-27 11:51:00,-373
2013-07-27 12:08:00,-388
2013-07-27 12:51:00,-407
2013-07-27 13:51:00,-517
2013-07-27 14:51:00,-423
2013-07-27 15:51:00,-297
2013-07-27 16:51:00,-129
2013-07-28 08:51:00,-110
2013-07-28 09:43:00,-187
2013-07-28 09:51:00,-199
2013-07-28 10:26:00,-256
2013-07-28 10:51:00,-295
2013-07-28 11:51:00,-372
2013-07-28 12:51:00,-405
2013-07-28 13:51:00,-383
2013-07-28 14:51:00,-314
2013-07-28 15:51:00,-220
2013-07-28 16:51:00,-128
2013-07-29 09:51:00,-130
2013-07-29 10:51:00,-193
2013-07-29 11:51:00,-370
2013-07-29 12:51:00,-404
2013-07-29 13:51:00,-382
2013-07-29 14:51:00,-312
2013-07-29 15:51:00,-219
2013-07-29 16:51:00,-127
2013-07-30 08:51:00,-108
2013-07-30 09:51:00,-197
2013-07-30 10:51:00,-391
2013-07-30 11:51:00,-494
2013-07-30 12:51:00,-539
2013-07-30 13:51:00,-509
2013-07-30 14:32:00,-451
2013-07-30 14:51:00,-417
2013-07-30 15:10:00,-379
2013-07-30 15:51:00,-292
2013-07-30 16:51:00,-169
2013-07-31 08:34:00,-116
2013-07-31 08:51:00,-144
2013-07-31 09:51:00,-263
2013-07-31 10:46:00,-379
2013-07-31 10:51:00,-389
2013-07-31 11:51:00,-492
2013-07-31 12:51:00,-536
2013-07-31 13:51:00,-507
2013-07-31 14:51:00,-414
2013-07-31 15:51:00,-290
2013-07-31 16:33:00,-202
2013-07-31 16:51:00,-168
2013-08-01 10:51:00,-199
2013-08-01 11:51:00,-381
2013-08-01 12:51:00,-416
2013-08-01 13:51:00,-393
2013-08-01 14:51:00,-321
2013-08-01 15:51:00,-224
2013-08-01 16:51:00,-129
2013-08-02 08:51:00,-110
2013-08-02 09:51:00,-202
2013-08-02 10:51:00,-300
2013-08-02 11:51:00,-380
2013-08-02 12:51:00,-414
2013-08-02 13:51:00,-391
2013-08-02 14:51:00,-319
2013-08-02 15:51:00,-299
2013-08-02 16:51:00,-172
2013-08-03 09:51:00,-132
2013-08-03 10:51:00,-196
2013-08-03 11:51:00,-249
2013-08-03 12:51:00,-271
2013-08-03 13:51:00,-389
2013-08-03 14:51:00,-209
2013-08-03 15:51:00,-221
2013-08-03 16:51:00,-127
2013-08-04 09:51:00,-199
2013-08-04 10:51:00,-195
2013-08-04 11:51:00,-247
2013-08-04 12:51:00,-270
2013-08-04 13:51:00,-255
2013-08-04 14:51:00,-315
2013-08-04 15:51:00,-219
2013-08-04 16:51:00,-125
2013-08-05 08:51:00,-144
2013-08-05 09:51:00,-265
2013-08-05 10:51:00,-396
2013-08-05 11:51:00,-501
2013-08-05 12:51:00,-547
2013-08-05 13:51:00,-516
2013-08-05 14:51:00,-420
2013-08-05 15:51:00,-292
2013-08-05 16:51:00,-166
2013-08-06 08:51:00,-106
2013-08-06 09:51:00,-196
2013-08-06 10:38:00,-179
2013-08-06 10:51:00,-293
2013-08-06 11:48:00,-368
2013-08-06 11:51:00,-371
2013-08-06 12:17:00,-259
2013-08-06 12:51:00,-267
2013-08-06 13:02:00,-405
2013-08-06 13:51:00,-382
2013-08-06 14:16:00,-357
2013-08-06 14:51:00,-311
2013-08-06 15:51:00,-216
2013-08-06 16:51:00,-122
2013-08-07 09:51:00,-195
2013-08-07 10:51:00,-291
2013-08-07 11:51:00,-369
2013-08-07 12:51:00,-403
2013-08-07 13:51:00,-250
2013-08-07 14:51:00,-309
2013-08-07 15:02:00,-292
2013-08-07 15:51:00,-214
2013-08-07 16:06:00,-189
2013-08-07 16:51:00,-121
2013-08-08 08:51:00,-104
2013-08-08 09:51:00,-127
2013-08-08 10:51:00,-190
2013-08-08 11:51:00,-367
2013-08-08 12:51:00,-401
2013-08-08 13:51:00,-377
2013-08-08 14:51:00,-306
2013-08-08 15:51:00,-212
2013-08-08 16:51:00,-119
2013-08-09 08:51:00,-103
2013-08-09 09:51:00,-192
2013-08-09 10:51:00,-287
2013-08-09 11:51:00,-365
2013-08-09 12:51:00,-398
2013-08-09 13:51:00,-375
2013-08-09 14:51:00,-408
2013-08-09 15:51:00,-282
2013-08-09 16:51:00,-158
2013-08-10 10:51:00,-188
2013-08-10 11:51:00,-362
2013-08-10 12:51:00,-396
2013-08-10 13:51:00,-372
2013-08-10 14:51:00,-302
2013-08-10 15:51:00,-208
2013-08-11 09:51:00,-124
2013-08-11 10:51:00,-284
2013-08-11 11:51:00,-360
2013-08-11 12:51:00,-393
2013-08-11 13:51:00,-370
2013-08-11 14:51:00,-197
2013-08-11 15:51:00,-206
2013-08-11 16:51:00,-154
2013-08-12 08:51:00,-100
2013-08-12 09:51:00,-187
2013-08-12 10:51:00,-282
2013-08-12 11:51:00,-480
2013-08-12 12:51:00,-524
2013-08-12 13:51:00,-493
2013-08-12 14:51:00,-398
2013-08-12 14:55:00,-390
2013-08-12 15:02:00,-377
2013-08-12 15:06:00,-368
2013-08-12 15:51:00,-273
2013-08-12 16:51:00,-113
2013-08-13 09:51:00,-122
2013-08-13 10:51:00,-280
2013-08-13 11:51:00,-355
2013-08-13 12:51:00,-388
2013-08-13 13:51:00,-240
2013-08-13 14:51:00,-294
2013-08-13 15:51:00,-201
2013-08-14 08:51:00,-97
2013-08-14 09:51:00,-184
2013-08-14 10:51:00,-278
2013-08-14 11:51:00,-353
2013-08-14 12:51:00,-385
2013-08-14 13:51:00,-362
2013-08-14 14:51:00,-192
2013-08-14 15:51:00,-131
2013-08-15 08:51:00,-96
2013-08-15 09:51:00,-183
2013-08-15 10:51:00,-276
2013-08-15 11:51:00,-351
2013-08-15 12:51:00,-382
2013-08-15 13:51:00,-359
2013-08-15 14:51:00,-388
2013-08-15 15:51:00,-197
2013-08-15 16:51:00,-108
2013-08-16 10:51:00,-87
2013-08-16 11:51:00,-110
2013-08-16 12:51:00,-120
2013-08-16 13:51:00,-113
2013-08-16 14:51:00,-188
2013-08-16 15:51:00,-128
2013-08-17 09:51:00,-118
2013-08-17 10:51:00,-179
2013-08-17 11:51:00,-228
2013-08-17 12:51:00,-248
2013-08-17 13:51:00,-232
2013-08-17 14:51:00,-187
2013-08-17 15:51:00,-126
2013-08-18 10:51:00,-177
2013-08-18 11:51:00,-226
2013-08-18 12:51:00,-246
2013-08-18 13:51:00,-111
2013-08-18 14:51:00,-89
2013-08-19 10:51:00,-176
2013-08-19 11:51:00,-224
2013-08-19 12:51:00,-244
2013-08-19 13:51:00,-228
2013-08-19 14:51:00,-278
2013-08-19 15:51:00,-188
2013-08-19 16:51:00,-101
2013-08-20 09:51:00,-115
2013-08-20 10:51:00,-265
2013-08-20 11:51:00,-338
2013-08-20 12:51:00,-368
2013-08-20 13:51:00,-344
2013-08-20 14:51:00,-275
2013-08-20 15:51:00,-185
2013-08-20 16:51:00,-99
2013-08-21 09:51:00,-114
2013-08-21 11:51:00,-221
2013-08-21 12:51:00,-365
2013-08-21 13:51:00,-341
2013-08-21 14:51:00,-179
2013-08-21 15:51:00,-120
2013-08-22 08:51:00,-119
2013-08-22 09:51:00,-230
2013-08-22 10:51:00,-350
2013-08-22 11:06:00,-378
2013-08-22 11:51:00,-446
2013-08-22 12:51:00,-486
2013-08-22 13:51:00,-453
2013-08-22 14:51:00,-361
2013-08-22 15:51:00,-242
2013-08-22 16:08:00,-208
2013-08-22 16:51:00,-129
2013-08-22 17:14:00,-92
2013-08-24 11:51:00,-104
2013-08-24 12:51:00,-234
2013-08-24 13:51:00,-218
2013-08-25 09:51:00,-109
2013-08-25 10:51:00,-167
2013-08-25 11:51:00,-103
2013-08-26 09:51:00,-221
2013-08-26 10:51:00,-338
2013-08-26 11:51:00,-322
2013-08-26 12:51:00,-349
2013-08-26 13:51:00,-325
2013-08-26 14:51:00,-257
2013-08-26 15:51:00,-228
2013-08-26 16:51:00,-119
2013-08-27 08:51:00,-111
2013-08-27 09:51:00,-219
2013-08-27 10:51:00,-335
2013-08-27 11:51:00,-319
2013-08-27 12:51:00,-346
2013-08-27 13:51:00,-321
2013-08-27 14:51:00,-254
2013-08-27 15:51:00,-110
2013-08-28 09:51:00,-217
2013-08-28 10:51:00,-332
2013-08-28 11:51:00,-424
2013-08-28 12:03:00,-436
2013-08-28 12:51:00,-460
2013-08-28 13:51:00,-427
2013-08-28 14:29:00,-374
2013-08-28 14:51:00,-337
2013-08-28 15:51:00,-165
2013-08-28 16:51:00,-114
2013-08-29 09:14:00,-109
2013-08-29 11:51:00,-99
2013-08-29 12:51:00,-107
2013-08-29 13:51:00,-207
2013-08-30 12:51:00,-221
2013-08-30 13:51:00,-205
2013-08-30 14:51:00,-245
2013-08-30 15:51:00,-160
2013-08-31 09:32:00,-174
2013-08-31 09:51:00,-210
2013-08-31 09:57:00,-221
2013-08-31 09:59:00,-225
2013-08-31 10:08:00,-242
2013-08-31 10:18:00,-261
2013-08-31 10:40:00,-303
2013-08-31 10:51:00,-241
2013-08-31 11:02:00,-342
2013-08-31 11:51:00,-412
2013-08-31 11:56:00,-417
2013-08-31 12:05:00,-426
2013-08-31 12:23:00,-327
2013-08-31 12:51:00,-333
2013-08-31 12:57:00,-446
2013-08-31 13:51:00,-308
2013-08-31 14:03:00,-297
2013-08-31 14:35:00,-262
2013-08-31 14:51:00,-241
2013-08-31 15:51:00,-157
2013-08-31 16:02:00,-142
2013-09-01 09:51:00,-108
2013-09-01 10:33:00,-227
2013-09-01 10:51:00,-253
2013-09-01 11:44:00,-317
2013-09-01 11:51:00,-323
2013-09-01 12:51:00,-350
2013-09-01 13:51:00,-213
2013-09-01 14:51:00,-166
2013-09-01 15:51:00,-164
2013-09-02 09:51:00,-162
2013-09-02 10:27:00,-216
2013-09-02 10:51:00,-251
2013-09-02 11:51:00,-320
2013-09-02 12:51:00,-346
2013-09-02 13:51:00,-319
2013-09-02 14:51:00,-250
2013-09-02 15:51:00,-216
2013-09-03 10:51:00,-163
2013-09-03 11:51:00,-208
2013-09-03 12:51:00,-225
2013-09-03 13:51:00,-208
2013-09-03 14:51:00,-162
2013-09-03 15:51:00,-158
2013-09-04 11:51:00,-206
2013-09-04 12:51:00,-339
2013-09-04 13:51:00,-312
2013-09-04 14:51:00,-243
2013-09-04 15:51:00,-155
2013-09-05 09:51:00,-157
2013-09-05 10:51:00,-243
2013-09-05 11:51:00,-204
2013-09-05 12:51:00,-221
2013-09-05 13:51:00,-203
2013-09-05 14:51:00,-157
2013-09-06 09:51:00,-155
2013-09-06 10:51:00,-158
2013-09-06 11:51:00,-307
2013-09-06 12:51:00,-331
2013-09-06 13:51:00,-304
2013-09-06 14:51:00,-316
2013-09-06 15:51:00,-98
2013-09-07 09:51:00,-153
2013-09-07 10:51:00,-238
2013-09-07 11:51:00,-304
2013-09-07 12:51:00,-327
2013-09-07 13:51:00,-300
2013-09-07 14:51:00,-232
2013-09-07 15:51:00,-147
2013-09-08 08:51:00,-99
2013-09-08 09:51:00,-203
2013-09-08 10:51:00,-316
2013-09-08 11:48:00,-196
2013-09-08 11:51:00,-198
2013-09-08 12:41:00,-323
2013-09-08 12:51:00,-324
2013-09-08 13:51:00,-296
2013-09-08 14:38:00,-245
2013-09-08 14:51:00,-228
2013-09-08 15:51:00,-144
2013-09-09 10:51:00,-153
2013-09-09 11:51:00,-94
2013-09-09 12:51:00,-101
2013-09-09 13:51:00,-92
2013-09-11 09:51:00,-145
2013-09-11 10:51:00,-149
2013-09-11 11:51:00,-290
2013-09-11 12:51:00,-312
2013-09-11 13:51:00,-284
2013-09-11 14:51:00,-218
2013-09-11 15:51:00,-182
2013-09-12 09:51:00,-94
2013-09-12 10:51:00,-224
2013-09-12 11:51:00,-189
2013-09-12 12:51:00,-203
2013-09-12 13:51:00,-89
2013-09-12 15:51:00,-87
2013-09-13 11:51:00,-283
2013-09-13 12:51:00,-304
2013-09-13 13:51:00,-182
2013-09-13 14:51:00,-211
2013-09-13 15:51:00,-130
2013-09-14 10:51:00,-144
2013-09-14 11:51:00,-280
2013-09-14 12:51:00,-300
2013-09-14 13:51:00,-272
2013-09-14 14:51:00,-207
2013-09-14 15:51:00,-127
2013-09-15 08:51:00,-88
2013-09-15 09:51:00,-185
2013-09-15 10:51:00,-290
2013-09-15 11:51:00,-371
2013-09-15 12:51:00,-398
2013-09-15 13:51:00,-360
2013-09-15 14:51:00,-273
2013-09-15 15:51:00,-167
2013-09-15 16:07:00,-140
2013-09-16 08:51:00,-86
2013-09-16 09:51:00,-136
2013-09-16 10:09:00,-160
2013-09-16 10:51:00,-214
2013-09-16 11:51:00,-180
2013-09-16 12:51:00,-192
2013-09-16 13:51:00,-174
2013-09-16 14:51:00,-131
2013-09-17 09:51:00,-134
2013-09-17 10:51:00,-211
2013-09-17 11:51:00,-269
2013-09-17 12:51:00,-288
2013-09-17 13:51:00,-260
2013-09-17 14:51:00,-196
2013-09-17 15:51:00,-159
2013-09-18 09:51:00,-132
2013-09-18 10:51:00,-137
2013-09-18 11:51:00,-175
2013-09-18 12:51:00,-284
2013-09-18 13:51:00,-256
2013-09-18 14:51:00,-259
2013-09-18 15:51:00,-156
2013-09-18 16:27:00,-99
2013-09-19 09:51:00,-175
2013-09-19 10:35:00,-250
2013-09-19 10:51:00,-276
2013-09-19 11:07:00,-300
2013-09-19 11:20:00,-318
2013-09-19 11:51:00,-352
2013-09-19 12:08:00,-365
2013-09-19 12:40:00,-281
2013-09-19 12:51:00,-280
2013-09-19 13:51:00,-252
2013-09-19 14:51:00,-189
2013-09-20 09:45:00,-162
2013-09-20 09:51:00,-172
2013-09-20 10:51:00,-272
2013-09-20 11:20:00,-313
2013-09-20 11:47:00,-344
2013-09-20 11:51:00,-347
2013-09-20 12:51:00,-371
2013-09-20 13:51:00,-334
2013-09-20 14:51:00,-249
2013-09-20 15:51:00,-148
2013-09-21 11:51:00,-168
2013-09-21 12:51:00,-273
2013-09-21 13:51:00,-245
2013-09-21 14:51:00,-182
2013-09-21 15:51:00,-108
2013-09-22 10:51:00,-197
2013-09-22 11:51:00,-252
2013-09-22 12:51:00,-269
2013-09-22 13:51:00,-241
2013-09-22 14:51:00,-179
2013-09-23 10:51:00,-128
2013-09-23 11:51:00,-163
2013-09-24 13:51:00,-153
2013-09-24 14:51:00,-113
2013-09-25 12:51:00,-169
2013-09-25 13:51:00,-151
2013-09-25 14:51:00,-111
2013-09-27 10:51:00,-120
2013-09-27 11:51:00,-154
2013-09-27 12:51:00,-164
2013-09-27 13:51:00,-145
2013-09-27 14:51:00,-106
2013-09-28 09:51:00,-112
2013-09-28 10:51:00,-180
2013-09-28 11:51:00,-231
2013-09-28 12:51:00,-245
2013-09-28 13:51:00,-217
2013-09-28 14:51:00,-158
2013-09-28 15:51:00,-90
2013-09-29 10:51:00,-177
2013-09-29 11:29:00,-212
2013-09-29 11:51:00,-227
2013-09-29 12:51:00,-159
2013-09-30 10:51:00,-115
2013-09-30 11:51:00,-147
2013-09-30 12:51:00,-237
2013-09-30 13:51:00,-210
2013-09-30 14:51:00,-152
2013-10-01 09:41:00,-136
2013-10-01 09:51:00,-152
2013-10-01 10:51:00,-244
2013-10-01 11:22:00,-285
2013-10-01 11:51:00,-313
2013-10-01 12:51:00,-332
2013-10-01 13:51:00,-143
2013-10-01 14:51:00,-103
2013-10-02 14:51:00,-101
2013-10-03 09:21:00,-102
2013-10-03 09:34:00,-120
2013-10-03 09:51:00,-146
2013-10-03 10:41:00,-222
2013-10-03 10:51:00,-236
2013-10-03 11:06:00,-256
2013-10-03 11:22:00,-276
2013-10-03 11:51:00,-226
2013-10-03 12:42:00,-322
2013-10-03 12:51:00,-321
2013-10-03 13:51:00,-210
2013-10-03 14:51:00,-151
2013-10-04 09:51:00,-107
2013-10-04 10:08:00,-169
2013-10-04 10:51:00,-232
2013-10-04 11:51:00,-298
2013-10-04 11:58:00,-303
2013-10-04 12:51:00,-315
2013-10-04 13:51:00,-206
2013-10-04 14:08:00,-192
2013-10-04 14:51:00,-147
2013-10-05 09:44:00,-130
2013-10-05 09:51:00,-140
2013-10-05 10:51:00,-229
2013-10-05 11:37:00,-282
2013-10-05 11:51:00,-293
2013-10-05 12:51:00,-310
2013-10-05 13:26:00,-219
2013-10-05 13:51:00,-202
2013-10-05 14:51:00,-144
2013-10-05 15:28:00,-138
2013-10-05 15:49:00,-108
2013-10-05 15:51:00,-105
2013-10-05 15:56:00,-98
2013-10-06 09:51:00,-102
2013-10-06 10:51:00,-110
2013-10-06 11:51:00,-141
2013-10-06 12:51:00,-149
2013-10-06 13:51:00,-198
2013-10-06 14:51:00,-141
2013-10-07 09:51:00,-135
2013-10-07 10:05:00,-155
2013-10-07 10:24:00,-183
2013-10-07 10:51:00,-108
2013-10-10 11:51:00,-132
2013-10-10 12:51:00,-211
2013-10-10 13:51:00,-184
2013-10-10 14:51:00,-129
2013-10-11 10:51:00,-153
2013-10-11 11:51:00,-130
2013-10-11 12:51:00,-136
2013-10-11 13:51:00,-118
2013-10-12 09:51:00,-90
2013-10-12 10:51:00,-150
2013-10-12 11:51:00,-260
2013-10-12 12:51:00,-273
2013-10-12 13:51:00,-237
2013-10-12 14:51:00,-165
2013-10-14 10:51:00,-144
2013-10-14 12:51:00,-129
2013-10-14 13:51:00,-111
2013-10-15 09:51:00,-114
2013-10-15 10:51:00,-190
2013-10-15 11:51:00,-246
2013-10-15 12:51:00,-259
2013-10-15 13:30:00,-240
2013-10-15 13:45:00,-228
2013-10-15 13:51:00,-223
2013-10-15 14:04:00,-210
2013-10-15 14:26:00,-185
2013-10-15 14:38:00,-170
2013-10-15 14:51:00,-153
2013-10-15 15:28:00,-105
2013-10-16 09:51:00,-111
2013-10-16 10:51:00,-187
2013-10-16 11:51:00,-241
2013-10-16 12:51:00,-254
2013-10-16 13:51:00,-218
2013-10-16 14:51:00,-150
2013-10-17 09:51:00,-109
2013-10-17 10:44:00,-175
2013-10-17 10:51:00,-183
2013-10-17 11:46:00,-234
2013-10-17 11:51:00,-237
2013-10-17 12:46:00,-250
2013-10-17 12:51:00,-249
2013-10-17 13:11:00,-242
2013-10-17 13:36:00,-226
2013-10-17 13:51:00,-159
2013-10-17 14:06:00,-199
2013-10-17 14:51:00,-109
2013-10-18 09:51:00,-106
2013-10-18 10:51:00,-179
2013-10-18 11:51:00,-233
2013-10-18 12:51:00,-244
2013-10-18 13:16:00,-235
2013-10-18 13:51:00,-209
2013-10-18 14:51:00,-143
2013-10-18 15:36:00,-87
2013-10-19 10:51:00,-86
2013-10-19 11:51:00,-112
2013-10-19 12:51:00,-178
2013-10-19 13:51:00,-153
2013-10-19 14:51:00,-103
2013-10-20 10:51:00,-128
2013-10-20 11:51:00,-167
2013-10-20 12:51:00,-175
2013-10-20 13:51:00,-149
2013-10-20 14:51:00,-101
2013-10-21 09:51:00,-99
2013-10-21 10:51:00,-126
2013-10-21 11:35:00,-156
2013-10-21 11:51:00,-163
2013-10-21 12:51:00,-172
2013-10-21 13:51:00,-146
2013-10-21 14:51:00,-99
2013-10-22 10:51:00,-165
2013-10-22 11:51:00,-215
2013-10-22 12:51:00,-226
2013-10-22 13:51:00,-192
2013-10-22 14:51:00,-129
2013-10-23 13:51:00,-92
2013-10-23 14:51:00,-94
2013-10-24 11:51:00,-154
2013-10-24 12:51:00,-106
2013-10-24 13:51:00,-137
2013-10-24 14:51:00,-91
2013-10-25 11:51:00,-151
2013-10-25 12:51:00,-104
2013-10-25 13:51:00,-134
2013-10-26 10:51:00,-113
2013-10-26 11:51:00,-148
2013-10-26 12:51:00,-155
2013-10-26 13:51:00,-132
2013-10-26 14:51:00,-87
2013-10-27 10:51:00,-111
2013-10-27 11:51:00,-145
2013-10-27 12:51:00,-152
2013-10-28 10:51:00,-108
2013-10-28 11:51:00,-142
2013-10-28 12:51:00,-149
2013-10-28 13:51:00,-126
2013-10-29 10:51:00,-142
2013-10-29 11:51:00,-187
2013-10-29 12:51:00,-197
2013-10-29 13:51:00,-123
2013-10-30 10:51:00,-139
2013-10-30 11:51:00,-184
2013-10-30 12:06:00,-190
2013-10-30 12:51:00,-193
2013-10-30 13:17:00,-184
2013-10-30 13:51:00,-162
2013-10-30 14:51:00,-106
2013-10-31 10:51:00,-136
2013-10-31 11:14:00,-156
2013-10-31 11:51:00,-180
2013-10-31 12:31:00,-190
2013-10-31 12:51:00,-189
2013-10-31 13:38:00,-168
2013-10-31 13:51:00,-159
2013-10-31 14:28:00,-126
2013-10-31 14:51:00,-103
2013-10-31 15:04:00,-90
2013-11-01 10:23:00,-103
2013-11-01 10:51:00,-129
2013-11-01 11:51:00,-171
2013-11-01 12:51:00,-180
2013-11-01 13:51:00,-151
2013-11-01 14:51:00,-98
2013-11-02 10:51:00,-126
2013-11-02 11:08:00,-140
2013-11-02 11:51:00,-168
2013-11-02 12:51:00,-176
