valid_time_gmt,dewPt
2009-09-12 14:30:00,30.0
2009-09-12 15:00:00,27.0
2009-09-12 15:30:00,19.0
2009-09-12 15:45:00,16.0
2009-09-12 16:00:00,18.0
2009-09-12 16:30:00,19.0
2009-09-12 17:00:00,21.0
2009-09-12 17:30:00,18.0
2009-09-12 17:59:00,19.0
2009-09-12 18:26:00,16.0
2009-09-12 18:30:00,14.0
2009-09-12 19:00:00,12.0
2009-09-12 19:30:00,18.0
2009-09-12 20:03:00,12.0
2009-09-12 20:30:00,14.0
2009-09-12 21:00:00,16.0
2009-09-12 21:30:00,12.0
2009-09-12 22:00:00,12.0
2009-09-12 22:30:00,19.0
2009-09-12 23:00:00,18.0
2009-09-12 23:30:00,18.0
2009-09-13 00:00:00,18.0
2009-09-13 00:30:00,21.0
2009-09-13 01:00:00,21.0
2009-09-13 18:00:00,30.0
2009-09-13 18:26:00,30.0
2009-09-13 18:30:00,30.0
2009-09-14 13:00:00,30.0
2009-09-14 13:30:00,30.0
2009-09-14 14:00:00,30.0
2009-09-14 15:00:00,30.0
2009-09-14 15:30:00,30.0
2009-09-14 16:00:00,30.0
2009-09-14 16:30:00,30.0
2009-09-15 10:00:00,30.0
2009-09-15 10:30:00,28.0
2009-09-15 11:00:00,28.0
2009-09-15 11:30:00,28.0
2009-09-15 12:00:00,30.0
2009-09-15 13:00:00,30.0
2009-09-15 13:30:00,30.0
2009-09-15 14:00:00,30.0
2009-09-15 14:30:00,30.0
2009-09-15 15:00:00,30.0
2009-09-15 15:30:00,28.0
2009-09-15 16:00:00,30.0
2009-09-15 16:30:00,28.0
2009-09-15 17:00:00,28.0
2009-09-15 17:30:00,28.0
2009-09-15 18:00:00,30.0
2009-09-30 17:00:00,30.0
2009-10-07 15:00:00,30.0
2009-10-08 12:00:00,30.0
2009-10-08 12:30:00,30.0
2009-10-08 13:30:00,30.0
2009-10-11 14:26:00,28.0
2009-10-11 14:30:00,25.0
2009-10-20 15:00:00,30.0
2009-10-20 15:30:00,30.0
2009-10-20 16:30:00,27.0
2009-10-20 17:00:00,27.0
2009-10-20 18:00:00,30.0
2009-10-25 14:00:00,27.0
2009-10-30 12:00:00,63.0
2009-10-30 12:30:00,63.0
2009-10-30 13:30:00,63.0
2009-10-30 14:00:00,63.0
2009-10-30 15:00:00,63.0
2009-10-30 15:30:00,63.0
2009-10-30 18:30:00,63.0
2009-10-30 19:00:00,63.0
2009-10-30 19:30:00,64.0
2009-10-30 20:00:00,66.0
2009-10-30 20:30:00,64.0
2009-10-30 21:00:00,63.0
2009-10-30 22:00:00,63.0
2009-10-31 00:00:00,63.0
2009-10-31 00:30:00,64.0
2009-10-31 01:00:00,63.0
2009-10-31 01:30:00,63.0
2009-11-12 13:30:00,63.0
2009-11-13 13:00:00,64.0
2009-11-13 13:30:00,68.0
2009-11-14 12:00:00,19.0
2009-11-14 12:30:00,23.0
2009-11-15 16:00:00,30.0
2009-11-15 16:30:00,30.0
2009-11-15 17:00:00,28.0
2009-11-15 17:30:00,19.0
2009-11-15 18:00:00,16.0
2009-11-15 18:30:00,30.0
2009-11-20 04:00:00,30.0
2009-11-20 04:13:00,30.0
2009-11-20 04:30:00,27.0
2009-11-20 09:00:00,28.0
2009-11-20 09:30:00,28.0
2009-11-20 10:00:00,30.0
2009-11-20 14:14:00,63.0
2009-11-20 19:00:00,64.0
2009-11-20 23:30:00,63.0
2009-11-21 00:00:00,63.0
2009-11-21 00:30:00,63.0
2009-11-21 00:42:00,63.0
2009-11-21 04:30:00,63.0
2009-11-21 18:30:00,63.0
2009-11-21 18:58:00,64.0
2009-11-21 19:00:00,64.0
2009-11-21 19:21:00,64.0
2009-11-21 19:30:00,64.0
2009-11-21 20:00:00,64.0
2009-11-21 20:07:00,64.0
2009-11-21 20:30:00,64.0
2009-11-21 21:00:00,63.0
2009-11-21 21:30:00,63.0
2009-11-21 21:52:00,63.0
2009-11-21 22:00:00,63.0
2009-11-21 22:30:00,63.0
2009-11-21 23:00:00,63.0
2009-11-21 23:30:00,63.0
2009-11-22 00:00:00,63.0
2009-11-22 00:30:00,63.0
2009-11-22 01:00:00,63.0
2009-11-22 01:30:00,63.0
2009-11-22 02:00:00,63.0
2009-11-24 15:30:00,30.0
2009-11-24 16:00:00,21.0
2009-11-24 16:30:00,23.0
2009-11-24 17:00:00,21.0
2009-11-24 17:30:00,23.0
2009-11-24 18:00:00,25.0
2009-11-26 06:30:00,63.0
2009-11-26 08:00:00,63.0
2009-11-26 08:30:00,63.0
2009-11-26 08:42:00,63.0
2009-11-26 09:00:00,63.0
2009-11-26 09:30:00,64.0
2009-11-26 10:00:00,64.0
2009-11-26 10:30:00,66.0
2009-11-26 11:00:00,66.0
2009-11-26 11:30:00,64.0
2009-11-26 12:00:00,64.0
2009-11-26 12:30:00,64.0
2009-11-26 13:00:00,63.0
2009-11-26 13:30:00,64.0
2009-11-26 14:00:00,63.0
2009-11-26 14:06:00,63.0
2009-11-26 14:13:00,66.0
2009-11-26 14:26:00,66.0
2009-11-26 14:30:00,66.0
2009-11-26 15:00:00,66.0
2009-11-26 15:30:00,64.0
2009-11-26 16:00:00,66.0
2009-11-26 16:13:00,63.0
2009-11-26 16:30:00,63.0
2009-11-26 17:00:00,64.0
2009-11-26 17:30:00,63.0
2009-11-26 18:30:00,63.0
2009-11-26 20:00:00,63.0
2009-11-26 20:30:00,63.0
2009-11-26 21:00:00,63.0
2009-11-26 21:30:00,63.0
2009-11-26 22:00:00,63.0
2009-11-27 23:30:00,63.0
2009-11-27 23:49:00,64.0
2009-11-28 00:00:00,64.0
2009-11-28 00:19:00,64.0
2009-11-28 00:30:00,64.0
2009-11-28 01:00:00,64.0
2009-12-03 12:30:00,30.0
2009-12-03 13:00:00,28.0
2009-12-03 13:24:00,28.0
2009-12-03 13:30:00,27.0
2009-12-03 13:50:00,27.0
2009-12-03 14:00:00,27.0
2009-12-03 14:30:00,27.0
2009-12-03 14:39:00,27.0
2009-12-03 14:42:00,28.0
2009-12-03 14:50:00,27.0
2009-12-03 15:00:00,27.0
2009-12-16 06:30:00,30.0
2009-12-16 17:00:00,30.0
2009-12-16 17:30:00,30.0
2009-12-17 14:00:00,63.0
2009-12-17 14:18:00,63.0
2009-12-17 14:30:00,64.0
2009-12-17 15:00:00,64.0
2009-12-17 15:30:00,63.0
2009-12-17 16:00:00,63.0
2009-12-17 16:30:00,63.0
2009-12-17 16:55:00,63.0
2009-12-17 17:10:00,63.0
2009-12-17 17:41:00,63.0
2009-12-24 15:00:00,63.0
2009-12-24 15:30:00,63.0
2009-12-24 17:47:00,66.0
2009-12-24 18:00:00,63.0
2009-12-31 20:59:00,63.0
2009-12-31 21:30:00,64.0
2009-12-31 21:50:00,64.0
2009-12-31 22:00:00,66.0
2009-12-31 22:30:00,68.0
2009-12-31 23:00:00,66.0
2009-12-31 23:30:00,66.0
2010-01-01 00:00:00,66.0
2010-01-01 00:22:00,64.0
2010-01-01 00:27:00,64.0
2010-01-01 00:30:00,64.0
2010-01-01 01:00:00,64.0
2010-01-01 01:30:00,63.0
2010-01-01 02:00:00,63.0
2010-01-01 02:30:00,63.0
2010-01-01 03:00:00,64.0
2010-01-01 03:30:00,63.0
2010-01-01 04:00:00,63.0
2010-01-01 04:30:00,64.0
2010-01-01 05:00:00,64.0
2010-01-01 05:30:00,64.0
2010-01-01 06:00:00,64.0
2010-01-01 06:30:00,63.0
2010-01-01 07:00:00,63.0
2010-01-01 07:30:00,63.0
2010-01-01 08:00:00,63.0
2010-01-01 08:30:00,64.0
2010-01-01 08:51:00,64.0
2010-01-01 09:00:00,64.0
2010-01-01 09:30:00,64.0
2010-01-01 10:00:00,64.0
2010-01-01 10:04:00,64.0
2010-01-01 10:30:00,64.0
2010-01-01 11:00:00,64.0
2010-01-01 11:30:00,63.0
2010-01-01 12:00:00,63.0
2010-01-01 12:30:00,63.0
2010-01-01 13:00:00,63.0
2010-01-09 10:34:00,28.0
2010-01-09 11:02:00,28.0
2010-01-09 11:30:00,30.0
2010-01-09 12:00:00,23.0
2010-01-09 12:30:00,27.0
2010-01-09 13:00:00,25.0
2010-01-10 22:00:00,63.0
2010-01-12 12:00:00,63.0
2010-01-12 12:30:00,63.0
2010-01-12 13:00:00,63.0
2010-01-12 13:30:00,63.0
2010-01-12 16:00:00,63.0
2010-01-12 16:25:00,63.0
2010-01-12 16:30:00,63.0
2010-01-12 17:30:00,63.0
2010-01-12 18:00:00,63.0
2010-01-16 10:30:00,30.0
2010-01-16 11:00:00,30.0
2010-01-16 11:12:00,28.0
2010-01-16 11:30:00,27.0
2010-01-16 12:00:00,23.0
2010-01-16 12:30:00,18.0
2010-01-16 12:42:00,16.0
2010-01-16 13:00:00,21.0
2010-01-17 16:30:00,27.0
2010-01-17 17:30:00,30.0
2010-01-20 13:00:00,25.0
2010-01-20 13:30:00,30.0
2010-01-20 14:00:00,30.0
2010-01-22 14:30:00,30.0
2010-01-22 15:00:00,30.0
2010-01-22 15:34:00,27.0
2010-01-22 15:50:00,30.0
2010-01-22 16:00:00,30.0
2010-01-22 17:00:00,30.0
2010-01-22 17:13:00,23.0
2010-01-22 17:30:00,30.0
2010-01-22 20:00:00,28.0
2010-01-22 20:30:00,25.0
2010-01-22 21:00:00,30.0
2010-01-31 17:59:00,63.0
2010-01-31 18:00:00,64.0
2010-01-31 18:06:00,63.0
2010-01-31 18:25:00,64.0
2010-02-03 22:30:00,63.0
2010-02-04 00:30:00,63.0
2010-02-04 01:00:00,63.0
2010-02-04 11:25:00,63.0
2010-02-04 11:30:00,64.0
2010-02-04 12:00:00,64.0
2010-02-04 12:30:00,66.0
2010-02-04 12:46:00,66.0
2010-02-04 13:00:00,66.0
2010-02-04 13:10:00,66.0
2010-02-04 13:30:00,66.0
2010-02-04 14:00:00,66.0
2010-02-04 15:00:00,68.0
2010-02-04 15:37:00,68.0
2010-02-04 16:00:00,66.0
2010-02-04 16:30:00,64.0
2010-02-04 17:00:00,64.0
2010-02-04 17:30:00,66.0
2010-02-04 18:00:00,64.0
2010-02-04 18:30:00,66.0
2010-02-04 19:00:00,68.0
2010-02-04 19:30:00,66.0
2010-02-04 20:00:00,68.0
2010-02-04 20:30:00,68.0
2010-02-04 21:00:00,68.0
2010-02-04 21:30:00,66.0
2010-02-04 22:00:00,66.0
2010-02-04 22:30:00,66.0
2010-02-04 23:00:00,66.0
2010-02-04 23:30:00,66.0
2010-02-05 00:00:00,64.0
2010-02-05 00:30:00,64.0
2010-02-05 01:00:00,64.0
2010-02-05 01:30:00,64.0
2010-02-05 02:00:00,63.0
2010-02-05 02:30:00,63.0
2010-02-05 03:00:00,63.0
2010-02-05 03:30:00,63.0
2010-02-05 04:00:00,63.0
2010-02-09 12:00:00,63.0
2010-02-09 12:30:00,63.0
2010-02-09 13:00:00,63.0
2010-02-09 13:30:00,63.0
2010-02-09 14:00:00,63.0
2010-02-09 14:12:00,63.0
2010-02-09 14:30:00,63.0
2010-02-10 02:13:00,63.0
2010-02-10 02:30:00,63.0
2010-02-10 03:00:00,63.0
2010-02-10 03:30:00,63.0
2010-02-10 04:00:00,63.0
2010-02-10 04:30:00,63.0
2010-02-10 05:00:00,63.0
2010-02-10 05:30:00,63.0
2010-02-10 06:00:00,63.0
2010-02-10 06:18:00,63.0
2010-02-10 06:30:00,63.0
2010-02-10 07:00:00,63.0
2010-02-10 07:30:00,63.0
2010-02-10 08:00:00,63.0
2010-02-10 08:30:00,63.0
2010-02-10 09:00:00,63.0
2010-02-10 09:30:00,63.0
2010-02-10 10:00:00,63.0
2010-02-10 10:30:00,63.0
2010-02-10 11:00:00,63.0
2010-02-10 11:30:00,63.0
2010-02-10 12:00:00,63.0
2010-02-10 13:30:00,63.0
2010-02-10 13:38:00,64.0
2010-02-10 14:00:00,64.0
2010-02-10 14:30:00,63.0
2010-02-10 15:00:00,63.0
2010-02-10 15:30:00,64.0
2010-02-10 15:52:00,63.0
2010-02-10 16:00:00,63.0
2010-02-10 16:30:00,63.0
2010-02-10 17:00:00,64.0
2010-02-11 14:30:00,64.0
2010-02-11 15:00:00,64.0
2010-02-11 15:30:00,64.0
2010-02-11 15:47:00,64.0
2010-02-11 15:53:00,66.0
2010-02-11 15:57:00,68.0
2010-02-11 16:00:00,68.0
2010-02-11 16:20:00,66.0
2010-02-11 16:30:00,66.0
2010-02-11 17:00:00,66.0
2010-02-11 17:30:00,66.0
2010-02-11 18:00:00,66.0
2010-02-11 18:30:00,68.0
2010-02-11 19:00:00,66.0
2010-02-11 19:30:00,66.0
2010-02-11 19:46:00,64.0
2010-02-11 20:00:00,64.0
2010-02-11 20:30:00,63.0
2010-02-11 21:00:00,63.0
2010-02-11 21:30:00,63.0
2010-02-11 22:00:00,63.0
2010-02-11 22:30:00,63.0
2010-02-11 23:00:00,63.0
2010-02-11 23:30:00,63.0
2010-02-12 00:00:00,63.0
2010-02-12 00:30:00,63.0
2010-02-12 01:00:00,63.0
2010-02-12 01:30:00,63.0
2010-02-14 11:00:00,63.0
2010-02-14 11:30:00,63.0
2010-02-14 12:00:00,63.0
2010-02-14 12:30:00,64.0
2010-02-14 13:00:00,64.0
2010-02-14 13:30:00,63.0
2010-02-14 16:00:00,63.0
2010-02-14 16:30:00,63.0
2010-02-14 17:00:00,63.0
2010-02-14 17:30:00,63.0
2010-02-14 18:00:00,64.0
2010-02-24 14:00:00,30.0
2010-02-27 09:00:00,63.0
2010-02-27 09:16:00,63.0
2010-02-27 09:30:00,64.0
2010-02-27 10:00:00,63.0
2010-02-27 10:30:00,63.0
2010-02-27 10:55:00,63.0
2010-02-27 11:00:00,63.0
2010-02-27 11:57:00,63.0
2010-02-27 12:00:00,63.0
2010-02-27 12:30:00,63.0
2010-02-27 14:00:00,63.0
2010-03-05 12:00:00,63.0
2010-03-05 12:30:00,66.0
2010-03-05 13:00:00,66.0
2010-03-05 13:30:00,66.0
2010-03-05 14:00:00,63.0
2010-03-05 14:30:00,63.0
2010-03-05 15:00:00,63.0
2010-03-05 15:30:00,63.0
2010-03-05 16:00:00,64.0
2010-03-05 16:30:00,64.0
2010-03-05 17:00:00,66.0
2010-03-05 17:30:00,66.0
2010-03-05 18:00:00,66.0
2010-03-05 19:00:00,64.0
2010-03-05 19:30:00,64.0
2010-03-05 20:00:00,64.0
2010-03-05 20:30:00,64.0
2010-03-05 21:00:00,64.0
2010-03-05 21:30:00,64.0
2010-03-05 22:00:00,66.0
2010-03-05 22:30:00,66.0
2010-03-05 23:00:00,64.0
2010-03-05 23:30:00,64.0
2010-03-06 00:00:00,64.0
2010-03-06 00:30:00,64.0
2010-03-06 01:00:00,64.0
2010-03-06 01:30:00,64.0
2010-03-06 02:00:00,64.0
2010-03-06 02:30:00,64.0
2010-03-06 03:00:00,64.0
2010-03-06 03:30:00,64.0
2010-03-06 04:00:00,64.0
2010-03-06 04:30:00,64.0
2010-03-06 05:00:00,63.0
2010-03-06 05:30:00,63.0
2010-03-06 06:30:00,63.0
2010-03-06 08:00:00,63.0
2010-03-06 08:30:00,63.0
2010-03-06 09:00:00,63.0
2010-03-06 09:30:00,63.0
2010-03-06 15:30:00,63.0
2010-03-06 16:00:00,63.0
2010-03-06 17:00:00,63.0
2010-03-06 18:00:00,63.0
2010-03-06 18:19:00,63.0
2010-03-06 18:30:00,63.0
2010-03-06 19:00:00,63.0
2010-03-06 19:30:00,63.0
2010-03-06 20:00:00,63.0
2010-03-06 20:30:00,63.0
2010-03-06 22:30:00,63.0
2010-03-06 23:30:00,63.0
2010-03-07 00:00:00,63.0
2010-03-07 00:30:00,63.0
2010-03-07 02:30:00,63.0
2010-03-07 10:00:00,63.0
2010-03-07 10:30:00,63.0
2010-03-07 11:00:00,63.0
2010-03-07 11:30:00,63.0
2010-03-07 12:00:00,64.0
2010-03-07 12:30:00,64.0
2010-03-07 13:00:00,63.0
2010-03-07 13:30:00,63.0
2010-03-07 14:00:00,63.0
2010-03-07 14:30:00,63.0
2010-03-07 15:00:00,63.0
2010-03-07 15:30:00,63.0
2010-03-07 16:00:00,63.0
2010-03-07 17:30:00,64.0
2010-03-07 17:52:00,63.0
2010-03-07 18:00:00,63.0
2010-03-19 16:30:00,63.0
2010-03-19 17:00:00,63.0
2010-03-19 17:30:00,63.0
2010-03-19 17:41:00,66.0
2010-03-19 18:00:00,64.0
2010-03-19 18:30:00,64.0
2010-03-19 19:00:00,64.0
2010-03-19 19:30:00,63.0
2010-03-29 08:30:00,63.0
2010-06-28 13:26:00,30.0
2010-06-28 13:30:00,30.0
2010-08-20 01:00:00,30.0
2010-10-01 09:30:00,30.0
2010-10-07 15:30:00,30.0
2010-10-07 16:00:00,30.0
2010-10-07 16:30:00,30.0
2010-10-30 09:00:00,63.0
2010-10-30 09:30:00,63.0
2010-10-30 12:46:00,63.0
2010-10-30 13:00:00,63.0
2010-10-30 13:18:00,63.0
2010-10-30 13:30:00,63.0
2010-10-30 13:49:00,63.0
2010-10-30 14:00:00,63.0
2010-10-30 14:14:00,63.0
2010-11-12 12:30:00,63.0
2010-11-12 13:00:00,64.0
2010-11-12 13:30:00,64.0
2010-11-12 14:00:00,63.0
2010-11-12 14:20:00,64.0
2010-11-12 14:30:00,64.0
2010-11-12 14:46:00,63.0
2010-11-12 15:00:00,64.0
2010-11-12 15:30:00,64.0
2010-11-12 16:00:00,64.0
2010-11-12 16:30:00,64.0
2010-11-12 17:00:00,68.0
2010-11-12 17:30:00,64.0
2010-11-12 18:00:00,63.0
2010-11-12 18:24:00,63.0
2010-11-12 18:30:00,66.0
2010-11-12 19:00:00,66.0
2010-11-12 19:30:00,66.0
2010-11-12 20:00:00,63.0
2010-11-12 20:30:00,63.0
2010-11-12 21:00:00,63.0
2010-11-12 21:30:00,63.0
2010-11-12 22:30:00,63.0
2010-11-13 00:00:00,63.0
2010-11-13 00:30:00,64.0
2010-11-13 01:00:00,64.0
2010-11-13 01:30:00,64.0
2010-11-24 20:00:00,63.0
2010-11-24 20:30:00,64.0
2010-11-24 21:00:00,66.0
2010-11-24 21:30:00,66.0
2010-11-24 22:00:00,66.0
2010-11-24 22:30:00,66.0
2010-11-24 23:00:00,66.0
2010-11-24 23:14:00,66.0
2010-11-24 23:20:00,66.0
2010-11-24 23:30:00,66.0
2010-11-25 00:00:00,66.0
2010-11-25 00:30:00,66.0
2010-11-25 01:00:00,66.0
2010-11-25 01:30:00,66.0
2010-11-25 01:47:00,66.0
2010-11-25 02:00:00,66.0
2010-11-25 02:30:00,66.0
2010-11-25 03:00:00,66.0
2010-11-25 03:30:00,64.0
2010-11-25 04:00:00,64.0
2010-11-25 04:30:00,66.0
2010-11-25 04:56:00,64.0
2010-11-25 05:00:00,64.0
2010-11-25 05:30:00,66.0
2010-11-25 06:00:00,64.0
2010-11-25 06:30:00,64.0
2010-11-25 07:00:00,64.0
2010-11-25 07:30:00,64.0
2010-11-25 08:00:00,64.0
2010-11-25 08:30:00,64.0
2010-11-25 08:43:00,64.0
2010-11-25 09:00:00,64.0
2010-11-25 09:30:00,64.0
2010-11-25 10:00:00,64.0
2010-11-25 10:30:00,64.0
2010-11-25 11:00:00,66.0
2010-11-25 11:30:00,66.0
2010-11-25 11:48:00,63.0
2010-11-25 11:54:00,64.0
2010-11-25 12:00:00,64.0
2010-11-25 12:30:00,64.0
2010-11-25 12:53:00,64.0
2010-11-25 13:00:00,64.0
2010-11-25 13:30:00,63.0
2010-11-25 14:00:00,63.0
2010-11-25 15:00:00,63.0
2010-11-25 15:51:00,63.0
2010-11-25 16:00:00,63.0
2010-11-25 17:00:00,63.0
2010-11-26 11:00:00,63.0
2010-11-26 11:30:00,63.0
2010-11-26 12:00:00,64.0
2010-11-26 12:30:00,66.0
2010-11-26 13:00:00,64.0
2010-11-26 13:30:00,66.0
2010-11-26 13:53:00,64.0
2010-11-26 14:00:00,66.0
2010-11-26 14:23:00,64.0
2010-11-26 14:30:00,64.0
2010-11-26 15:00:00,64.0
2010-11-26 15:24:00,64.0
2010-11-26 15:30:00,64.0
2010-11-26 16:00:00,64.0
2010-11-26 16:30:00,63.0
2010-11-26 17:30:00,63.0
2010-11-26 18:00:00,63.0
2010-11-26 19:30:00,63.0
2010-11-27 08:30:00,63.0
2010-11-27 09:00:00,63.0
2010-11-27 09:30:00,63.0
2010-11-27 11:30:00,63.0
2010-11-27 12:07:00,63.0
2010-11-27 12:30:00,64.0
2010-11-27 13:00:00,64.0
2010-11-27 13:30:00,64.0
2010-11-27 14:00:00,63.0
2010-11-27 14:30:00,66.0
2010-11-27 15:00:00,63.0
2010-12-01 16:00:00,63.0
2010-12-01 16:30:00,63.0
2010-12-01 17:00:00,63.0
2010-12-01 17:15:00,63.0
2010-12-01 17:26:00,63.0
2010-12-01 17:30:00,63.0
2010-12-01 18:00:00,63.0
2010-12-01 18:30:00,63.0
2010-12-01 19:00:00,63.0
2010-12-01 19:30:00,63.0
2010-12-01 20:00:00,64.0
2010-12-01 20:30:00,63.0
2010-12-01 21:00:00,63.0
2010-12-01 21:30:00,63.0
2010-12-01 22:00:00,63.0
2010-12-01 22:30:00,63.0
2010-12-01 23:00:00,63.0
2010-12-01 23:30:00,63.0
2010-12-02 08:00:00,63.0
2010-12-02 08:30:00,63.0
2010-12-02 09:00:00,63.0
2010-12-02 09:30:00,63.0
2010-12-02 10:00:00,63.0
2010-12-02 10:30:00,64.0
2010-12-02 11:00:00,64.0
2010-12-02 11:30:00,63.0
2010-12-02 12:00:00,63.0
2010-12-02 12:30:00,64.0
2010-12-02 13:00:00,63.0
2010-12-02 13:30:00,63.0
2010-12-02 14:20:00,63.0
2010-12-02 14:29:00,63.0
2010-12-03 12:00:00,63.0
2010-12-03 12:30:00,63.0
2010-12-03 13:00:00,64.0
2010-12-03 13:16:00,63.0
2010-12-04 08:30:00,63.0
2010-12-04 09:00:00,63.0
2010-12-04 09:30:00,63.0
2010-12-04 10:00:00,64.0
2010-12-04 10:30:00,64.0
2010-12-04 11:00:00,64.0
2010-12-04 11:30:00,64.0
2010-12-04 12:00:00,64.0
2010-12-04 12:30:00,66.0
2010-12-04 13:00:00,64.0
2010-12-04 13:30:00,64.0
2010-12-04 14:00:00,63.0
2010-12-04 14:30:00,63.0
2010-12-04 16:30:00,63.0
2010-12-04 17:30:00,63.0
2010-12-04 20:00:00,63.0
2010-12-04 20:30:00,63.0
2010-12-04 21:00:00,63.0
2010-12-04 21:30:00,63.0
2010-12-04 22:00:00,63.0
2010-12-04 22:30:00,63.0
2010-12-04 23:00:00,63.0
2010-12-04 23:30:00,63.0
2010-12-05 03:21:00,63.0
2010-12-05 03:30:00,63.0
2010-12-05 03:41:00,63.0
2010-12-05 04:00:00,63.0
2010-12-05 04:30:00,63.0
2010-12-05 05:00:00,63.0
2010-12-05 08:30:00,63.0
2010-12-05 09:00:00,63.0
2010-12-05 10:00:00,63.0
2010-12-05 10:30:00,63.0
2010-12-05 11:00:00,63.0
2010-12-05 11:30:00,63.0
2010-12-05 12:00:00,63.0
2010-12-05 12:30:00,63.0
2010-12-05 13:00:00,63.0
2010-12-05 13:30:00,64.0
2010-12-05 14:00:00,63.0
2010-12-05 14:30:00,63.0
2010-12-05 15:30:00,64.0
2010-12-05 16:00:00,64.0
2010-12-05 16:30:00,64.0
2010-12-05 17:00:00,64.0
2010-12-05 17:30:00,63.0
2010-12-05 18:00:00,63.0
2010-12-05 18:30:00,64.0
2010-12-05 19:00:00,63.0
2010-12-05 19:30:00,63.0
2010-12-05 20:00:00,64.0
2010-12-05 20:30:00,63.0
2010-12-05 21:00:00,63.0
2010-12-05 21:30:00,63.0
2010-12-05 22:00:00,63.0
