osm_id,code,fclass,name,x,y
455315277,2734,wayside_cross,,-121.9375375,39.1156675
455315283,2902,bench,,-121.9374845,39.1155983
455315288,2701,tourist_info,Grand Island Shrine,-121.937005,39.1155875
455670372,2301,restaurant,Mario's Peruvian Restaurant,-118.3262491,34.0832163
456020264,2422,camp_site,Marin Park RV,-122.5151751,37.9406146
456373356,2903,drinking_water,,-122.1686459,37.3270256
456373357,2903,drinking_water,,-122.1720276,37.3628832
456373359,2903,drinking_water,,-122.1723452,37.3256264
456377732,2901,toilet,,-122.1886325,37.3152676
456686091,2303,cafe,Cafe Roma,-117.2364435,32.8800178
456686096,2302,fast_food,Rubios Mexican Grill,-117.2365036,32.879715
456686097,2302,fast_food,Panda Express,-117.2365036,32.8794411
456686099,2301,restaurant,Round Table Pizza,-117.2367697,32.8800682
456686102,2004,post_box,,-117.2358204,32.8800113
456722005,2305,bar,,-119.9556974,38.1897598
456722006,2302,fast_food,,-119.9567505,38.189558
457177382,2903,drinking_water,,-122.1736749,37.3869837
457304681,2501,supermarket,,-122.5255701,38.362196
457351450,2301,restaurant,The Gourmet Pizza Shoppe,-117.0626265,34.0056322
457354071,2302,fast_food,Del Taco,-117.0632389,34.0042819
457356586,2511,convenience,Fastrip,-117.0628091,34.0043192
457359176,2501,supermarket,Stater Bros.,-117.0568243,33.9957675
457359374,2302,fast_food,Taco Bell,-117.0579401,33.9941521
457366112,2511,convenience,7-11,-117.0477777,34.0040084
457366227,2302,fast_food,McDonald's,-117.0572963,33.9944733
457366229,2302,fast_food,Subway,-117.0565067,33.9946085
457367894,2511,convenience,AM/PM,-117.0576859,33.9935794
457370070,2511,convenience,Chevron,-117.0565529,33.9928393
457403238,2301,restaurant,Bob's Big Boy,-117.0597716,33.9928891
457403242,2302,fast_food,Jack in the Box,-117.0603467,33.9932805
457403243,2101,pharmacy,Star Drug,-117.0568619,33.9961056
457403246,2302,fast_food,Burger King,-117.056304,33.9932307
457403249,2511,convenience,Circle K,-117.0568424,33.9936924
457408844,2302,fast_food,Carl's Jr.,-117.0588189,33.9960914
457408845,2501,supermarket,Fresh & Easy,-117.0592738,33.9969382
457408846,2101,pharmacy,Walgreens,-117.0582352,33.994839
457408847,2601,bank,,-117.0575057,33.9949244
457408848,2601,bank,,-117.0579262,33.9956502
457415708,2501,supermarket,Groceries for Less,-117.0610138,34.0048356
457415710,2568,laundry,,-117.0607926,34.0045624
457416124,2302,fast_food,Baker's Drive Thru,-117.0635481,34.0035131
457696639,2301,restaurant,Coza Mama,-118.3351721,34.1560719
457716279,2401,hotel,Calimesa Inn Motel,-117.0568964,33.9940506
457716280,2601,bank,,-117.0595571,33.9991243
457716281,2721,attraction,Crown Village Clock Tower,-117.0595399,34.000953
457718290,2301,restaurant,New York Pizzeria,-117.0580936,33.9967518
457718291,2305,bar,Rumors,-117.0583511,33.9967447
457719552,2511,convenience,County Cork,-117.0578123,33.993913
457720815,2082,school,Sycamore School,-117.8672518,33.792677
457748641,2511,convenience,Calimesa Drive Thru Dairy,-117.0599343,33.9996171
457748642,2301,restaurant,Antonious Pizzeria,-117.0564667,33.9944723
457748645,2511,convenience,C & H Liquor,-117.0620886,34.0044841
457748649,2303,cafe,The Donuts House,-117.0582692,33.9964363
457748652,2301,restaurant,Best Wok Chinese Restaurant,-117.0580632,33.9963936
457759358,2301,restaurant,Jose's Mexican Food,-117.072514,34.0329006
457759359,2120,doctors,Beaver Medical Group,-117.0672721,34.0343372
457759360,2302,fast_food,McDonald's,-117.0712094,34.0342947
457759362,2303,cafe,Frugos Yogurt,-117.0753894,34.0318123
457759363,2303,cafe,Starbucks Coffee,-117.07163,34.034757
457759365,2101,pharmacy,Yucaipa Valley Pharmacy,-117.0753894,34.0319901
457759366,2501,supermarket,Fresh & Easy,-117.0746941,34.0334696
457759368,2601,bank,Bank of America,-117.0733037,34.0342663
457759369,2302,fast_food,El Pollo Loco,-117.0739302,34.0342094
457759370,2301,restaurant,Denny's,-117.0724196,34.0342663
457763659,2301,restaurant,Danny's Pizza,-117.0826077,34.0334838
457774223,2101,pharmacy,Walgreens,-117.0514004,34.0331168
457774228,2101,pharmacy,Rite Aid,-117.053529,34.0343687
457781067,2721,attraction,Cabazon Dinosaurs,-116.7729762,33.9202865
458702505,2004,post_box,,-122.2609322,37.8784981
459379984,2301,restaurant,Domino's,-121.8739407,37.3722457
459380662,2303,cafe,Starbucks,-121.8730137,37.3732006
459381575,2301,restaurant,El Buen Gusto Taqueria,-121.8736145,37.3724913
459382303,2303,cafe,Subway,-121.8730137,37.372423
459382310,2301,restaurant,L&L Hawaiian Barbecue,-121.8733141,37.3728459
459383866,2302,fast_food,,-121.8920252,37.3641964
459384571,2511,convenience,am pm,-121.8615295,37.3866913
459384683,2302,fast_food,Taco Bell,-121.8617184,37.3864526
459384735,2302,fast_food,McDonald's,-121.8604996,37.3872982
459384790,2301,restaurant,Denny's,-121.8613064,37.3855114
459386148,2302,fast_food,Jack in the Box,-121.8356748,37.3618309
459386252,2302,fast_food,Taco Bell,-121.8340698,37.3625677
459444744,2082,school,,-118.3957103,33.9707648
459444907,2203,cinema,The Bridge,-118.391908,33.9780463
459445389,2101,pharmacy,,-118.3966029,33.9595886
459445559,2004,post_box,,-118.3893073,33.9732561
459504817,2501,supermarket,Mollie Stone's,-122.4362449,37.760689
459507740,2301,restaurant,Chow,-122.4288056,37.7672111
459837722,2951,comms_tower,,-116.8884287,35.7101622
459885952,2004,post_box,,-122.0028868,37.5647856
460246918,2004,post_box,USPS,-122.3227508,37.5559371
460278614,2422,camp_site,Lovers Leap Campground,-120.1406139,38.7996059
460289181,2004,post_box,,-122.0180676,37.3412716
460289183,2004,post_box,,-122.0136029,37.3413776
460306991,2422,camp_site,Kirkwood Campground,-120.0875512,38.707584
460310345,2004,post_box,,-117.9132858,33.6963309
460315111,2742,viewpoint,Shot Rock Vista Point,-120.1955619,38.6246809
460316595,2741,picnic_site,Shot Rock Vista Picnic Area,-120.1956391,38.6246272
460318907,2742,viewpoint,Devils Garden Vista Point,-120.1715722,38.633183
460321446,2741,picnic_site,,-120.1470246,38.6394651
460329305,2741,picnic_site,Sandy Cove Picnic Area,-120.1249769,38.6643249
460329611,2741,picnic_site,,-120.1193807,38.6685402
460519858,2901,toilet,,-122.9666872,38.2502098
461154067,2563,car_rental,Budget Car Rental,-117.9820613,34.1385097
461154075,2541,car_dealership,Carmax Service,-117.979864,34.1373802
461500429,2004,post_box,US Post Office 91902,-117.0210148,32.669618
461500599,2303,cafe,Starbucks,-117.0223623,32.6691989
461500602,2302,fast_food,KFC,-117.0219675,32.6701526
461501030,2002,fire_station,Bonita/Sunnyside Fire Station,-117.0232893,32.6655284
461502201,2305,bar,Caribe Night Club,-117.0207144,32.6709546
461515914,2253,swimming_pool,,-117.5601959,34.0785277
461515915,2253,swimming_pool,,-117.5594589,34.0793049
461516095,2253,swimming_pool,,-117.5631841,34.0779086
461516096,2253,swimming_pool,,-117.5606494,34.0806792
461525974,2901,toilet,,-122.0959153,37.2307386
461528046,2903,drinking_water,,-122.1187069,37.2355722
461671351,2501,supermarket,Lunardi's,-121.8973336,37.2565472
461671353,2101,pharmacy,CVS,-121.8989472,37.2571415
461674860,2301,restaurant,Mountain Mike's Pizza,-121.8969388,37.2557752
461674864,2301,restaurant,Sushi Factory,-121.8977113,37.2570595
461674867,2505,department_store,Petco,-121.8966813,37.2548871
461674885,2511,convenience,,-121.8856052,37.2600827
461674892,2101,pharmacy,CVS,-121.8785882,37.2635219
461797213,2201,theatre,,-117.0239612,33.2799693
461797499,2082,school,Valley Center High School,-117.0251628,33.2808734
461986017,2303,cafe,Starbucks,-117.9063278,33.6807618
461986018,2303,cafe,Starbucks,-117.9189773,33.6816436
461986019,2501,supermarket,Henrys,-117.9175631,33.6816117
461986020,2203,cinema,Edwards,-117.8961397,33.6884323
461986021,2301,restaurant,Wahoo's Fish Tacos,-117.8932129,33.6923744
461986022,2101,pharmacy,CVS,-117.9056068,33.6804189
461988560,2301,restaurant,Nick's Pizza,-117.9179573,33.6581057
461988564,2301,restaurant,The Clubhouse,-117.8877712,33.6895035
461988572,2004,post_box,Costa Mesa Main,-117.9229961,33.6735763
461988607,2302,fast_food,McDonald's,-117.9187067,33.6574433
462002198,2007,library,Buena Vista Branch Burbank Public Library,-118.3303359,34.1641087
462041468,2302,fast_food,Gypsy's Trattoria Italiano,-122.2580813,37.8680744
462068016,2402,motel,Cozy Inn,-117.9134426,33.6483232
462068615,2302,fast_food,Wahoo's Fish Taco,-117.2762257,32.8395299
462068994,2302,fast_food,China Chef,-117.2767407,32.8393856
462068995,2301,restaurant,Sadaf Restaurant,-117.2771098,32.8392991
462465668,2302,fast_food,Jack in the Box,-117.1028401,32.6922622
462479994,2303,cafe,Calafia,-122.1584468,37.4382957
462480025,2303,cafe,Douce France,-122.1588623,37.438945
462480056,2301,restaurant,Scott's Seafood,-122.1607082,37.438446
462705820,2001,police,UC Berkeley Campus Police,-122.2587003,37.8692367
462754034,2082,school,Butterfield Ranch Elementary,-117.6666438,33.9257464
462866888,2082,school,Gunderson High School,-121.8555988,37.2581265
463166046,2256,stadium,Citizens Business Bank Arena,-117.5663487,34.0730416
464745074,2303,cafe,Barbara's,-118.2181096,34.0645693
464745080,2301,restaurant,,-118.2192511,34.0662117
464745088,2004,post_box,,-118.2188391,34.0658633
464745098,2004,post_box,,-118.2175946,34.0644982
464804696,2002,fire_station,,-122.0314805,37.2591845
465235002,2401,hotel,Residence Inn by Marriot,-118.3948557,33.8905169
465605121,2251,sports_centre,24-Hr Fitness,-122.0307411,37.3512263
465605129,2526,toy_shop,Toys R Us,-122.0316695,37.3656749
465959369,2301,restaurant,CreAsian Japanese Cuisine,-121.6587447,37.128172
465961479,2301,restaurant,Simmering Pho Cafe,-121.6590438,37.1283978
466092006,2302,fast_food,Jakes pizza sandwiches,-122.0296199,37.3517167
466092020,2084,college,Vesler Academy of music and dance,-122.0296334,37.3518424
466092027,2084,college,American kickboxing academy,-122.0299042,37.3511836
466092033,2518,beverages,Coles liquor,-122.02992,37.35176
466092039,2301,restaurant,Casa lopez,-122.0313769,37.3513219
466092045,2301,restaurant,Longhorn restaurant,-122.031975,37.3513052
466092051,2301,restaurant,Thai pepper cuisine,-122.0317657,37.3529959
466092065,2302,fast_food,Frozos frozen yogurt,-122.03141,37.3526
466092078,2561,hairdresser,Barber shoppe,-122.03144,37.35271
466092083,2518,beverages,Liquors foodmart,-122.0312104,37.3525397
466092097,2004,post_box,,-122.02766,37.35865
466954401,2205,playground,Pear Blossom Park,-122.7473403,38.413522
467725001,2301,restaurant,Fresh Choice,-122.0150422,37.324923
467725003,2004,post_box,,-122.0151753,37.3248485
467725005,2541,car_dealership,Sears Auto Center,-122.01634,37.32304
467725012,2121,dentist,Perfect dental,-122.0353854,37.3233204
467725013,2561,hairdresser,Supercuts,-122.0354069,37.3234313
467725017,2301,restaurant,Paris Baguette,-122.0354069,37.3236617
467725026,2524,outdoor_shop,Any mountain,-121.9893495,37.2922116
467725030,2601,bank,Bank of America,-122.0338953,37.3233607
467861362,2501,supermarket,Lazy Acres,-119.7216572,34.4002857
467862966,2101,pharmacy,Longs,-119.7218289,34.4012134
467865065,2303,cafe,The Good Cup,-119.721537,34.4010435
467869353,2004,post_box,inside Mesa Communications,-119.7215542,34.401178
467874261,2501,supermarket,Albertson's,-119.7237944,34.4025023
467875533,2302,fast_food,McDonald's,-119.7223439,34.4018295
468172117,2421,shelter,,-121.566299,41.9449756
468172133,2742,viewpoint,,-121.5662576,41.9449756
468172138,2901,toilet,,-121.565137,41.946439
468172141,2701,tourist_info,,-121.5656081,41.9458021
468172146,2701,tourist_info,,-121.5662863,41.9450088
468193593,2701,tourist_info,,-121.3891037,41.8454291
468215656,2592,vending_parking,,-121.7557623,38.5447882
468215664,2592,vending_parking,,-121.7543945,38.5452103
468223847,2902,bench,,-121.5679038,41.7579905
468223966,2701,tourist_info,,-121.568109,41.7581587
468223970,2701,tourist_info,Spatter Cones,-121.5675742,41.7572938
468239266,2901,toilet,,-121.9466314,37.3873481
468294618,2901,toilet,,-119.3736009,37.8719854
468388578,2701,tourist_info,,-119.0721985,37.7825749
468388819,2902,bench,,-119.0837992,37.7545311
468388899,2422,camp_site,,-119.0891993,37.7372016
468388902,2741,picnic_site,,-119.0881868,37.7350129
468388928,2742,viewpoint,,-119.1074247,37.7559242
468388977,2701,tourist_info,,-119.1131469,37.7614231
468437505,2422,camp_site,,-119.1451916,37.7542146
468437508,2422,camp_site,,-119.1493559,37.753226
468437575,2422,camp_site,,-119.1568785,37.7579753
468437594,2422,camp_site,,-119.1588038,37.7583372
468441985,2741,picnic_site,,-119.1258113,37.772962
468441987,2901,toilet,,-119.1261586,37.7733679
468444254,2701,tourist_info,,-119.1280172,37.7833194
468705488,2741,picnic_site,,-116.5916934,33.0396567
468705492,2741,picnic_site,,-116.5919938,33.0393545
468735533,2742,viewpoint,Glen S. Wyatt Memorial Viewpoint,-116.5771184,33.0503166
468735537,2902,bench,,-116.5776076,33.0502446
469084066,2303,cafe,Cups Coffee Cart,-117.2340228,32.8822376
469478150,2301,restaurant,Saizo,-122.0260524,37.3611919
469596107,2302,fast_food,Evolution Fast Food,-117.1600048,32.736304
469598335,2303,cafe,Monica's at the Park,-117.1466374,32.7623556
469599306,2512,clothes,Vegan Planet SD,-117.1461058,32.7622448
469603010,2002,fire_station,Leggett Valley Fire Dept.,-123.713778,39.8499078
469603768,2501,supermarket,Redwood Mercantile,-123.7169852,39.8508711
469604520,2004,post_box,Leggett Post Office,-123.7148394,39.8650038
469605599,2723,monument,Drive Thru Tree,-123.7193983,39.858594
469605599,2721,attraction,Drive Thru Tree,-123.7193983,39.858594
469605834,2401,hotel,Stone Gate Villas,-123.694001,39.8460135
469623386,2004,post_box,,-117.2176517,32.8725781
469623391,2421,shelter,"La Jolla Village and Genesee, San Diego",-117.2142519,32.8720678
469707856,2742,viewpoint,,-122.4816263,37.8277209
469707993,2742,viewpoint,,-122.479636,37.8322873
470029464,2722,museum,Mission San Buenaventura,-119.2973143,34.2809639
470042209,2002,fire_station,Santa Paula FD Station 81,-119.0599713,34.3532756
470042806,2002,fire_station,Santa Paula FD Station 82,-119.0811887,34.3467208
470043976,2002,fire_station,Fillemore Fire Department,-118.9135326,34.3979745
470612980,2009,courthouse,South County Courthouse,-121.6475284,37.1289297
470621732,2547,garden_centre,Home Depot Nursery,-119.0770397,34.2177427
470733378,2422,camp_site,Reds Meadow,-119.0753866,37.6193433
470759311,2701,tourist_info,Inyo National Forest,-119.0580668,37.6540081
470770220,2701,tourist_info,,-119.0270339,37.9389271
470770223,2901,toilet,,-119.0276277,37.9385872
470778998,2302,fast_food,Starbucks,-117.8774544,33.6898249
470780580,2501,supermarket,Safeway,-122.2507848,37.7574898
470780581,2501,supermarket,Trader Joe's,-122.2514016,37.7577613
470781846,2002,fire_station,,-117.8768918,33.6920386
470783065,2501,supermarket,Trader Joe's,-117.8844251,33.7012346
470783066,2301,restaurant,Carrows,-117.885081,33.7009028
470797721,2422,camp_site,,-122.3124816,41.1513353
470857014,2401,hotel,Millenium Biltmore,-118.2534921,34.0492011
470868182,2304,pub,Casey's Irish,-118.2557823,34.0484694
470868186,2401,hotel,Sheraton,-118.2581489,34.047823
470868189,2101,pharmacy,Rite Aid,-118.2576376,34.0477716
470868191,2511,convenience,Famima,-118.2584697,34.0487063
470868192,2005,post_office,,-118.2579551,34.0480134
470868212,2401,hotel,Hilton Checkers,-118.2548996,34.0495993
470868240,2401,hotel,The Standard,-118.2568565,34.0501042
470872069,2722,museum,Avila Adobe,-118.2378624,34.0575289
470872073,2301,restaurant,Phillipe's French Dip & Deli,-118.2369413,34.0596738
470872077,2722,museum,El Pueblo de Los Angeles / Olvera Street,-118.2388226,34.0570712
470872778,2401,hotel,Pickwick Hotel,-122.406626,37.7830984
470881969,2301,restaurant,Restaurant Alley,-118.2535709,34.0460499
470881976,2301,restaurant,Cole's,-118.2494381,34.0447809
470881978,2101,pharmacy,Rite Aid,-118.2506371,34.047856
470881984,2511,convenience,Famima,-118.2508055,34.0519674
470881995,2301,restaurant,Bottega Louie,-118.2565919,34.0470636
470888063,2401,hotel,Doubletree hotel,-118.242857,34.0504059
470888480,2301,restaurant,Pitfire Pizza,-118.2447419,34.0509972
470888534,2301,restaurant,Lili Ya,-118.2448967,34.0511299
470888603,2305,bar,The Edison,-118.2452603,34.0510825
470889787,2301,restaurant,Restaurant Aoi,-118.2399704,34.0499025
470890156,2301,restaurant,Daikokuya,-118.2400831,34.0499714
470890489,2101,pharmacy,,-118.2422359,34.046966
470891322,2302,fast_food,Carl's Jr.®,-118.2533596,34.0449001
470892200,2401,hotel,,-118.2600114,34.0498569
470893362,2401,hotel,Mayfair,-118.2676504,34.0521823
470893427,2301,restaurant,Great Thai,-118.2666547,34.0517628
470893511,2110,hospital,Emergency Entrance,-118.2647922,34.0550482
470894217,2501,supermarket,Ralph's,-118.2608354,34.0455899
470895187,2301,restaurant,Flanigan's,-118.2643484,34.0448847
470895313,2201,theatre,Club Nokia,-118.265502,34.0444711
470895665,2304,pub,Yard House,-118.2657988,34.0449843
470896523,2741,picnic_site,Maguire Gardens,-118.2560117,34.0509663
470896874,2201,theatre,Broadway Theatres,-118.251121,34.0472788
470897060,2601,bank,,-118.2571276,34.0529078
470897671,2722,museum,Grammy Museum,-118.2646978,34.0444591
470897843,2301,restaurant,Trader Vic's,-118.2654812,34.0451265
470897859,2301,restaurant,Rock N Fish,-118.2650263,34.0446073
470897912,2303,cafe,Starbucks,-118.2658932,34.0447709
470897948,2301,restaurant,ESPN Zone,-118.2652323,34.0440313
470900133,2301,restaurant,7th&Fig Food Court,-118.2607582,34.0487973
470903216,2401,hotel,,-118.2585523,34.0448218
470904248,2201,theatre,Mayan,-118.2591875,34.0405759
470904608,2201,theatre,Belosci?,-118.2593935,34.0403483
470912985,2511,convenience,7-Eleven,-118.2557542,34.0465642
470920609,2301,restaurant,Food Court,-118.2588191,34.0477282
470920771,2251,sports_centre,,-118.2658229,34.0443501
471061769,2301,restaurant,Garlic City,-121.5676224,37.0057
471134558,2422,camp_site,Lovers Camp,-123.1431421,41.5945921
471134577,2422,camp_site,,-123.151254,41.5858048
471134856,2422,camp_site,Big Rock Camp,-123.2019167,41.5864157
471148850,2422,camp_site,,-123.1762739,41.5611445
471149471,2422,camp_site,,-123.1601566,41.53988
471149622,2422,camp_site,,-123.1461436,41.561815
471209311,2601,bank,Citigroup,-118.2552338,34.0517002
471249993,2101,pharmacy,,-118.2483086,34.0510075
471249994,2302,fast_food,Subway,-118.2480741,34.0505698
471249997,2303,cafe,Pete's Cafe,-118.2472001,34.0479179
471250006,2302,fast_food,McDonald's,-118.2485277,34.050139
471250011,2082,school,Colburn School of Performing Arts,-118.2498609,34.054047
471255269,2301,restaurant,Drago Centro,-118.2570963,34.051302
471255273,2301,restaurant,Corner Bakery,-118.2618342,34.0481231
471255278,2301,restaurant,Ciudad,-118.2571993,34.0525962
471255280,2601,bank,,-118.2583151,34.0493534
471255285,2301,restaurant,Wokano,-118.2589503,34.0486992
471255286,2301,restaurant,Wolfgang Puck,-118.2563746,34.0492588
471255287,2301,restaurant,Subway,-118.2560063,34.0490405
471255289,2305,bar,Library Bar,-118.2564869,34.0491116
471255290,2301,restaurant,Cafe Pinot,-118.2558175,34.0511811
471255294,2099,public_building,,-118.2569418,34.0492752
471255295,2301,restaurant,Daily Grill,-118.2573452,34.049965
471255296,2301,restaurant,,-118.258255,34.0485569
471255297,2303,cafe,,-118.2583666,34.0486352
471256629,2902,bench,,-118.2504388,34.0512428
471268832,2901,toilet,,-121.8288943,39.7360958
471278219,2004,post_box,,-117.253207,32.8635835
471293426,2301,restaurant,Angelo's,-117.9609251,33.8179691
471293427,2501,supermarket,Ralph's,-117.9601612,33.819545
471293428,2501,supermarket,Stater Bros.,-117.9579726,33.8242583
471293429,2302,fast_food,In-N-Out,-117.9584704,33.824843
471293430,2301,restaurant,Cortina's,-117.9580584,33.8253564
471293435,2203,cinema,,-117.9628821,33.8181616
471293437,2302,fast_food,Jack in the Box,-117.9594145,33.8181759
471293440,2302,fast_food,McDonald's,-117.9684439,33.8179406
471299649,2302,fast_food,Carl's Jr,-118.0293322,33.8094259
471299650,2302,fast_food,El Pollo Loco,-118.0293665,33.8100748
471299652,2004,post_box,Cypress Post Office,-118.0296841,33.8103744
471299654,2511,convenience,7-11,-118.0278216,33.8102175
471299655,2302,fast_food,Authenien Burger,-118.0272894,33.8096469
471299656,2302,fast_food,Wendy's,-118.0287743,33.8073648
471299657,2301,restaurant,The Loft,-118.029315,33.8075502
471299658,2302,fast_food,Quizno's,-118.029315,33.8073791
471299659,2301,restaurant,Chili's,-118.0289288,33.8084274
471299660,2401,hotel,HYATT House,-118.0298558,33.8083846
471299661,2301,restaurant,Red Robin,-118.0375805,33.8033852
471300290,2302,fast_food,Subway,-117.9895325,33.847101
471300314,2303,cafe,Starbucks,-117.9895411,33.8469727
471307571,2422,camp_site,,-123.1291511,41.5361586
471307572,2422,camp_site,,-123.1277533,41.5343521
471307573,2422,camp_site,,-123.1159085,41.5236427
471307574,2422,camp_site,,-123.1153942,41.5214216
471307575,2422,camp_site,,-123.1055821,41.5304597
471307576,2422,camp_site,,-123.1063633,41.5314282
471307834,2422,camp_site,Ananias Camp,-123.2017795,41.5459387
471308873,2741,picnic_site,Qual Hollow,-121.8169656,37.3932101
471308876,2901,toilet,,-121.8179571,37.3932963
471308878,2741,picnic_site,Eagle Rock,-121.8155645,37.3932154
471308901,2901,toilet,,-121.8119952,37.3941325
471308903,2741,picnic_site,Rustic Lands,-121.8129863,37.3938657
471316439,2901,toilet,,-121.7959348,37.4007588
471316440,2901,toilet,,-121.8039159,37.3955033
471316442,2901,toilet,,-121.8017156,37.3959091
471316444,2901,toilet,,-121.7996349,37.3964134
471316445,2901,toilet,,-121.7968992,37.3977676
471316447,2741,picnic_site,,-121.8054254,37.3958527
471316449,2741,picnic_site,Log Cabin,-121.8043771,37.3960065
471316450,2741,picnic_site,Log Cabin Group Picnic Area,-121.8030164,37.395917
471316451,2741,picnic_site,,-121.7971788,37.3964957
471316453,2741,picnic_site,,-121.7969132,37.3994309
471316455,2741,picnic_site,,-121.7963122,37.4003814
471316456,2741,picnic_site,,-121.795795,37.3998363
471322079,2741,picnic_site,,-121.8017961,37.3962218
471322082,2006,telephone,,-121.8251824,37.395542
471322085,2006,telephone,,-121.8020477,37.3965713
471322086,2006,telephone,,-121.7965267,37.399828
471322643,2701,tourist_info,Visitor Center,-121.8012915,37.3957963
472257405,2301,restaurant,Italian Colors,-122.2069013,37.8235373
472257540,2602,atm,Wells Fargo,-122.2074077,37.8234628
472271558,2004,post_box,,-117.234236,32.8701933
472271562,2004,post_box,,-117.2281849,32.8569062
472293239,2542,bicycle_shop,Summit Bicycles,-121.9787255,37.2214545
472302986,2001,police,,-121.9788159,37.2204937
472320835,2004,post_box,,-118.4352896,33.9848319
472364339,2302,fast_food,Daphne's,-117.883888,33.6945117
472364373,2501,supermarket,Target,-117.8872354,33.7029593
472364377,2301,restaurant,IHOP,-117.8850725,33.7072363
472364384,2522,sports_shop,Sports Authority,-117.887433,33.6958113
472366894,2301,restaurant,Waters Cafe,-117.7986761,33.6788379
472366902,2301,restaurant,Rubys,-117.7994486,33.6778523
472471531,2252,pitch,,-122.70329,38.3233238
472520356,2901,toilet,,-118.6912795,36.8002127
472524859,2422,camp_site,Frypan Meadow,-118.6986181,36.8534645
472545840,2303,cafe,Starbucks,-121.8438016,39.760447
472623386,2512,clothes,Earthly Goods,-122.2690592,37.8801408
473097686,2002,fire_station,Ventura County FD Station 21,-119.2310862,34.4483962
473098910,2002,fire_station,Ventura County FD Station 22,-119.2853736,34.4444149
473100594,2002,fire_station,Ventura County FD Station 23,-119.3013052,34.394687
473103806,2002,fire_station,Ventura County FD Station 25,-119.4195959,34.3455942
473105236,2002,fire_station,Ventura County FD Station 26,-119.1341058,34.3114815
473107130,2002,fire_station,Ventura County FD Station 27,-118.9267338,34.4031116
473257340,2301,restaurant,Johnnies,-121.8403551,39.7282335
473257345,2305,bar,Johnnies,-121.8401921,39.7281477
473365538,2602,atm,,-121.8450189,39.7283557
473366111,2301,restaurant,Celistino's Pasta & Pizza,-121.8427019,39.7297616
473369493,2302,fast_food,Round Table Pizza,-122.7442424,38.4310948
473369495,2302,fast_food,Kentucky Fried Chicken,-122.742234,38.4319957
473369496,2302,fast_food,Burger King,-122.7419765,38.4283381
473369497,2302,fast_food,Taco Bell,-122.7418563,38.4274908
473370746,2302,fast_food,Jack in the Box,-121.8617293,39.7575153
473371031,2302,fast_food,McDonald's,-121.8565623,39.7592572
473371054,2501,supermarket,Savemart,-121.8641326,39.7566905
473371055,2501,supermarket,Raley's,-121.8619954,39.7543414
473374416,2301,restaurant,Joe's Crab Shack,-117.255676,32.7938292
473374747,2301,restaurant,The Green Flash,-117.2555644,32.7932881
473390084,2082,school,,-116.8995366,33.3409438
473393804,2741,picnic_site,,-116.9072013,33.3322672
473393805,2742,viewpoint,,-116.9199043,33.3347412
473393806,2741,picnic_site,,-116.9192348,33.3350352
473393808,2742,viewpoint,,-116.9068407,33.3316791
473395475,2741,picnic_site,,-116.9012618,33.3405997
473395476,2901,toilet,,-116.9017081,33.3410872
473395477,2901,toilet,,-116.9067722,33.3321023
473396165,2721,attraction,Weir Historic Site,-116.9128919,33.3491536
473589726,2901,toilet,,-121.8115892,39.7449432
473707135,2002,fire_station,County Fire Station,-117.1212688,34.070202
473807066,2501,supermarket,Mitsuwa,-117.8840935,33.6816194
474160644,2303,cafe,Mars Hill Coffeehouse,-121.4023658,36.8501994
474165637,2402,motel,Terrace Court Inn,-122.023096,36.9633687
474201236,2302,fast_food,Taco Bell,-121.7724357,36.9353897
474204064,2302,fast_food,Jack in the Box,-121.7707712,36.9335435
474204693,2301,restaurant,Mi Taqueria,-121.7716466,36.9341266
474208995,2302,fast_food,KFC,-121.7699987,36.9325281
474209505,2302,fast_food,McDonald's,-121.7699043,36.9323909
474211767,2302,fast_food,Wendy's,-121.7678783,36.9303359
474213170,2301,restaurant,Little Caesar,-121.7687795,36.9313445
475002333,2723,monument,Milliken Ranch,-117.5801696,34.0970304
475481662,2302,fast_food,Boston Market,-116.9714078,32.8082019
475482038,2302,fast_food,Der Weinerschnitzel,-116.9619665,32.8208687
475482231,2302,fast_food,Subway,-116.9618549,32.820335
475482267,2303,cafe,Starbucks,-116.9620437,32.8203422
475589633,2950,tower,Tower 1,-117.6141283,34.094777
475589634,2950,tower,Tower 3,-117.6142154,34.0943385
475589635,2950,tower,Tower 4,-117.6146626,34.094838
475589666,2301,restaurant,Cask and Cleaver,-117.6173586,34.0960834
475801828,2301,restaurant,El Ranchito,-116.9972124,32.8445282
475875699,2002,fire_station,Station Five,-121.8055774,39.7618174
476783651,2721,attraction,Steamer Lane Surfing,-122.0245267,36.951248
476907839,2082,school,Vacaville Christian High School,-121.981904,38.3401752
476988100,2701,tourist_info,,-122.0815063,37.0534024
476988106,2701,tourist_info,,-122.0811368,37.0527866
477042434,2303,cafe,Big Basin Cafe,-122.0332066,37.2582665
477043507,2601,bank,Bank of America,-122.0329663,37.2578908
477070907,2301,restaurant,Bella Saratoga,-122.0341851,37.2574262
477071895,2402,motel,The Inn,-122.0344426,37.2578293
477072431,2301,restaurant,Masu Sushi,-122.0342366,37.2568797
477073112,2301,restaurant,Hong's,-122.0344169,37.2567431
477073134,2301,restaurant,Blue Rock Shoot,-122.0346229,37.2570369
477073135,2301,restaurant,Bai Tong,-122.0344083,37.2572008
477074239,2301,restaurant,La Fondue,-122.0347258,37.2564493
