,osmid,geometry,fclass,name
198,1229990952,POINT (145.0383832 -38.2195856),bank,Bendigo Bank
199,1229993223,POINT (145.03751 -38.2192697),toilets,
200,1229993756,POINT (145.0401494 -38.2190421),parking_entrance,Centro Mornington Undercover Parking
201,1229994603,POINT (145.038919 -38.2198597),post_box,
202,1229994605,POINT (145.0371434 -38.2177419),cafe,Gloria Jeans Coffee
203,1229994607,POINT (145.0391899 -38.2200283),pub,
204,1229995635,POINT (145.040633 -38.2233303),fast_food,Nandos
205,1230170553,POINT (145.065514 -38.2383541),fuel,United
206,1233431868,POINT (145.1458175 -38.1480669),waste_basket,
207,1237961202,POINT (145.19505 -38.3072154),bbq,
208,1237961207,POINT (145.1959373 -38.3079639),playground,Skate Ramp
209,1237961221,POINT (145.1962967 -38.3080607),playground,
210,1237961225,POINT (145.1952431 -38.3084614),kindergarten,Hastings Kindergarten
211,1237961229,POINT (145.1949642 -38.3071734),drinking_water,
212,1237961246,POINT (145.1970638 -38.308187),swimming_pool,Pelican Park Swimming Pool
213,1240896820,POINT (145.1222792 -38.1426896),toilets,
214,1240899371,POINT (145.1246149 -38.1411787),cafe,Muffin Break
215,1240899372,POINT (145.1246415 -38.1410984),fast_food,Subway
216,1240899373,POINT (145.1244403 -38.1409655),fast_food,KFC
217,1240899375,POINT (145.1245986 -38.1409908),fast_food,McDonald's
218,1240903100,POINT (145.1243414 -38.1418453),fast_food,Fancy Fillings
219,1240903106,POINT (145.1242043 -38.1418114),fast_food,Donut King
220,1240909734,POINT (145.1221435 -38.1413689),restaurant,Rugantino's
221,1240909740,POINT (145.121473 -38.1412761),restaurant,La Porchetta
222,1246670494,POINT (145.1592335 -38.1944588),alcohol,BWS
223,1247896688,POINT (145.1700377 -38.2246611),pharmacy,Chemist Wharehouse
224,1247896693,POINT (145.1700993 -38.2235255),fast_food,Nandos
225,1247896702,POINT (145.17312 -38.2239206),fast_food,Subway
226,1247896703,POINT (145.1702549 -38.2235423),bank,Westpac
227,1247896827,POINT (145.1742598 -38.2232461),place_of_worship,St. Andrews Somerville
228,1266906766,POINT (144.9228152 -38.3516033),supermarket,Coles
229,1304254505,POINT (145.0475257 -38.2266444),car,Motor Court Toyota
230,1304254661,POINT (145.0481612 -38.2260823),pub,
231,1304254666,POINT (145.0481072 -38.2263834),alcohol,Thirsty Camel
232,1311514280,POINT (145.1243582 -38.1409453),fast_food,Oporto
233,1315843930,POINT (145.135443 -38.15324),bbq,
234,1315843931,POINT (145.1353664 -38.1523184),drinking_water,
235,1315843932,POINT (145.1350097 -38.1532094),drinking_water,
236,1315843933,POINT (145.136204 -38.1515484),bicycle_parking,
237,1315843934,POINT (145.1350073 -38.1525167),bicycle_parking,
238,1315843935,POINT (145.1350154 -38.1531284),bicycle_parking,
239,1315843936,POINT (145.1362975 -38.1518312),drinking_water,
240,1315843937,POINT (145.1355221 -38.1538517),drinking_water,
241,1315843938,POINT (145.1361553 -38.1531189),bicycle_parking,
242,1317171007,POINT (145.1321116 -38.1600444),bench,
243,1326356891,POINT (145.1367811 -38.166206),fast_food,Domino's Pizza
244,1327186002,POINT (145.1353047 -38.1528265),drinking_water,
245,1327186010,POINT (145.1369784 -38.1529573),bbq,
246,1327221477,POINT (145.1320687 -38.1533672),toilets,
247,1327221478,POINT (145.1294267 -38.1533387),toilets,
248,1345448683,POINT (145.1577117 -38.1718197),bench,
249,1345448684,POINT (145.1576484 -38.1708073),fast_food,
250,1345448685,POINT (145.1577124 -38.1707344),hairdresser,
251,1345448687,POINT (145.1575032 -38.1711013),convenience,
252,1345448689,POINT (145.1576458 -38.1709379),bakery,
253,1345449227,POINT (145.1375488 -38.1446997),battery,Battery World Frankston
254,1350079827,POINT (145.1378072 -38.1521472),bbq,
255,1350079830,POINT (145.1375014 -38.1528074),bbq,
256,1350079835,POINT (145.1374182 -38.1529572),bbq,
257,1350079844,POINT (145.1376918 -38.1523771),bbq,
258,1350079850,POINT (145.1376569 -38.1525268),bbq,
259,1352385947,POINT (145.1388445 -38.1510468),convenience,Deane Street Milk Bar and Takeaway
260,1363137181,POINT (145.1359602 -38.1471829),fuel,7 Eleven Frankston
261,1363138852,POINT (145.1225513 -38.1406824),fuel,Coles Express
262,1363138853,POINT (145.1222401 -38.1397774),fuel,BP
263,1368583891,POINT (145.126033 -38.3757007),place_of_worship,Balnarring Uniting Church
264,1368583896,POINT (145.0564452 -38.3613587),guest_house,Billabong
265,1368583901,POINT (145.1234361 -38.3742709),restaurant,Heritage Tavern
266,1368583914,POINT (145.1270946 -38.3740858),bbq,
267,1368583931,POINT (145.1268264 -38.3730008),place_of_worship,St. Marks Anglican
268,1368583935,POINT (145.1257213 -38.372984),restaurant,Hoolies Inn
269,1379478481,POINT (145.0384179 -38.244512),restaurant,Black Angus Steakhouse
270,1399402342,POINT (145.0025559 -38.2807736),guest_house,Puddleduck cottage
271,1437383065,POINT (145.2223074 -38.374459),slipway,
272,1449395214,POINT (145.0131984 -38.3697507),toilets,
273,1459472486,POINT (145.0757106 -38.1876023),school,
274,1477520339,POINT (144.8870382 -38.4746784),viewpoint,
275,1496855648,POINT (145.134342 -38.1525633),bicycle_parking,
276,1503133901,POINT (145.1243528 -38.1408851),toilets,
277,1503133902,POINT (145.1206932 -38.1425127),toilets,
278,1509577388,POINT (145.184145 -38.284879),fuel,7 Eleven
279,1517744385,POINT (145.063531 -38.1998939),toilets,
280,1520506938,POINT (145.1251989 -38.1433669),convenience,7 Eleven
281,1557899321,POINT (145.2333827 -38.2024458),fuel,BP
282,1559850461,POINT (144.8898413 -38.3703536),fire_station,Country Fire Authority
283,1560009693,POINT (144.8983494 -38.3783433),parking,
284,1560502950,POINT (144.9276048 -38.3728536),parking,Golf Course Car Park
285,1561040927,POINT (145.0032419 -38.2969881),viewpoint,Mt Martha
286,1561234424,POINT (145.0372068 -38.2516332),parking,
287,1564470477,POINT (145.193367 -38.3075901),pub,Westernport Hotel
288,1564877000,POINT (145.1642712 -38.3899228),toilets,
289,1566731905,POINT (144.9910705 -38.3007469),parking,
290,1570445104,POINT (145.2042201 -38.3659103),parking,Crib Point Station Car Park
291,1572246020,POINT (145.1914591 -38.3033373),place_of_worship,Immaculate Conception Catholic Church
292,1572268964,POINT (145.1677215 -38.263427),parking,
293,1572268969,POINT (145.1686818 -38.2620286),parking,
294,1572271039,POINT (145.1654738 -38.260904),parking,
295,1575082061,POINT (145.0174065 -38.3918502),restaurant,Red Hill Brewery
296,1582291667,POINT (145.1522158 -38.15173),restaurant,Fratelli Pizza e Pasta
297,1582291668,POINT (145.1513253 -38.1515529),fast_food,McDonald's
298,1582291669,POINT (145.1518135 -38.1516498),fast_food,KFC
299,1582293760,POINT (145.1481029 -38.1499598),restaurant,Frankston RSL
300,1583411496,POINT (145.1949753 -38.1521323),pub,Beretta's Langwarrin Hotel
301,1583411760,POINT (145.1613081 -38.1967073),pub,Baxter Tavern
302,1583411761,POINT (145.1594628 -38.1941735),supermarket,Woolworths
303,1583411932,POINT (145.0469913 -38.2448693),alcohol,Dan Murphys
304,1583411945,POINT (145.0389715 -38.2204473),convenience,NQR
305,1583411964,POINT (145.0616891 -38.2212812),department_store,Harvey Norman
306,1583412410,POINT (145.1521173 -38.1391852),supermarket,Coles
307,1583412509,POINT (145.1524655 -38.1392485),alcohol,Liquorland
308,1599445174,POINT (145.0863 -38.3898),winery,Merricks General Wine Store - Elgee Park Wines
309,1599485492,POINT (145.026535 -38.408),restaurant,Montalto Vineyard & Olive Grove
310,1599504928,POINT (144.974525 -38.387936),dairy,Main Ridge Dairy
311,1607127378,POINT (145.1379538 -38.1449203),car,
312,1607127389,POINT (145.1390159 -38.145397),car,
313,1607130170,POINT (145.1902773 -38.2996035),place_of_worship,
314,1607130272,POINT (145.186935 -38.312396),playground,
315,1617368682,POINT (145.2480921 -38.2476714),doityourself,Yaringa Chandlery
316,1617368692,POINT (145.2496378 -38.2478587),boat_hire,Yaringa Boat Hire
317,1617368704,POINT (145.2483719 -38.2479768),cafe,Yaringa Cafe
318,1662130008,POINT (144.9468213 -38.3535738),viewpoint,Matthew Flinders Cairn
319,1671383302,POINT (145.1406985 -38.1833354),fuel,United
320,1674475522,POINT (145.14919 -38.1945295),atm,
321,1674498876,POINT (145.1460483 -38.1925808),playground,
322,1674498995,POINT (145.1427033 -38.1934259),playground,
323,1675618141,POINT (145.1537316 -38.1981682),playground,
324,1675618179,POINT (145.1575242 -38.1938385),playground,
325,1676605703,POINT (145.231834 -38.1489342),parking,
326,1688178007,POINT (145.1300942 -38.1510982),cafe,
327,1688178010,POINT (145.1287692 -38.1510982),atm,
328,1697676985,POINT (145.1807076 -38.1991984),playground,
329,1699634509,POINT (145.1587272 -38.1951504),laundry,Laundrette
330,1700435003,POINT (145.1569939 -38.1949399),fire_station,Baxter Fire Brigade
331,1700435006,POINT (145.1578093 -38.1951497),post_office,Baxter Post Office
332,1700435009,POINT (145.1525482 -38.1975633),kindergarten,Baxter Preschool
333,1705310831,POINT (145.1440969 -38.1925147),toilets,
334,1705344854,POINT (145.0424394 -38.2309145),fire_station,Mornington Fire Station
335,1706939514,POINT (145.1584237 -38.1525403),picnic_site,
336,1706939518,POINT (145.1583222 -38.1525669),picnic_site,
337,1706939537,POINT (145.1584988 -38.1526142),picnic_site,
338,1706939550,POINT (145.1582312 -38.1526384),picnic_site,
339,1706939574,POINT (145.1582357 -38.152694),bbq,
340,1706939584,POINT (145.1584966 -38.15272),bbq,
341,1709816326,POINT (145.0161326 -38.2655552),toilets,
342,1709816327,POINT (145.0163027 -38.2654512),shelter,
343,1709856245,POINT (145.0335467 -38.2666088),parking,
344,1709959354,POINT (145.0406728 -38.2731435),parking,
345,1709959376,POINT (145.040843 -38.2711187),parking,
346,1710026201,POINT (145.0430303 -38.2684071),parking,
347,1710026203,POINT (145.043173 -38.2682514),toilets,
348,1710026216,POINT (145.0428352 -38.2682995),BBQ,
349,1710026372,POINT (145.0470744 -38.2690751),bird_hide,Checkingurk Bird Hide
350,1710026441,POINT (145.044444 -38.26823),bird_hide,Boonoorong Bird Hide
351,1710026802,POINT (145.0493401 -38.268168),attraction,Wetland Viewpoint
352,1711297593,POINT (145.042504 -38.267455),parking,
353,1712186088,POINT (145.0098748 -38.479039),parking,
354,1712194773,POINT (145.0159995 -38.4746455),parking,Playground Parking
355,1712195824,POINT (145.0165091 -38.4741079),post_office,Flinders Post Office
356,1712197411,POINT (145.0148035 -38.4744311),kindergarten,Flinders Kindergarten
357,1712197733,POINT (145.0154791 -38.4743137),playground,
358,1712199369,POINT (145.0167099 -38.4738201),atm,
359,1712199940,POINT (145.0196474 -38.4737403),motel,Flinders Motel
360,1712200909,POINT (145.0169384 -38.4736857),convenience,Flinders General Store
361,1712580696,POINT (145.043258 -38.268318),information,
362,1717711225,POINT (145.0325515 -38.2612342),parking,
363,1717721673,POINT (145.0188534 -38.2677144),toilets,
364,1717745626,POINT (145.0103314 -38.2687986),BBQ,
365,1717745627,POINT (145.0323109 -38.2632898),toilets,
366,1717787715,POINT (145.0518872 -38.2365837),parking,
367,1717787872,POINT (145.0494653 -38.2382769),toilets,
368,1717836064,POINT (145.0466544 -38.257892),shelter,
369,1717836118,POINT (145.0472808 -38.2574423),shelter,
370,1719179745,POINT (145.114617 -38.149599),toilets,
371,1720439304,POINT (145.0159244 -38.265484),parking,
372,1720439314,POINT (145.0168817 -38.2632194),toilets,
373,1721736195,POINT (144.9489948 -38.354417),playground,
374,1721736451,POINT (144.9466686 -38.358217),picnic_site,
375,1721736458,POINT (144.9466954 -38.3584064),bbq,
376,1726376920,POINT (144.9445891 -38.3477827),parking,LaTrobe Parade Car Park
377,1726401465,POINT (144.9491588 -38.3543338),shelter,
378,1726401466,POINT (144.9453139 -38.3555),viewpoint,Northern Lookout
379,1726401467,POINT (144.9445993 -38.3566076),viewpoint,Bay Lookout
380,1726401504,POINT (144.9494744 -38.3547163),shelter,
381,1726401505,POINT (144.9476955 -38.3582018),toilets,
382,1726401507,POINT (144.9475598 -38.3583336),parking,
383,1735112614,POINT (144.9758565 -38.3627364),parking,
384,1735137164,POINT (144.990436 -38.4101937),parking,Main Ridge Nature Conservation Reserve
385,1735172104,POINT (145.0973866 -38.338922),parking,
386,1735172160,POINT (145.1014319 -38.34488),parking,
387,1737226909,POINT (145.0172138 -38.4737336),pharmacy,Flinders Pharmacy
388,1737228347,POINT (145.0193352 -38.4744742),restaurant,Flinders Hotel
389,1742506227,POINT (145.161935 -38.1784443),playground,
390,1742918774,POINT (144.9684713 -38.4818915),parking,
391,1742918895,POINT (144.9342884 -38.4769721),parking,Main Creek Picnic Area
392,1742918897,POINT (144.9342745 -38.4768727),picnic_site,Main Creek Picnc Area
393,1742918899,POINT (144.9273148 -38.4736452),picnic_site,
394,1744000686,POINT (145.1257318 -38.3913845),parking,
395,1744000690,POINT (145.1254767 -38.391051),picnic_site,
396,1744000702,POINT (145.1284789 -38.389708),shelter,
397,1744157153,POINT (145.1415515 -38.387424),parking,Coolart main carpark
398,1744157673,POINT (145.1394658 -38.386885),bird_hide,Coolart Observatory
399,1744157714,POINT (145.140629 -38.384049),bird_hide,Minsmere Bird Hide
400,1744157736,POINT (145.140082 -38.386597),toilets,
401,1744157745,POINT (145.1409949 -38.387238),picnic_site,
402,1744157746,POINT (145.140882 -38.387374),toilets,
403,1744157747,POINT (145.1409826 -38.387527),information,
404,1744157749,POINT (145.1385301 -38.386022),bird_hide,Crake Bird Hide
405,1744157751,POINT (145.137117 -38.387802),bird_hide,Antechinus Bird Hide
406,1747427985,POINT (145.1394698 -38.1456465),car_rental,Thrifty
407,1747428077,POINT (145.145513 -38.147832),post_office,Beach Street Post Office
408,1755944147,POINT (145.0476031 -38.2278369),bicycle,Bicycle Superstore Mornington
409,1757003689,POINT (145.1416235 -38.3479838),sports_centre,Hastings Pony Club
410,1766897047,POINT (145.1069582 -38.2139994),yes,Moorooduc
411,1766897048,POINT (145.0502998 -38.2298851),yes,Mornington
412,1772341434,POINT (144.90447 -38.3572386),supermarket,Ritchies IGA
413,1772341460,POINT (144.9047609 -38.3570803),butcher,
414,1773102517,POINT (145.1976268 -38.311268),chandler,Hastings Marine
415,1773102519,POINT (145.1979541 -38.3112722),cafe,
416,1780088010,POINT (144.9148451 -38.4492553),hunting_stand,
417,1804730120,POINT (145.1686856 -38.2338829),school,St. Brendans Primary School
418,1808391681,POINT (145.1240398 -38.3904789),camp_site,Balnarring Beach Camping Reserve
419,1808391761,POINT (144.879933 -38.3620779),camp_site,Capel Sound Foreshore Reserves
420,1808394519,POINT (144.88361 -38.36139),camp_site,Rosebud Foreshore Reserve
421,1808394541,POINT (145.0519504 -38.4286269),camp_site,Shoreham Foreshore Reserve
422,1830540381,POINT (145.1831885 -38.3072718),fuel,Coles Express
423,1831646272,POINT (144.8861054 -38.4920871),viewpoint,
424,1831646289,POINT (144.8862288 -38.4929331),viewpoint,
425,1831646328,POINT (144.889434 -38.4942712),viewpoint,
426,1839278719,POINT (145.0482197 -38.2281005),pet,Pet Barn
427,1839280516,POINT (145.174004 -38.2210286),fuel,7 Eleven
