,osmid,geometry,fclass,name
73,445411886,POINT (145.1204416 -38.1441003),toilets,
74,449383916,POINT (145.1384901 -38.1496662),outdoor,Anaconda
75,449383917,POINT (145.1375835 -38.1471265),department_store,Harvey Norman
76,449383918,POINT (145.1365932 -38.1490827),electronics,Dick Smith
77,449383919,POINT (145.135794 -38.1483034),hifi,JB HiFi
78,449383920,POINT (145.1356555 -38.1486347),outdoor,Rays Outdoors
79,449383921,POINT (145.1388334 -38.1488098),department_store,Spotlight
80,469467228,POINT (145.139166 -38.1479112),department_store,The Good Guys
81,477116098,POINT (145.2085726 -38.1424002),fast_food,Big Fish
82,477116835,POINT (145.2035097 -38.1505448),convenience,
83,477116837,POINT (145.2088827 -38.158293),fire_station,Langwarrin Fire Station
84,477116956,POINT (145.1970123 -38.1504503),post_box,
85,477116957,POINT (145.1965574 -38.1507608),pharmacy,
86,477205783,POINT (145.1661027 -38.1414727),school,Karingal Heights Primary School
87,477205792,POINT (145.1658169 -38.1521414),fast_food,McDonald's
88,477225552,POINT (144.9933326 -38.311332),fuel,
89,519557975,POINT (145.1058307 -38.1558258),viewpoint,
90,519653498,POINT (145.0454467 -38.2285011),fast_food,Hungry Jacks
91,519653499,POINT (145.0457847 -38.2283663),fast_food,KFC
92,519653500,POINT (145.0462085 -38.2280336),fuel,7 Eleven
93,519653501,POINT (145.0445562 -38.2307935),fast_food,McDonald's
94,519653502,POINT (145.0449961 -38.2304901),fast_food,Red Rooster
95,559934014,POINT (144.9923419 -38.3120781),parking,
96,585128018,POINT (145.1376987 -38.1652128),fuel,BP
97,604292318,POINT (145.1246202 -38.1397104),variety,Kmart
98,604292555,POINT (145.1235994 -38.1420184),variety,Target
99,604292950,POINT (145.1261088 -38.1405606),parking,Bayside Shopping Centre Parking
100,604293110,POINT (145.1241829 -38.1398041),parking,Bayside Shopping Centre Parking
101,604293346,POINT (145.1231748 -38.141484),parking,Bayside Shopping Centre Parking
102,605177328,POINT (145.141383 -38.1847585),pharmacy,Chemist Warehouse
103,610785621,POINT (144.9677404 -38.3315472),pub,Dromana Hotel
104,610957152,POINT (144.8875802 -38.4789878),viewpoint,Lookout
105,610957196,POINT (144.89347 -38.4797699),parking,Fingal Beach Picnic Area
106,610957555,POINT (144.8932278 -38.4773825),parking,Fingal Beach Picnic Area
107,613995085,POINT (145.177832 -38.1455102),artwork,
108,613995086,POINT (145.1777025 -38.1457734),artwork,
109,613995088,POINT (145.1767571 -38.1456521),artwork,
110,613995092,POINT (145.1767557 -38.1456774),artwork,
111,613995093,POINT (145.1767557 -38.1457027),artwork,
112,613995094,POINT (145.1774893 -38.1464995),artwork,
113,613995095,POINT (145.1768851 -38.1463709),artwork,
114,613995096,POINT (145.1756245 -38.1461974),artwork,
115,613995097,POINT (145.1759692 -38.1459442),artwork,
116,613995098,POINT (145.1761623 -38.1458124),artwork,
117,613995099,POINT (145.1760764 -38.1452555),artwork,
118,613995100,POINT (145.1772244 -38.1458904),artwork,
119,613995101,POINT (145.1775041 -38.1460898),artwork,
120,613995102,POINT (145.1771111 -38.1464141),artwork,
121,613995103,POINT (145.1773264 -38.1465027),artwork,
122,613995108,POINT (145.1757123 -38.1458409),artwork,
123,613995110,POINT (145.1754233 -38.1462896),artwork,
124,613995114,POINT (145.1759323 -38.1463524),artwork,
125,613995115,POINT (145.1761267 -38.1460196),artwork,
126,613995117,POINT (145.175949 -38.1457222),artwork,
127,613995122,POINT (145.1764862 -38.1460334),gallery,McClelland Gallery and Sculpture Park
128,613995125,POINT (145.1766115 -38.1463397),artwork,
129,613995128,POINT (145.1765362 -38.1457146),cafe,McClelland Gallery Café
130,616892656,POINT (145.0915299 -38.1826513),toilets,
131,617532026,POINT (145.1258816 -38.3741939),toilets,
132,617532610,POINT (145.1249803 -38.3730163),supermarket,IGA
133,617538065,POINT (145.0781927 -38.4237069),viewpoint,
134,617539470,POINT (145.071194 -38.423855),sports_centre,Point Leo Surf and Life Saving Club
135,617539967,POINT (145.0710438 -38.4228127),toilets,Mens
136,617540033,POINT (145.0708614 -38.423191),toilets,Womens
137,617540141,POINT (145.0715985 -38.4231153),cafe,
138,617545282,POINT (145.0731853 -38.4237509),camp_site,
139,621514993,POINT (145.1570188 -38.1577791),viewpoint,
140,623720624,POINT (145.1368825 -38.1460927),fuel,Caltex Frankston
141,623911993,POINT (145.1249122 -38.2024747),fuel,United
142,631458644,POINT (145.139855 -38.1744163),fuel,Coles Express
143,631458645,POINT (145.1905429 -38.1526264),fuel,Coles Express
144,631458646,POINT (145.0485906 -38.2271277),fuel,Coles Express
145,631458648,POINT (145.0801488 -38.2540378),fuel,Coles Express
146,633120105,POINT (145.0390121 -38.2179401),department_store,Target
147,634963067,POINT (145.0477703 -38.246478),fuel,Woolworths Petrol
148,634963074,POINT (145.1151427 -38.1501436),fuel,Caltex
149,634963080,POINT (145.1343785 -38.1490019),fuel,Woolworths Petrol Frankston
150,634963084,POINT (145.0845673 -38.2412053),fuel,Caltex
151,634963092,POINT (145.1654371 -38.1515521),fuel,Woolworths Petrol Karingal
152,634963105,POINT (145.209092 -38.1423533),fuel,Woolworths Petrol
153,634963130,POINT (145.2142558 -38.1398926),fuel,
154,634963143,POINT (145.1762537 -38.1416564),fuel,Woolworths Petrol Frankston North
155,638198176,POINT (145.1964526 -38.1499238),fuel,BP
156,643035973,POINT (145.1634608 -38.1541236),fuel,7 Eleven Karingal
157,651020904,POINT (145.1657632 -38.15111),restaurant,Hogs Breath Cafe
158,651021502,POINT (145.1656613 -38.1522553),fast_food,Subway
159,651021878,POINT (145.1645616 -38.153719),variety,Big W
160,651022640,POINT (145.1655969 -38.1537486),bank,Commonwealth Bank
161,651022812,POINT (145.1643283 -38.1531918),bank,Westpac
162,662734046,POINT (145.1697162 -38.2233494),fast_food,McDonald's
163,662734452,POINT (145.1694169 -38.2250039),variety,Target
164,662735847,POINT (145.1831111 -38.2995085),fuel,United
165,667792116,POINT (145.0774243 -38.258503),fuel,United
166,692570445,POINT (145.0480895 -38.2453496),supermarket,Woolworths
167,716308091,POINT (145.1820361 -38.1997058),fuel,Shell
168,716430028,POINT (145.0531798 -38.2066955),bench,
169,716430032,POINT (145.0518119 -38.2082256),bench,
170,716430035,POINT (145.0498592 -38.2100339),bench,
171,768268914,POINT (145.2013784 -38.1467268),playground,
172,772366476,POINT (145.1599099 -38.1522694),toilets,
173,788488776,POINT (145.2018755 -38.1505131),school,Langwarrin Park Primary School
174,788488796,POINT (145.2034848 -38.1506523),post_box,Northgateway
175,788488804,POINT (145.1916294 -38.1551111),school,St Judes Catholic Primary School
176,832428965,POINT (144.8782196 -38.4646035),viewpoint,Lookout
177,832432259,POINT (144.886717 -38.4821839),viewpoint,Lookout
178,876653284,POINT (145.1249436 -38.141411),department_store,Myer
179,892670563,POINT (145.121461 -38.1748401),school,Overport Primary School
180,1012105625,POINT (145.1261678 -38.1397914),supermarket,Aldi
181,1030335597,POINT (145.1285756 -38.1594914),school,Frankston Heights Primary School
182,1030341199,POINT (145.1468586 -38.1611622),school,Frankston Heights Primary School
183,1056793276,POINT (145.1270165 -38.374217),bbq,
184,1060450332,POINT (145.1916781 -38.3261859),viewpoint,
185,1060450425,POINT (145.2017577 -38.3384078),parking,
186,1072484706,POINT (144.9442914 -38.3732038),parking,
187,1084626527,POINT (145.1185742 -38.1476781),parking,
188,1129138322,POINT (145.1458418 -38.1479735),laundry,Eastside Laundrette
189,1172044795,POINT (145.1298237 -38.1420036),laundry,The Washing Spot
190,1172044796,POINT (145.123601 -38.1427166),cafe,Gloria Jeans Coffee
191,1172044798,POINT (145.1231482 -38.1425529),toys,Toys R Us
192,1172044799,POINT (145.1233086 -38.1427567),sport,Rebel Sport
193,1172044801,POINT (145.1297459 -38.1419615),cafe,Degani Cafe
194,1172044806,POINT (145.1298886 -38.1420193),pharmacy,
195,1172048978,POINT (145.1262696 -38.1410712),car_repair,Bob Jane Tmart
196,1172058785,POINT (145.1234936 -38.1426047),hairdresser,Express Cuts
197,1172058788,POINT (145.1239522 -38.1424127),pharmacy,
198,1172058803,POINT (145.1236947 -38.1425287),hifi,Sanity
199,1172070402,POINT (145.1245207 -38.140508),alcohol,1st Choice Liquor Superstore
200,1186759582,POINT (144.9755793 -38.3277744),convenience,
201,1186781493,POINT (144.9780711 -38.3283131),motel,Blue Dolphin Motel
202,1188667664,POINT (144.890479 -38.3615964),department_store,Target
203,1188667667,POINT (144.8912895 -38.3615842),department_store,Kmart
204,1190349816,POINT (144.984578 -38.3313441),telephone,
205,1190358372,POINT (144.9735662 -38.3393348),post_box,
206,1193796708,POINT (144.9649093 -38.3339803),supermarket,Ritchies Supa IGA
207,1193811262,POINT (144.9653345 -38.332699),bank,NAB
208,1193811265,POINT (144.9646264 -38.3338036),bakery,Baker's Delight
209,1193845612,POINT (144.9674076 -38.3338129),parking,
210,1193845620,POINT (144.9679736 -38.3320393),parking,
211,1193845629,POINT (144.9639288 -38.334036),parking,
212,1193845636,POINT (144.9667076 -38.3336825),parking,
213,1193845651,POINT (144.9675551 -38.3312506),parking,
214,1193845660,POINT (144.9670348 -38.3324139),parking,
215,1194013498,POINT (145.1404779 -38.1746725),bbq,
216,1194013589,POINT (145.1416709 -38.1742002),bbq,
217,1196455346,POINT (144.9233555 -38.3508566),fuel,BP
218,1203922796,POINT (144.8848897 -38.3790476),fuel,Peninsula Gas and Fuel
219,1214806053,POINT (145.0445008 -38.4273941),fire_station,
220,1214806618,POINT (145.0446081 -38.4279152),post_box,Shoreham Post Office
221,1214806828,POINT (145.0461745 -38.4229394),place_of_worship,
222,1218224072,POINT (145.0613785 -38.2196256),cafe,
223,1218224074,POINT (145.0623227 -38.2194823),boating,BCF
224,1218224075,POINT (145.061164 -38.2185389),stationery,Officeworks
225,1229982421,POINT (145.0386696 -38.2199825),bank,NAB
226,1229983424,POINT (145.0376638 -38.2185369),fast_food,Subway
227,1229989376,POINT (145.0387789 -38.2205109),alcohol,1st Choice Liquor
228,1229989832,POINT (145.0377998 -38.2193164),cafe,
229,1229989840,POINT (145.0385831 -38.2192657),cafe,Banjos
230,1229990177,POINT (145.0388403 -38.2195774),bank,Westpac
231,1229990178,POINT (145.0389423 -38.2196996),post_office,Australia Post
232,1229990183,POINT (145.0387035 -38.2194404),bank,ANZ
233,1229990952,POINT (145.0383656 -38.2195373),bank,Bendigo Bank
234,1229993223,POINT (145.03751 -38.2192697),toilets,
235,1229993756,POINT (145.0401494 -38.2190421),parking,Undercover Parking
236,1229994603,POINT (145.038919 -38.2198597),post_box,
237,1229994605,POINT (145.0371434 -38.2177419),cafe,Gloria Jeans Coffee
238,1229994607,POINT (145.0391899 -38.2200283),pub,
239,1229995635,POINT (145.040633 -38.2233303),fast_food,Nandos
240,1230170553,POINT (145.0655843 -38.2384075),fuel,
241,1233431868,POINT (145.1458175 -38.1480669),waste_basket,
242,1237961202,POINT (145.19505 -38.3072154),bbq,
243,1237961207,POINT (145.1959373 -38.3079639),playground,Skate Ramp
244,1237961211,POINT (145.1937711 -38.3173923),caravan_site,Marina View Van Village
245,1237961221,POINT (145.1962967 -38.3080607),playground,
246,1237961225,POINT (145.1952431 -38.3084614),kindergarten,Hastings Kindergarten
247,1237961229,POINT (145.1949642 -38.3071734),drinking_water,
248,1237961246,POINT (145.1970638 -38.308187),swimming_pool,Pelican Park Swimming Pool
249,1240896820,POINT (145.1222792 -38.1426896),toilets,
250,1240899371,POINT (145.1246149 -38.1411787),cafe,Muffin Break
251,1240899372,POINT (145.1246415 -38.1410984),fast_food,Subway
252,1240899373,POINT (145.1244403 -38.1409655),fast_food,KFC
253,1240899375,POINT (145.1245986 -38.1409908),fast_food,McDonalds's
254,1240903100,POINT (145.1243414 -38.1418453),fast_food,Fancy Fillings
255,1240903106,POINT (145.1242043 -38.1418114),fast_food,Donut King
256,1240903107,POINT (145.1242901 -38.141628),fast_food,Wendys
257,1240909734,POINT (145.1221576 -38.1413155),restaurant,Rugantino's
258,1240909740,POINT (145.1213052 -38.1415731),restaurant,La Porchetta
259,1246670494,POINT (145.1592335 -38.1944588),alcohol,Woolworths liquor
260,1247896688,POINT (145.169874 -38.2247055),pharmacy,
261,1247896691,POINT (145.1701744 -38.224499),clothes,Best and Less
262,1247896693,POINT (145.1700993 -38.2235255),fast_food,Nandos
263,1247896702,POINT (145.17312 -38.2239206),fast_food,Subway
264,1247896703,POINT (145.1702549 -38.2235423),bank,Westpac
265,1247896827,POINT (145.174187 -38.2232798),place_of_worship,
266,1247896828,POINT (145.1746537 -38.2242069),pub,
267,1247896858,POINT (145.1854858 -38.2851979),doityourself,Bunnings Warehouse
268,1266906766,POINT (144.9228152 -38.3516033),supermarket,Coles
269,1304254505,POINT (145.0475257 -38.2266444),car,Motor Court Toyota
270,1304254661,POINT (145.0481612 -38.2260823),pub,
271,1304254666,POINT (145.0481338 -38.2263055),alcohol,Thirsty Camel
272,1311514280,POINT (145.1243582 -38.1409453),fast_food,Oporto
273,1315843930,POINT (145.135443 -38.15324),bbq,
274,1315843931,POINT (145.1353664 -38.1523184),drinking_water,
275,1315843932,POINT (145.1350097 -38.1532094),drinking_water,
276,1315843933,POINT (145.136204 -38.1515484),bicycle_parking,
277,1315843934,POINT (145.1350073 -38.1525167),bicycle_parking,
278,1315843935,POINT (145.1350154 -38.1531284),bicycle_parking,
279,1315843936,POINT (145.1362975 -38.1518312),drinking_water,
280,1315843937,POINT (145.1355221 -38.1538517),drinking_water,
281,1315843938,POINT (145.1361553 -38.1531189),bicycle_parking,
282,1317171007,POINT (145.1321116 -38.1600444),bench,
283,1326356891,POINT (145.1367811 -38.166206),fast_food,Domino's Pizza
284,1327186002,POINT (145.1353047 -38.1528265),drinking_water,
285,1327186010,POINT (145.1369784 -38.1529573),bbq,
286,1327221477,POINT (145.1320687 -38.1533672),toilets,
287,1327221478,POINT (145.1294267 -38.1533387),toilets,
288,1345448683,POINT (145.1577117 -38.1718197),bench,
289,1345448684,POINT (145.1576699 -38.1708136),fast_food,
290,1345448685,POINT (145.1577611 -38.1707797),hairdresser,
291,1345448687,POINT (145.1575339 -38.1711534),convenience,
292,1345448689,POINT (145.1576592 -38.1709442),bakery,
293,1345449227,POINT (145.1375488 -38.1446997),car_repair,Battery World Frankston
294,1350079827,POINT (145.1378072 -38.1521472),bbq,
295,1350079830,POINT (145.1375014 -38.1528074),bbq,
296,1350079835,POINT (145.1374182 -38.1529572),bbq,
297,1350079844,POINT (145.1376918 -38.1523771),bbq,
298,1350079850,POINT (145.1376569 -38.1525268),bbq,
299,1352385947,POINT (145.1388445 -38.1510468),convenience,Deane Street Milk Bar and Takeaway
300,1363137181,POINT (145.135987 -38.1471755),fuel,7 Eleven Frankston
301,1363138852,POINT (145.1225652 -38.1405975),fuel,Coles Express Frankston
302,1363138853,POINT (145.1221631 -38.1397799),fuel,BP Big Pine
303,1368583891,POINT (145.126033 -38.3757007),place_of_worship,Uniting
304,1368583896,POINT (145.0564452 -38.3613587),guest_house,Billabong
305,1368583901,POINT (145.1234361 -38.3742709),restaurant,Heritage Tavern
306,1368583914,POINT (145.1270946 -38.3740858),bbq,
307,1368583931,POINT (145.1268264 -38.3730008),place_of_worship,St. Marks Anglican
308,1368583935,POINT (145.1257213 -38.372984),restaurant,Hoolies Inn
309,1376495232,POINT (145.124261 -38.1374046),motel,Quest Apartments
310,1379478481,POINT (145.0384179 -38.244512),restaurant,Black Angus Steakhouse
311,1399402342,POINT (145.0025559 -38.2807736),guest_house,Puddleduck cottage
312,1437383065,POINT (145.2223074 -38.374459),slipway,
313,1449395214,POINT (145.0131984 -38.3697507),toilets,
314,1459468634,POINT (145.0940357 -38.1727294),parking,
315,1459472486,POINT (145.0757106 -38.1876023),school,
316,1477520339,POINT (144.8870382 -38.4746784),viewpoint,
317,1496855648,POINT (145.134342 -38.1525633),bicycle_parking,
318,1503133901,POINT (145.1243528 -38.1408851),toilets,
319,1503133902,POINT (145.1206932 -38.1425127),toilets,
320,1509577388,POINT (145.1841927 -38.2849155),fuel,7 Eleven
321,1517744385,POINT (145.063531 -38.1998939),toilets,
322,1520506938,POINT (145.1251989 -38.1433669),convenience,7 Eleven
323,1557899321,POINT (145.2333827 -38.2024458),fuel,BP
324,1559850461,POINT (144.8898413 -38.3703536),fire_station,Country Fire Authority
325,1560009693,POINT (144.8983494 -38.3783433),parking,
326,1560502950,POINT (144.9276048 -38.3728536),parking,Golf Course Car Park
327,1560576624,POINT (144.9282351 -38.3481295),parking,
328,1560576625,POINT (144.927527 -38.3483903),parking,
329,1561035917,POINT (145.0106341 -38.3428757),parking,
330,1561035920,POINT (145.0106609 -38.3419963),parking,
331,1561040927,POINT (145.0032419 -38.2969881),viewpoint,Mt Martha
332,1561234424,POINT (145.0372068 -38.2516332),parking,
333,1564470477,POINT (145.193367 -38.3075901),pub,Westernport Hotel
334,1564877000,POINT (145.1642712 -38.3899228),toilets,
335,1566731905,POINT (144.9910705 -38.3007469),parking,
336,1570445104,POINT (145.2042201 -38.3659103),parking,Crib Point Station Car Park
337,1570467830,POINT (145.1779908 -38.3371289),parking,Bitten Railway Station Car Park
338,1572130467,POINT (145.2215159 -38.3750893),parking,
339,1572246020,POINT (145.1914591 -38.3033373),place_of_worship,Immaculate Conception Catholic Church
340,1572251077,POINT (145.1866901 -38.2834691),doityourself,Bowens Hardware
341,1572268964,POINT (145.1677215 -38.263427),parking,
342,1572268969,POINT (145.1686818 -38.2620286),parking,
343,1572271039,POINT (145.1654738 -38.260904),parking,
344,1572560503,POINT (145.2298742 -38.202615),parking,
345,1572563954,POINT (145.2288335 -38.2030619),parking,
346,1575082061,POINT (145.0174065 -38.3918502),restaurant,Red Hill Brewery
347,1582291667,POINT (145.1522158 -38.15173),restaurant,Fratelli Pizza e Pasta
348,1582291668,POINT (145.1513253 -38.1515529),fast_food,McDonald's
349,1582291669,POINT (145.1518135 -38.1516498),fast_food,KFC
350,1582293760,POINT (145.1481029 -38.1499598),restaurant,Frankston RSL
351,1583411496,POINT (145.1949753 -38.1521323),pub,Beretta's Langwarrin Hotel
352,1583411760,POINT (145.1613081 -38.1967073),pub,Baxter Tavern
353,1583411761,POINT (145.1594628 -38.1941735),supermarket,Woolworths
354,1583411932,POINT (145.0469951 -38.2448356),alcohol,Dan Murphys
355,1583411945,POINT (145.0389715 -38.2204473),convenience,NQR
356,1583411964,POINT (145.0616891 -38.2212812),department_store,Harvey Norman
357,1583411965,POINT (145.0594253 -38.219903),doityourself,Bunnings Warehouse
358,1583412410,POINT (145.1522246 -38.1392358),supermarket,Coles
359,1583412509,POINT (145.152444 -38.1392316),alcohol,Liquorland
360,1583412565,POINT (145.1357982 -38.1503818),doityourself,Bunnings Warehouse
361,1583413541,POINT (145.1304558 -38.1420244),convenience,7 Eleven
362,1599485492,POINT (145.026535 -38.408),restaurant,Montalto Vineyard & Olive Grove
363,1599504928,POINT (144.974525 -38.387936),dairy,Main Ridge Dairy
364,1607127378,POINT (145.1379538 -38.1449203),car,
365,1607127389,POINT (145.1390159 -38.145397),car,
366,1607130170,POINT (145.1902773 -38.2996035),place_of_worship,
367,1607130272,POINT (145.186935 -38.312396),playground,
368,1617368682,POINT (145.2480921 -38.2476714),doityourself,Yaringa Chandlery
369,1617368692,POINT (145.2496378 -38.2478587),boat_hire,Yaringa Boat Hire
370,1617368704,POINT (145.2483639 -38.2479452),cafe,Yaringa Cafe
371,1662130008,POINT (144.9468213 -38.3535738),viewpoint,Matthew Flinders Cairn
372,1671383302,POINT (145.1408311 -38.1835194),fuel,United
373,1674475522,POINT (145.14919 -38.1945295),atm,
374,1674498876,POINT (145.1460483 -38.1925808),playground,
375,1674498995,POINT (145.1427033 -38.1934259),playground,
376,1675618141,POINT (145.1537316 -38.1981682),playground,
377,1675618179,POINT (145.1575242 -38.1938385),playground,
378,1676605703,POINT (145.231834 -38.1489342),parking,
379,1688178007,POINT (145.1300942 -38.1510982),cafe,
380,1688178010,POINT (145.1287692 -38.1510982),atm,
381,1697676985,POINT (145.1807076 -38.1991984),playground,
382,1699634509,POINT (145.1587272 -38.1951504),laundry,Laundrette
383,1700435003,POINT (145.1569939 -38.1949399),fire_station,Baxter Fire Brigade
384,1700435006,POINT (145.1578093 -38.1951497),post_office,Baxter Post Office
385,1700435009,POINT (145.1525482 -38.1975633),kindergarten,Baxter Preschool
386,1705310831,POINT (145.1440969 -38.1925147),toilets,
387,1705344854,POINT (145.0424394 -38.2309145),fire_station,Mornington Fire Station
388,1706939514,POINT (145.1584237 -38.1525403),picnic_site,
389,1706939518,POINT (145.1583222 -38.1525669),picnic_site,
390,1706939537,POINT (145.1584988 -38.1526142),picnic_site,
391,1706939550,POINT (145.1582312 -38.1526384),picnic_site,
392,1706939574,POINT (145.1582357 -38.152694),bbq,
393,1706939584,POINT (145.1584966 -38.15272),bbq,
394,1709816326,POINT (145.0161326 -38.2655552),toilets,
395,1709816327,POINT (145.0163027 -38.2654512),shelter,
396,1709856245,POINT (145.0335467 -38.2666088),parking,
397,1709959354,POINT (145.0406728 -38.2731435),parking,
398,1709959376,POINT (145.040843 -38.2711187),parking,
399,1710026201,POINT (145.0430303 -38.2684071),parking,
400,1710026203,POINT (145.043173 -38.2682514),toilets,
401,1710026216,POINT (145.0428352 -38.2682995),BBQ,
402,1710026372,POINT (145.0470744 -38.2690751),bird_hide,Checkingurk Bird Hide
403,1710026441,POINT (145.044444 -38.26823),bird_hide,Boonoorong Bird Hide
404,1710026802,POINT (145.0493401 -38.268168),attraction,Wetland Viewpoint
405,1711297593,POINT (145.042504 -38.267455),parking,
406,1712186088,POINT (145.0098748 -38.479039),parking,
407,1712194773,POINT (145.0159995 -38.4746455),parking,Playground Parking
408,1712195824,POINT (145.0165091 -38.4741079),post_office,Flinders Post Office
409,1712197411,POINT (145.0148035 -38.4744311),kindergarten,Flinders Kindergarten
410,1712197733,POINT (145.0154791 -38.4743137),playground,
411,1712198656,POINT (145.0185288 -38.4744859),parking,
412,1712199369,POINT (145.0186953 -38.4739629),atm,
413,1712199940,POINT (145.0196474 -38.4737403),motel,Flinders Motel
414,1712200909,POINT (145.0169679 -38.4737193),convenience,Flinders General Store
415,1712580696,POINT (145.043258 -38.268318),information,
416,1717711225,POINT (145.0325515 -38.2612342),parking,
417,1717721673,POINT (145.0188534 -38.2677144),toilets,
418,1717745626,POINT (145.0103314 -38.2687986),BBQ,
419,1717745627,POINT (145.0323109 -38.2632898),toilets,
420,1717787715,POINT (145.0518872 -38.2365837),parking,
421,1717787872,POINT (145.0494653 -38.2382769),toilets,
422,1717788136,POINT (145.0485773 -38.2463601),parking,
423,1717836064,POINT (145.0466544 -38.257892),shelter,
424,1717836118,POINT (145.0472808 -38.2574423),shelter,
425,1719179706,POINT (145.1145704 -38.149889),parking,
426,1719179745,POINT (145.114617 -38.149599),toilets,
427,1720439304,POINT (145.0159244 -38.265484),parking,
428,1720439309,POINT (145.0164588 -38.2635598),parking,
429,1720439314,POINT (145.0168042 -38.2632044),toilets,
430,1721736195,POINT (144.9489948 -38.354417),playground,
431,1721736451,POINT (144.9466686 -38.358217),picnic_site,
432,1721736458,POINT (144.9466954 -38.3584064),bbq,
